@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute class {1 2 3 4 5 }
@data
0.014454,0.010007,0.011899,0.009339,0.010766,0.003693,0.004899,0.004321,651.000000,0.804085,0.899171,0.660243,1.000000,103.497470,0.749168,38.527711,22.905302,63.047129,0.301993,1.415301,0.767744,2.774410,0.753491,3.892532,7.166957,1.701104,2.033225,1.015803,1.081878,-0.367892,0.811825,0.288001,0.546230,0.032551,3.970856,0.511679,4.264113,0.490041,9.872495,12.238752,2.593656,3.662910,1.794022,1.566839,-0.162044,0.691583,0.051306,0.186759,0.340131,0.797443,0.814292,2.136429,0.811946,3.755162,7.762080,1.636719,2.006003,0.600786,0.888885,-0.380811,0.788921,0.182898,0.230320,0.271614,2.444906,0.644305,2.975281,0.687972,3.841996,6.070669,1.710127,2.075958,1.660522,1.296306,-0.259493,0.741728,0.660771,2.305151,0.301132,1.489074,0.663843,2.210459,0.754541,3.798127,7.302640,1.687021,2.180567,1.076859,1.095451,-0.255825,0.701274,0.207134,0.902789,4
0.011030,0.006406,0.012609,0.009746,0.007640,0.001275,0.004269,0.002625,948.000000,0.745370,0.955645,0.778325,1.000000,120.568540,0.806076,43.126382,28.750254,-1.630319,0.300569,1.484778,0.368259,1.222281,0.751886,3.145199,3.213109,1.459517,1.909121,1.079006,1.078305,-0.117222,0.462421,0.227122,0.296114,0.062919,1.984778,0.468286,1.977778,0.556530,9.722482,5.462797,2.212832,3.158718,0.851824,1.243520,-0.096631,0.525486,0.010274,0.015528,0.250689,1.694455,0.620211,2.205455,0.734341,3.760519,7.227352,1.747668,2.285404,1.200649,1.149909,-0.185162,0.611880,0.079346,0.134160,0.257730,2.061791,0.146007,1.228667,0.705584,3.204288,2.765328,1.505915,2.039620,1.436634,1.204487,-0.050159,0.318213,0.115528,1.183948,0.215169,2.399427,0.461961,2.216960,0.683669,3.761983,6.516474,1.777613,2.406238,1.620029,1.293223,-0.089296,0.451550,0.088061,0.842496,4
0.012959,0.007882,0.011879,0.009058,0.008169,0.001681,0.004350,0.002901,836.000000,0.761167,0.943567,0.765568,1.000000,112.669050,0.813077,41.342652,26.813008,-83.756843,0.332019,0.769124,0.764681,1.600237,0.834755,3.394993,5.738278,1.523863,1.808477,0.609791,0.831547,-0.363033,0.752443,0.026473,0.186376,0.049824,4.075104,0.340908,3.251390,0.475340,11.043115,8.277696,2.339820,3.402799,1.810477,1.564625,-0.108563,0.568658,0.061812,0.039290,0.343554,0.908739,0.792669,2.189205,0.808134,3.581145,7.856846,1.589465,1.962876,0.691389,0.912689,-0.322108,0.728525,0.060739,0.108247,0.310691,1.159126,0.624656,1.477401,0.799136,3.361934,4.982888,1.542423,1.877765,0.895690,0.954627,-0.278358,0.687953,0.344010,0.318026,0.304956,1.562017,0.656629,2.268175,0.759893,3.648342,7.533765,1.654515,2.132806,1.146956,1.094184,-0.219526,0.642095,0.460258,0.164769,4
0.012938,0.007822,0.010567,0.007779,0.013411,0.004985,0.005652,0.005579,557.000000,0.549684,0.955403,0.687654,1.000000,89.497475,0.854658,29.318164,24.491591,59.495598,0.381674,1.074947,0.797433,1.523690,0.795958,3.558886,7.492785,1.513014,1.830389,0.810834,0.963830,-0.361995,0.765324,0.199349,0.123270,0.033505,2.788009,0.639564,4.046174,0.430533,9.361884,12.616363,2.576683,3.540211,0.790659,1.273452,-0.243423,0.791971,0.091789,0.030723,0.385927,0.735797,0.830657,2.067950,0.813572,3.558742,7.863758,1.508604,1.846735,0.549752,0.872342,-0.372661,0.763632,0.108162,0.178322,0.359019,1.797066,0.711372,0.968825,0.739655,3.508558,6.377066,1.533812,1.854303,1.283864,1.151156,-0.275414,0.710335,0.622762,0.915147,0.332672,1.362200,0.694050,2.054025,0.746754,3.599766,7.406811,1.578434,2.017331,0.949418,1.093227,-0.252752,0.678401,0.294785,0.441109,4
0.006594,0.001820,0.008394,0.005675,0.008704,0.001633,0.004835,0.003079,943.000000,0.858103,0.961264,0.683333,1.000000,123.982760,0.758615,48.637246,24.974114,66.907276,0.374145,0.968944,0.455318,1.007733,0.795234,2.921739,2.544186,1.296703,1.665653,0.724503,0.942881,-0.134071,0.469370,0.018083,0.055952,0.050811,2.872050,0.345922,2.333589,0.547305,10.424845,5.896526,2.270132,3.332092,1.420100,1.416328,-0.085310,0.508867,0.079271,0.141308,0.523029,0.646436,0.599065,0.829787,0.862297,2.689613,2.572499,1.055295,1.309476,0.537307,0.738727,-0.196398,0.504886,0.011009,0.035668,0.377893,0.935484,0.424664,0.897364,0.797947,2.882188,2.289066,1.277421,1.634314,0.698630,0.932220,-0.125746,0.452942,0.112697,0.164356,0.504673,0.809134,0.488910,0.820923,0.846548,2.685049,2.349320,1.068522,1.343602,0.664072,0.805049,-0.144728,0.444153,0.044634,0.039113,4
0.016904,0.014234,0.013775,0.012250,0.019288,0.006985,0.009536,0.009302,750.000000,0.423788,0.972763,0.834260,1.000000,102.769550,0.875248,32.863491,29.766487,57.672135,0.290817,1.719939,0.877576,6.206103,0.774145,4.834094,20.062277,1.817469,2.102309,1.315157,1.070921,-0.398672,0.830646,0.519315,0.402404,0.045859,2.797565,0.561381,3.394550,0.517228,10.432268,9.892292,2.478068,3.366759,1.224583,1.399434,-0.205001,0.734809,0.170752,0.157120,0.292656,1.423299,0.826139,4.108599,0.774632,4.426759,14.869780,1.817748,2.237498,1.066337,1.045093,-0.359688,0.798386,0.149729,0.304969,0.255839,3.552013,0.773165,6.520404,0.683380,4.760067,17.376996,1.899690,2.194729,2.501044,1.368465,-0.293753,0.773136,1.403626,0.489441,0.262785,2.447815,0.710770,4.237375,0.715135,4.483010,14.326168,1.878268,2.395231,1.748644,1.249125,-0.252307,0.720840,0.393965,0.266482,4
0.017543,0.013129,0.014880,0.012135,0.019309,0.006911,0.009256,0.009222,746.000000,0.772963,0.957638,0.740079,1.000000,106.426410,0.812319,39.071115,24.788718,-27.887653,0.147247,1.679758,0.837805,5.126608,0.731474,5.262840,17.686202,2.120011,2.607104,1.179982,1.147754,-0.329285,0.811250,0.281185,1.270728,0.046622,2.453172,0.624354,3.542102,0.540075,10.622356,10.440467,2.499397,3.332292,1.093236,1.347333,-0.203774,0.729483,0.138201,0.401534,0.164303,1.583145,0.791820,3.798834,0.739135,4.755090,13.626105,2.056504,2.603528,1.121698,1.120309,-0.288544,0.764581,0.384044,1.024308,0.128217,2.610561,0.766623,5.341731,0.669063,5.283828,16.770927,2.149476,2.691271,1.719624,1.338441,-0.266281,0.768174,0.050906,1.329849,0.136450,2.582542,0.670390,3.901008,0.679687,4.865202,13.085749,2.120764,2.799801,1.747337,1.311880,-0.192380,0.670750,0.166843,1.103309,4
0.017005,0.010404,0.015148,0.010926,0.012446,0.003361,0.005924,0.004923,378.000000,0.760032,0.885246,0.583333,1.000000,82.183766,0.686475,28.500425,18.522008,56.111931,0.119733,2.023333,0.632161,2.541989,0.635501,4.896667,8.925989,2.138015,2.843172,1.145989,1.304264,-0.220339,0.712384,0.366549,0.205582,0.061889,3.426667,0.428999,2.600656,0.508654,11.046667,8.091156,2.253791,3.223668,1.595156,1.495673,-0.107443,0.563525,0.086274,0.131017,0.170837,2.069509,0.662945,3.055409,0.672842,4.568119,10.210142,2.040972,2.729471,1.315396,1.279439,-0.210133,0.688194,0.642083,0.444237,0.083392,3.472000,0.349863,2.087296,0.521426,5.000000,7.064000,2.163682,3.008647,1.644096,1.520575,-0.119545,0.566242,1.534397,0.846649,0.136578,2.856857,0.552213,3.180846,0.613270,4.676677,9.902469,2.111002,2.910896,1.688121,1.423235,-0.127322,0.572835,0.486567,1.308644,4
0.011336,0.010582,0.009524,0.008741,0.011762,0.003003,0.005614,0.004735,820.000000,0.685660,0.976190,0.764212,1.000000,106.911690,0.884885,38.000261,27.661234,70.628851,0.415228,2.440056,0.580316,2.887314,0.769291,3.559944,9.185758,1.462904,1.849216,1.897995,1.123876,-0.207269,0.596086,0.790330,0.452950,0.061182,4.152327,0.225984,2.801331,0.509329,11.895628,6.573027,2.206216,3.251416,2.090733,1.553779,-0.050701,0.395089,0.071948,0.236499,0.454696,1.910302,0.485172,1.871614,0.801517,3.111012,5.508991,1.296285,1.651180,1.545598,1.012564,-0.155758,0.497406,0.360227,0.169134,0.364905,4.529134,0.267233,3.087993,0.721322,3.631496,7.826410,1.549186,1.984630,3.402527,1.304789,-0.107556,0.459189,1.900391,1.689034,0.416535,3.079663,0.199672,1.956526,0.768893,3.143393,4.612053,1.353362,1.746972,2.443555,1.145279,-0.075519,0.364757,0.821178,0.691398,4
0.008400,0.004024,0.006654,0.002677,0.011686,0.004298,0.005339,0.004850,646.000000,0.614418,0.974359,0.801489,1.000000,94.769553,0.885090,32.564763,25.692969,-65.358940,0.348046,1.491892,0.612005,1.914864,0.772556,3.549549,6.139437,1.563387,1.982724,1.121000,1.061263,-0.283990,0.710685,0.211341,0.237154,0.028066,3.023423,0.641345,4.333817,0.451468,9.354955,13.814548,2.643389,3.687189,1.027949,1.394737,-0.194580,0.740740,0.080818,0.152903,0.528340,0.537169,0.654349,0.777822,0.880992,2.704175,2.570838,1.058435,1.264801,0.457314,0.666394,-0.297807,0.599738,0.089757,0.173488,0.307173,2.311111,0.429335,2.054141,0.720349,3.583838,5.580345,1.618190,2.082913,1.651570,1.234585,-0.199047,0.639618,0.722313,0.515823,0.477465,0.833692,0.487511,0.814602,0.838676,2.740043,2.419505,1.118686,1.392749,0.675495,0.822829,-0.185844,0.500754,0.365835,0.161536,2
0.004165,0.000741,0.004737,0.001748,0.006915,0.001089,0.003742,0.002277,775.000000,0.857784,0.952088,0.599845,1.000000,113.053820,0.748672,43.968396,22.600204,-52.481047,0.668608,0.311649,0.721285,0.511177,0.910435,2.366112,0.970349,0.733100,0.800101,0.271770,0.536767,-0.240015,0.516047,0.007987,0.005184,0.049329,1.897126,0.505709,1.920901,0.575826,9.757943,5.778019,2.255119,3.238428,0.863566,1.245088,-0.126073,0.594758,0.043744,0.091875,0.616455,0.496695,0.475876,0.513208,0.898416,2.488762,1.384294,0.859249,1.049903,0.435128,0.607817,-0.216776,0.491237,0.020184,0.014928,0.641088,0.497445,0.571680,0.564856,0.879974,2.354344,0.794372,0.746147,0.802523,0.419388,0.665068,-0.114607,0.384878,0.012837,0.039055,0.604576,0.598418,0.361587,0.537389,0.884058,2.470917,1.240313,0.862511,1.063131,0.515718,0.669130,-0.130160,0.397452,0.016606,0.020593,2
0.008409,0.004159,0.007908,0.004648,0.010375,0.003281,0.004815,0.004201,505.000000,0.785213,0.931734,0.623457,1.000000,89.497475,0.774869,32.919866,20.384850,32.059571,0.358108,0.953052,0.449084,1.113828,0.791646,2.826291,2.148229,1.220596,1.543819,0.710044,0.907069,-0.104093,0.419297,0.253939,0.174712,0.040060,3.110329,0.461176,2.856802,0.467409,9.284038,8.428712,2.413622,3.501733,1.185661,1.407293,-0.137790,0.637328,0.120559,0.157558,0.254035,1.044490,0.517010,1.150103,0.763114,3.241615,3.234572,1.525536,1.990110,0.731013,0.998334,-0.126433,0.496129,0.184683,0.108964,0.336295,1.359043,0.168600,1.210955,0.755457,2.816489,1.671111,1.197050,1.547031,0.994561,0.995693,-0.062682,0.338321,0.147296,0.413921,0.227902,1.477623,0.290706,1.197199,0.720566,3.216434,2.586318,1.509362,2.027261,0.997942,1.120949,-0.058195,0.353784,0.131556,0.231639,3
0.007326,0.003967,0.005734,0.002837,0.010154,0.002501,0.005147,0.004025,964.000000,0.862566,0.897579,0.533776,1.000000,134.024390,0.664450,51.410283,26.010748,-49.667672,0.427333,1.025060,0.603575,1.263806,0.818711,3.103819,4.131227,1.326898,1.673307,0.807356,0.900851,-0.263101,0.641417,0.246993,0.039934,0.048433,3.171838,0.395553,2.606845,0.512967,11.408115,7.322703,2.318363,3.355596,1.455050,1.454607,-0.103322,0.553897,0.113467,0.067089,0.623369,0.477742,0.587159,0.581930,0.892820,2.509539,1.836555,0.856233,1.050594,0.412226,0.624074,-0.223381,0.483249,0.129645,0.084539,0.404720,1.579365,0.400174,1.166896,0.782288,3.089947,3.613603,1.326702,1.714960,1.212347,1.045263,-0.187465,0.569705,0.566052,0.212691,0.584463,0.748117,0.381018,0.608758,0.865779,2.533054,1.668991,0.903841,1.139850,0.631548,0.744112,-0.132438,0.388260,0.354249,0.075987,2
0.011534,0.010959,0.012263,0.011391,0.010705,0.002268,0.005629,0.004084,709.000000,0.747818,0.951678,0.766486,1.000000,103.840620,0.810582,37.447021,24.861206,-85.225609,0.469333,1.585977,0.828993,1.105415,0.789574,3.308848,7.746015,1.317719,1.508002,1.228776,1.018863,-0.316770,0.716597,0.522951,0.159987,0.048208,2.767947,0.417598,2.487050,0.536310,10.480801,6.717077,2.311987,3.350266,1.298954,1.406159,-0.102786,0.553830,0.171107,0.087240,0.354254,1.293436,0.806446,3.231776,0.786730,3.870381,11.955069,1.601213,2.001160,0.980009,1.008779,-0.289154,0.713730,0.372770,0.108963,0.428997,3.199241,0.653587,0.440048,0.743898,3.263757,5.875404,1.376486,1.570246,2.424039,1.209446,-0.167366,0.582240,0.878506,0.714214,0.339972,2.264448,0.665366,3.061284,0.751457,3.863981,10.958148,1.635535,2.067915,1.701729,1.161401,-0.218167,0.653246,0.574514,0.238004,4
0.012776,0.011283,0.010461,0.010329,0.007382,0.001262,0.003894,0.002503,816.000000,0.842709,0.895719,0.639498,1.000000,123.396970,0.662644,46.068331,24.801753,-76.211532,0.358294,2.482456,0.492917,1.570526,0.750772,3.573099,6.522434,1.552352,1.980924,1.882058,1.162098,-0.230098,0.667817,0.777378,0.398364,0.040316,2.865497,0.330294,2.208737,0.483176,10.830409,5.684689,2.247672,3.418892,1.103280,1.404132,-0.069238,0.468433,0.064154,0.024810,0.427107,2.078605,0.528286,2.202793,0.785900,3.374107,6.734361,1.411699,1.830513,1.641416,1.062772,-0.219528,0.603090,0.499926,0.352699,0.325154,3.422819,0.328361,1.585478,0.711601,3.620805,6.044131,1.610286,2.070450,2.495282,1.307574,-0.153067,0.582327,1.493192,0.818369,0.393953,3.069426,0.331384,2.285633,0.750344,3.429907,6.110685,1.466113,1.943786,2.350666,1.197691,-0.150408,0.524437,1.306164,0.545605,4
0.009415,0.007394,0.007997,0.008368,0.008129,0.001550,0.004078,0.002889,729.000000,0.618985,0.937018,0.675000,1.000000,106.568540,0.791711,35.222130,27.663569,-78.857824,0.391457,1.245161,0.530855,1.191184,0.785395,3.145161,4.011186,1.386917,1.785327,0.933725,1.006248,-0.177358,0.554373,0.445120,0.179808,0.050614,2.754839,0.382793,2.230955,0.506212,10.470968,6.171738,2.294707,3.310830,1.147669,1.399225,-0.101860,0.547443,0.033593,0.051391,0.569407,1.391547,0.546795,1.534647,0.852021,2.878774,4.749354,1.071451,1.350689,1.191069,0.824990,-0.175621,0.479091,0.143468,0.372325,0.324969,1.767695,0.312188,0.913350,0.729717,3.154265,3.208507,1.454104,1.896268,1.230095,1.164852,-0.083179,0.409589,0.965748,0.911007,0.519510,1.893471,0.412337,1.610433,0.818527,2.928326,4.550582,1.153025,1.462714,1.569739,0.955579,-0.102137,0.382260,0.620893,0.322239,4
0.005791,0.003388,0.008135,0.009159,0.007398,0.001268,0.003805,0.002532,724.000000,0.802482,0.924649,0.646429,1.000000,107.740120,0.769430,40.306514,24.049923,-58.064837,0.611234,0.657512,0.688408,1.110974,0.877998,2.618740,2.348987,0.928186,1.070031,0.564285,0.679161,-0.271269,0.593739,0.269478,0.145116,0.046698,2.474960,0.469485,2.242039,0.522605,9.802908,6.817374,2.344018,3.381934,1.045795,1.342030,-0.125082,0.606214,0.091509,0.108196,0.593485,0.776703,0.758443,1.778457,0.882637,2.819061,5.205291,0.999356,1.204576,0.678975,0.689377,-0.273476,0.582331,0.042537,0.130503,0.596319,1.020036,0.567745,1.226081,0.861052,2.597450,1.894420,0.931686,1.062624,0.873720,0.776911,-0.186141,0.526511,0.165679,0.283834,0.579411,1.087949,0.663425,1.864149,0.864127,2.776968,4.317118,1.013886,1.225026,0.938724,0.773723,-0.206586,0.526647,0.225758,0.078171,4
0.006635,0.004849,0.006964,0.005613,0.007272,0.001215,0.003619,0.002429,600.000000,0.852121,0.947867,0.705053,1.000000,97.840620,0.771774,38.767768,20.288940,12.931990,0.611464,0.476460,0.675982,0.834505,0.881544,2.578154,1.987771,0.907020,1.079778,0.399821,0.653826,-0.259177,0.566432,0.227936,0.217100,0.039974,2.182674,0.584566,2.641607,0.533322,9.858757,8.324683,2.412696,3.441827,0.884534,1.303141,-0.156795,0.665857,0.037066,0.113719,0.540090,0.594019,0.705002,1.020688,0.863074,2.797770,3.428439,1.082103,1.336434,0.488139,0.733251,-0.262435,0.583168,0.170050,0.131557,0.579977,0.771134,0.465175,0.899794,0.861844,2.544330,1.530509,0.928027,1.098115,0.645365,0.751909,-0.140031,0.446827,0.424097,0.214159,0.520581,0.933086,0.549223,1.060843,0.846622,2.814126,3.197528,1.111700,1.407377,0.772320,0.820744,-0.189910,0.516316,0.414490,0.177826,3
0.004176,0.000099,0.004123,0.000108,0.014211,0.004816,0.006902,0.006218,957.000000,0.571312,0.973550,0.763158,1.000000,114.568540,0.900415,38.582151,31.665651,-69.664148,0.058745,2.625148,0.055280,1.427763,0.496080,7.733096,2.928762,1.948266,3.103547,1.017096,1.367003,-0.018817,0.240139,0.000963,0.003674,0.034888,3.359431,0.375404,2.742935,0.492481,9.119810,7.396084,2.387843,3.598571,1.465950,1.494331,-0.078409,0.504810,0.296645,0.296260,0.066817,1.995955,0.213163,1.256643,0.550788,8.148058,3.075975,1.977949,3.026773,0.834582,1.267121,-0.020898,0.249230,0.001751,0.002574,0.059523,2.572360,0.066327,1.377758,0.506063,7.748370,2.921037,1.942216,3.097763,1.028545,1.362547,-0.011538,0.187934,0.003502,0.002371,0.067281,1.999150,0.205656,1.240907,0.550923,8.213435,3.030126,1.969407,3.020500,0.838400,1.265687,-0.019581,0.241323,0.000660,0.002438,1
0.003578,0.000088,0.003552,0.000096,0.009440,0.002171,0.004660,0.003674,883.000000,0.825652,0.972467,0.754701,1.000000,116.325900,0.806089,44.837922,25.296648,-82.490756,0.045017,3.334667,0.107454,1.849758,0.479243,8.748000,4.124496,2.120647,3.397366,1.370932,1.487488,-0.028853,0.307908,0.005629,0.004231,0.047716,3.016000,0.374043,2.487412,0.514659,10.688000,6.617323,2.302597,3.386834,1.357056,1.452235,-0.084960,0.510399,0.031290,0.094183,0.049389,2.674331,0.177397,1.588455,0.502826,7.981187,3.817790,2.084110,3.286516,1.075037,1.389194,-0.016165,0.229022,0.002834,0.000558,0.044400,3.638009,0.043259,1.858307,0.461707,8.754148,3.944082,2.098084,3.411271,1.470941,1.509509,-0.028759,0.308503,0.005461,0.004226,0.050270,2.720106,0.166267,1.563035,0.501223,8.035430,3.778196,2.080357,3.285087,1.102321,1.389810,-0.016188,0.229623,0.002736,0.002104,1
0.004712,0.000112,0.004642,0.000120,0.013285,0.003695,0.006090,0.005390,764.000000,0.766824,0.955000,0.693285,1.000000,107.740120,0.811939,39.450466,25.321562,22.101916,0.059401,2.695716,0.059691,1.405414,0.489992,9.593796,3.032931,1.963530,3.119022,1.032874,1.370438,-0.030599,0.304763,0.005295,0.005860,0.059758,2.933530,0.559196,3.428838,0.548484,11.459380,10.357656,2.356019,3.350087,1.480740,1.412902,-0.117032,0.584593,0.136985,0.102704,0.055093,2.110063,0.271567,1.432599,0.530950,8.880952,3.682593,2.065250,3.148880,0.831518,1.275680,-0.030917,0.307319,0.004032,0.003059,0.059281,2.653784,0.070609,1.406386,0.494502,9.619968,3.043981,1.969599,3.132275,1.027235,1.364291,-0.018855,0.241026,0.005599,0.006352,0.055611,2.202448,0.238959,1.418411,0.534990,8.943503,3.583437,2.053850,3.157482,0.906452,1.309513,-0.025332,0.279746,0.001424,0.004044,1
0.004669,0.000109,0.004574,0.000131,0.017070,0.005853,0.007802,0.007696,906.000000,0.668783,0.982646,0.794737,1.000000,111.497470,0.899606,39.467600,29.342474,72.362779,0.049886,2.815657,0.155463,1.673131,0.498116,8.310606,3.835342,2.082497,3.258675,1.143990,1.407056,-0.028778,0.301631,0.006753,0.006050,0.061419,3.558081,0.525206,3.806664,0.515007,11.237374,11.425977,2.388156,3.322542,1.698577,1.518945,-0.152456,0.649691,0.077315,0.050621,0.054814,1.921174,0.383835,1.550597,0.557103,8.316981,4.314617,2.140580,3.183376,0.806534,1.251933,-0.055926,0.409416,0.003011,0.003625,0.048157,2.995810,0.111687,1.654651,0.486402,8.353352,3.714528,2.060861,3.268473,1.201857,1.434453,-0.026905,0.292523,0.008696,0.002706,0.053812,2.041943,0.341851,1.536219,0.543622,8.403090,4.162904,2.125538,3.197875,0.838248,1.270907,-0.044167,0.367254,0.003357,0.004308,1
0.004396,0.000102,0.004364,0.000112,0.009951,0.002196,0.005476,0.003840,1270.000000,0.852432,0.962121,0.635000,1.000000,143.195960,0.767551,55.845346,29.198074,32.545514,0.064650,2.464813,0.114712,1.363812,0.525076,8.902693,3.092182,1.976451,3.123957,1.037712,1.359698,-0.014493,0.211832,0.005424,0.007152,0.051769,2.239791,0.535544,2.513082,0.550543,10.830582,7.391801,2.316632,3.315293,0.999210,1.328780,-0.116228,0.579978,0.065372,0.044300,0.053721,2.334089,0.248211,1.522191,0.524738,8.888313,3.869365,2.093169,3.232652,0.953140,1.329578,-0.023972,0.275382,0.002873,0.003670,0.065563,2.506990,0.085185,1.312428,0.522251,8.939422,2.947868,1.951219,3.094601,1.057131,1.366214,-0.020483,0.250448,0.003641,0.005035,0.053649,2.437100,0.208772,1.483401,0.516438,8.927487,3.704354,2.069987,3.228282,0.985745,1.345505,-0.019466,0.249139,0.002298,0.004195,1
0.003373,0.000087,0.003315,0.000096,0.010493,0.003001,0.004545,0.004121,602.000000,0.815800,0.952532,0.688000,1.000000,97.497475,0.779751,36.966123,21.378769,-17.771246,0.039063,4.020873,0.019774,2.017881,0.428156,9.273245,4.168221,2.121694,3.487284,1.486312,1.544044,-0.029470,0.315293,0.002406,0.005366,0.056692,1.924099,0.594265,2.317533,0.582029,9.339658,7.552564,2.351592,3.229017,0.897357,1.271505,-0.167084,0.668352,0.104293,0.116149,0.050002,2.337079,0.285098,1.593496,0.521564,8.989786,4.192950,2.133158,3.269814,0.940384,1.330592,-0.030860,0.313154,0.001454,0.002040,0.039265,3.860125,0.057251,2.028800,0.441864,9.317328,4.304314,2.132722,3.466908,1.479901,1.537466,-0.037532,0.352654,0.006948,0.003275,0.049542,2.527360,0.223265,1.543692,0.507987,9.048820,3.957381,2.100430,3.270716,1.006161,1.360184,-0.024325,0.280059,0.001956,0.001619,1
0.003654,0.000577,0.003389,0.000435,0.007404,0.001254,0.003666,0.002539,613.000000,0.681018,0.953344,0.681869,1.000000,94.911688,0.837389,33.027712,24.185102,50.209890,0.189586,1.398077,0.696033,2.360765,0.719143,3.998077,7.182689,1.853216,2.310902,0.921446,1.119619,-0.245604,0.711972,0.003414,0.008967,0.054867,2.221154,0.388682,1.888447,0.522138,9.048077,5.038073,2.212151,3.220423,0.867511,1.291260,-0.098751,0.535724,0.087597,0.038465,0.210319,0.751685,0.675244,1.144467,0.783040,3.760498,3.866952,1.658368,2.023254,0.517246,0.893396,-0.226379,0.635586,0.008404,0.005413,0.176068,2.139130,0.557928,2.505180,0.680340,3.943478,5.570718,1.846438,2.319279,1.398034,1.261358,-0.176251,0.642448,0.107016,0.043147,0.195511,1.075699,0.550498,1.167825,0.750312,3.815140,3.687714,1.695216,2.109223,0.731839,1.005066,-0.168659,0.568557,0.046622,0.016246,1
0.004773,0.000580,0.004600,0.000451,0.019301,0.009453,0.011049,0.010479,2179.000000,0.803396,0.900041,0.604606,1.000000,204.066020,0.651148,70.082248,41.730143,-25.420497,0.185602,0.783259,0.804459,2.000313,0.742021,3.899352,7.218570,1.729044,2.165869,0.469614,0.932090,-0.273667,0.708101,0.006858,0.008095,0.102758,0.891380,0.726508,1.644211,0.735898,5.511211,5.625061,2.102204,2.626914,0.546290,0.988210,-0.271690,0.749890,0.067430,0.032951,0.224243,0.528253,0.772376,1.154400,0.795921,3.650760,4.110937,1.543751,1.868871,0.345015,0.799079,-0.249686,0.643339,0.002428,0.004250,0.178986,1.279853,0.685386,2.060993,0.709642,3.905839,6.815437,1.740367,2.231405,0.804253,1.055372,-0.204382,0.640181,0.006610,0.007891,0.215361,0.820039,0.653982,1.175223,0.768689,3.681684,3.914185,1.566787,1.950832,0.550468,0.914790,-0.179324,0.565099,0.006668,0.003183,1
0.003639,0.000085,0.003604,0.000099,0.009388,0.002182,0.004743,0.003633,874.000000,0.816736,0.923890,0.621622,1.000000,120.811180,0.740196,45.202314,26.082228,47.159574,0.053144,2.967105,0.005923,1.492852,0.485221,8.017105,2.993129,1.963337,3.186385,1.162325,1.424499,-0.013566,0.206561,0.002086,0.003504,0.052735,2.793421,0.388116,2.335649,0.518022,10.177632,6.335552,2.275670,3.303964,1.227630,1.415461,-0.093347,0.526404,0.154458,0.081003,0.058267,2.127714,0.241357,1.362759,0.542945,8.858237,3.475433,2.038465,3.125621,0.891253,1.298333,-0.023566,0.269075,0.001819,0.000214,0.053047,2.813139,0.055191,1.484363,0.484539,8.071533,3.117511,1.977892,3.167420,1.075360,1.391213,-0.016661,0.227945,0.003096,0.004596,0.057904,2.178683,0.215880,1.323870,0.526161,8.907747,3.360948,2.020970,3.113973,0.859220,1.289698,-0.022151,0.261231,0.002231,0.003356,1
