@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute class {1 2 3 4}
@data
0.011082,0.008586,0.010345,0.009110,0.009451,0.002121,0.005061,0.003783,1271.000000,0.758940,0.947094,0.741108,1.000000,139.639610,0.807495,50.523373,32.898831,-83.155601,0.374618,1.346085,0.542859,0.895330,0.795135,3.193061,4.008101,1.427174,1.810960,1.044759,0.994993,-0.205203,0.609173,1.437451,0.093545,0.054242,1.924377,0.518244,2.026914,0.581608,9.984875,6.059380,2.293036,3.214670,0.911883,1.238411,-0.148283,0.635324,0.134093,0.011403,0.395934,1.435804,0.608491,1.783659,0.794520,3.286896,5.889564,1.432354,1.844772,1.120467,1.004328,-0.205692,0.592053,0.819414,0.199080,0.339231,1.334308,0.592877,0.877620,0.766572,3.236842,4.264569,1.480743,1.880789,0.975009,1.054882,-0.163804,0.568156,0.160668,1.057398,0.370367,1.665625,0.552628,1.755381,0.773529,3.308681,5.747425,1.468698,1.907578,1.268463,1.073053,-0.163004,0.544984,0.160131,0.503017,4
0.007998,0.004955,0.008865,0.006674,0.010993,0.003342,0.005521,0.004668,1173.000000,0.893178,0.942926,0.572195,1.000000,144.852810,0.692912,58.646718,26.373585,-55.986002,0.567582,0.947214,0.275583,0.721312,0.862772,2.554252,1.652726,0.940664,1.176629,0.811404,0.765560,-0.110924,0.375390,0.095161,0.042774,0.044206,2.171066,0.582941,2.719837,0.575939,9.561095,8.214987,2.424989,3.381724,1.046180,1.322194,-0.174203,0.692250,0.125441,0.191233,0.449336,1.133446,0.471939,1.074653,0.830104,2.905743,3.159021,1.233608,1.574000,0.924510,0.885501,-0.179048,0.518459,0.065216,0.066656,0.559975,1.088649,0.191980,0.746939,0.851252,2.550270,1.590176,0.945979,1.178888,0.924295,0.812458,-0.079478,0.322718,0.235636,0.230649,0.409948,1.581321,0.287022,1.118227,0.797798,2.930043,2.852705,1.279641,1.671761,1.256470,1.005902,-0.094598,0.395819,0.102192,0.198855,4
0.013458,0.007940,0.010334,0.006963,0.011300,0.003767,0.005687,0.004917,1128.000000,0.720835,0.940000,0.743083,1.000000,137.882250,0.734895,46.477651,32.213983,-88.647418,0.181061,1.678788,0.437101,1.542599,0.692234,3.698990,4.283130,1.771011,2.374573,1.076988,1.192898,-0.124409,0.520363,0.800647,0.799564,0.038480,2.870707,0.566267,3.389574,0.557822,9.656566,10.356800,2.483941,3.554618,1.464447,1.422426,-0.169498,0.695357,0.272086,0.153631,0.321595,1.146203,0.503174,1.153477,0.778553,3.180270,3.467858,1.472164,1.915967,0.843664,1.005717,-0.157265,0.528620,0.433688,0.504174,0.145672,2.288889,0.217736,1.468814,0.636748,3.751111,3.560277,1.781306,2.493973,1.371551,1.324756,-0.058737,0.375969,0.385667,1.109067,0.282453,1.631991,0.315274,1.189512,0.738583,3.230052,3.134623,1.516679,2.038164,1.161831,1.133769,-0.086548,0.411396,0.304701,0.780750,4
0.010123,0.009233,0.010450,0.009596,0.009131,0.001950,0.004407,0.003396,690.000000,0.303982,0.978723,0.741935,1.000000,97.497475,0.893735,30.668308,29.217020,32.794825,0.521239,1.718333,0.510915,0.629664,0.828512,2.915000,3.941108,1.135967,1.332774,1.435664,0.913070,-0.269024,0.641209,0.158395,0.492594,0.059556,2.398333,0.414301,2.191042,0.552055,10.548333,5.750997,2.223555,3.226371,1.110108,1.352869,-0.090299,0.517305,0.153324,0.203618,0.424161,1.789009,0.565602,2.001620,0.803965,3.322866,6.429615,1.404462,1.780560,1.442309,0.996594,-0.249412,0.640947,0.079744,0.449174,0.491344,2.305556,0.365653,0.593536,0.798689,2.931481,3.763824,1.184479,1.381385,1.878227,1.029975,-0.161944,0.538361,0.214697,0.881460,0.410889,2.185109,0.476100,1.927380,0.787040,3.309204,6.076058,1.417259,1.812479,1.740204,1.063258,-0.186212,0.579281,0.126315,0.475175,4
0.015235,0.015370,0.009939,0.010507,0.012387,0.003991,0.005967,0.005314,1052.000000,0.782469,0.895319,0.699468,1.000000,137.639610,0.687782,48.585759,30.253860,2.931916,0.335752,2.710498,0.779217,6.166869,0.754284,4.928950,21.834825,1.722671,2.095256,2.071177,1.174662,-0.324558,0.751137,0.478154,0.747300,0.041330,2.195122,0.586051,2.684213,0.541819,9.066808,8.408050,2.451350,3.451642,0.945848,1.290557,-0.153523,0.661359,0.153611,0.177262,0.539421,1.171235,0.789933,2.787870,0.858267,3.280883,9.979845,1.163523,1.413518,1.004211,0.798024,-0.308115,0.634623,0.363170,0.323282,0.274682,5.780712,0.550375,6.522102,0.664151,5.098737,19.925957,1.893250,2.310757,4.034430,1.465153,-0.195073,0.635238,0.569899,3.165492,0.496161,2.314053,0.599053,2.885799,0.815456,3.334446,9.228895,1.259757,1.552883,1.928337,0.982358,-0.196211,0.535548,0.697547,0.745725,4
0.008884,0.006318,0.008306,0.008540,0.013010,0.003983,0.005845,0.005505,776.000000,0.728303,0.970000,0.769841,1.000000,105.840620,0.854277,38.317838,26.257510,70.019657,0.415670,0.708084,0.711555,1.333761,0.831248,3.094311,4.109369,1.338101,1.663734,0.550708,0.832675,-0.276904,0.651476,0.240655,0.171529,0.040186,3.538922,0.464124,3.445164,0.502989,10.952096,9.650400,2.426404,3.533451,1.642117,1.483132,-0.118326,0.600011,0.248837,0.262634,0.616396,0.803547,0.775306,1.788124,0.883168,2.943611,6.348798,1.006771,1.238025,0.702505,0.687342,-0.339606,0.631028,0.150839,0.119026,0.339089,1.229866,0.499202,1.388527,0.770227,3.156040,3.598135,1.437833,1.854221,0.898662,1.023357,-0.154032,0.525915,0.222022,0.289809,0.564589,1.422468,0.620590,1.874578,0.846669,2.996159,6.075837,1.109226,1.392636,1.207845,0.846816,-0.206532,0.524381,0.116587,0.227423,4
0.024505,0.011816,0.012607,0.013558,0.014648,0.008786,0.005273,0.006734,400.000000,0.807192,0.930233,0.668896,1.000000,79.355339,0.778467,29.831940,17.609458,31.536936,0.032871,4.735736,0.349887,3.306784,0.418555,7.420420,9.396820,2.460915,3.664609,1.877301,1.595260,-0.074304,0.498765,0.507228,1.201141,0.044306,2.354354,0.605609,2.997809,0.527577,6.162162,9.583313,2.423245,3.366597,0.982712,1.332563,-0.158093,0.662832,0.233173,0.512835,0.345256,2.243934,0.721880,4.034105,0.760589,4.318008,13.892485,1.718878,2.217888,1.717707,1.140648,-0.292677,0.729741,0.422213,0.703086,0.031309,6.882353,0.082730,3.139234,0.373367,7.484429,7.557716,2.379760,3.691921,2.700399,1.782281,-0.058138,0.450429,1.494680,0.691506,0.279596,3.833333,0.542909,4.193184,0.691391,4.459350,12.939404,1.860341,2.460053,2.733393,1.367146,-0.178068,0.617864,1.077206,0.366086,4
0.011082,0.008586,0.010345,0.009110,0.009451,0.002121,0.005061,0.003783,1271.000000,0.758940,0.947094,0.741108,1.000000,139.639610,0.807495,50.523373,32.898831,-83.155601,0.374618,1.346085,0.542859,0.895330,0.795135,3.193061,4.008101,1.427174,1.810960,1.044759,0.994993,-0.205203,0.609173,1.437451,0.093545,0.054242,1.924377,0.518244,2.026914,0.581608,9.984875,6.059380,2.293036,3.214670,0.911883,1.238411,-0.148283,0.635324,0.134093,0.011403,0.395934,1.435804,0.608491,1.783659,0.794520,3.286896,5.889564,1.432354,1.844772,1.120467,1.004328,-0.205692,0.592053,0.819414,0.199080,0.339231,1.334308,0.592877,0.877620,0.766572,3.236842,4.264569,1.480743,1.880789,0.975009,1.054882,-0.163804,0.568156,0.160668,1.057398,0.370367,1.665625,0.552628,1.755381,0.773529,3.308681,5.747425,1.468698,1.907578,1.268463,1.073053,-0.163004,0.544984,0.160131,0.503017,4
0.006993,0.002939,0.006285,0.002448,0.010431,0.003026,0.004767,0.004091,643.000000,0.733043,0.974242,0.727376,1.000000,96.083261,0.857299,34.887452,23.729819,-65.472114,0.369976,1.186691,0.697679,0.422815,0.781390,3.105360,3.388160,1.390975,1.636971,0.887335,0.997183,-0.248416,0.670039,0.161098,0.097100,0.041605,3.027726,0.453629,2.973141,0.486115,9.959335,8.002043,2.389812,3.400790,1.206973,1.423447,-0.144353,0.643460,0.055450,0.260201,0.406099,0.845214,0.619201,1.108394,0.834845,3.002037,3.592664,1.319352,1.623927,0.680123,0.833726,-0.251251,0.613881,0.106744,0.082819,0.339878,1.924211,0.541456,0.201467,0.715154,3.061053,2.794167,1.403685,1.633754,1.336971,1.199607,-0.123914,0.521330,0.030046,0.151982,0.355290,1.409287,0.392473,1.156047,0.781480,3.039957,3.226265,1.378770,1.773493,1.076734,1.023242,-0.129278,0.472149,0.195408,0.167279,3
0.008130,0.003737,0.006566,0.002845,0.012222,0.003548,0.005792,0.005177,917.000000,0.775505,0.981799,0.789836,1.000000,115.497470,0.849075,43.217363,27.284902,-9.977614,0.263973,1.186603,0.675388,1.772377,0.760478,3.782297,6.081792,1.732196,2.212842,0.837429,1.043357,-0.279457,0.723785,0.178632,0.062063,0.049664,1.710526,0.696532,2.869737,0.591064,10.177033,9.554783,2.486028,3.324926,0.781009,1.220358,-0.206521,0.732372,0.171724,0.248848,0.435963,0.572988,0.707938,0.980032,0.855908,2.972503,3.350639,1.278851,1.557267,0.461697,0.747551,-0.311897,0.662424,0.107886,0.071967,0.235104,1.859335,0.500237,1.749003,0.712095,3.820972,5.505033,1.763075,2.347270,1.262766,1.209258,-0.192062,0.639084,0.088084,0.259453,0.404653,0.888421,0.560766,1.010419,0.825237,3.006316,3.156592,1.321589,1.676854,0.701797,0.872208,-0.219807,0.584050,0.195174,0.044434,3
0.005286,0.001291,0.005224,0.001396,0.009012,0.002112,0.005619,0.003543,711.000000,0.676474,0.963415,0.746849,1.000000,102.083260,0.840820,35.289908,25.989842,-65.439505,0.781558,0.256158,0.621683,0.054168,0.947544,2.220033,0.595264,0.507523,0.548604,0.240584,0.367412,-0.244179,0.437402,0.022346,0.040812,0.039767,3.280788,0.427984,2.740491,0.523299,9.924466,8.161782,2.412238,3.476374,1.598038,1.460038,-0.157337,0.671271,0.032151,0.062452,0.807384,0.268732,0.447618,0.242969,0.951419,2.226945,0.704260,0.481246,0.561433,0.253907,0.353993,-0.324531,0.442839,0.046465,0.064836,0.770597,0.382625,0.357876,0.026958,0.934392,2.208873,0.509053,0.509981,0.558412,0.355561,0.444425,-0.081406,0.271395,0.038579,0.104834,0.776248,0.405819,0.211609,0.256789,0.938877,2.240429,0.623664,0.528426,0.632446,0.379964,0.422919,-0.192861,0.356472,0.089673,0.130060,2
0.015702,0.013009,0.011147,0.010278,0.009257,0.002412,0.004516,0.003451,729.000000,0.772713,0.906716,0.679404,1.000000,110.911690,0.731453,39.959717,25.364646,66.133085,0.290367,1.097087,0.888706,3.595176,0.754650,4.679612,15.560782,1.871579,2.247757,0.750170,1.039665,-0.423964,0.852948,0.184120,0.429576,0.050905,2.550162,0.512064,2.658456,0.548791,9.831715,7.900483,2.408619,3.312503,1.185273,1.391696,-0.173620,0.683693,0.059746,0.066215,0.444440,0.717411,0.863082,2.612996,0.842684,3.569736,9.746504,1.428942,1.721957,0.574297,0.807185,-0.414988,0.777420,0.110418,0.323793,0.255231,2.224265,0.791352,3.112643,0.676565,4.742647,14.452152,1.933418,2.419576,1.426133,1.282891,-0.317728,0.797689,0.558785,1.619761,0.409364,1.388247,0.746125,2.722195,0.792634,3.628131,9.517783,1.491362,1.875153,1.073869,1.004681,-0.299799,0.707822,0.703786,0.404742,4
0.021366,0.017218,0.015242,0.015131,0.008303,0.002116,0.004148,0.002944,296.000000,0.500322,0.976898,0.822222,1.000000,62.041631,0.935937,20.942609,18.132936,28.663554,0.198381,3.363636,0.782020,6.128014,0.629957,5.975207,24.255584,2.106195,2.521210,2.081688,1.446278,-0.359004,0.830142,0.223776,0.460006,0.028960,4.016529,0.438756,3.776996,0.425915,9.801653,10.241650,2.510456,3.693385,1.472372,1.526424,-0.132999,0.641385,0.054725,0.119729,0.300854,2.361022,0.777016,5.114114,0.743752,4.780618,18.633448,1.824879,2.284824,1.758291,1.188644,-0.305652,0.759494,0.115887,0.644734,0.161655,6.800971,0.586158,4.906330,0.540443,5.927185,19.960717,2.181509,2.641354,3.897752,1.717106,-0.268691,0.775405,1.254569,1.588737,0.251029,4.222981,0.610231,4.996921,0.672012,4.823663,17.028063,1.929065,2.462884,2.944203,1.421630,-0.185573,0.647703,0.582049,0.489893,4
0.012344,0.010951,0.011764,0.011922,0.009075,0.002280,0.004457,0.003366,741.000000,0.843318,0.933249,0.735119,1.000000,110.911690,0.743494,42.816829,23.010431,5.492965,0.403784,2.559578,0.569611,2.864251,0.774110,3.654600,9.324138,1.501262,1.928547,2.011129,1.117612,-0.226207,0.626189,0.855199,0.195345,0.038040,2.289593,0.642159,3.271027,0.543093,10.594268,10.497524,2.514665,3.514985,0.989374,1.338269,-0.166957,0.688336,0.056428,0.073914,0.467315,1.233778,0.798724,3.058384,0.827114,3.591111,11.025699,1.377557,1.715674,1.006779,0.902310,-0.328355,0.701128,0.263298,0.252330,0.347019,4.555556,0.266370,2.944538,0.707664,3.722222,7.857480,1.585423,2.085038,3.342678,1.330436,-0.119302,0.486354,4.138843,1.412160,0.429842,2.296108,0.637812,3.159679,0.777793,3.651993,10.382598,1.455946,1.861048,1.799337,1.095599,-0.226017,0.617146,1.320712,0.577136,4
0.006786,0.004903,0.007999,0.007929,0.009187,0.002080,0.004614,0.003560,931.000000,0.840691,0.973849,0.667862,1.000000,120.225400,0.796109,47.119620,25.515981,-36.334115,0.607969,0.379976,0.748180,0.800159,0.895076,2.626056,2.579104,0.930138,1.111350,0.323505,0.603071,-0.315920,0.603054,0.143864,0.015202,0.044230,2.172497,0.579395,2.636446,0.542188,10.348613,8.149881,2.418553,3.386625,0.922093,1.292988,-0.150687,0.652808,0.161594,0.097766,0.586678,0.893651,0.675294,1.361621,0.867885,2.872222,4.609070,1.043028,1.307336,0.765532,0.744971,-0.278785,0.591411,0.125430,0.025445,0.599334,0.434954,0.680440,0.750133,0.887802,2.571616,2.147631,0.914663,1.097312,0.367940,0.634638,-0.237735,0.537324,0.280827,0.102023,0.547488,1.281977,0.545209,1.370490,0.838335,2.893272,4.349490,1.101516,1.405999,1.069106,0.870697,-0.176871,0.495698,0.383030,0.102865,4
0.008074,0.004443,0.006690,0.003443,0.008527,0.002104,0.004619,0.003161,1013.000000,0.864588,0.961101,0.611715,1.000000,131.296460,0.727315,51.288972,25.771722,33.160188,0.305779,1.079470,0.677642,1.773325,0.784019,3.609272,5.518413,1.631937,2.056906,0.794083,0.988973,-0.309841,0.737788,0.149039,0.152337,0.035785,2.409492,0.642237,3.306838,0.556550,9.979029,11.053644,2.557736,3.563940,1.139518,1.354325,-0.179780,0.711659,0.045747,0.018312,0.504644,0.578598,0.719109,1.030066,0.870433,2.938007,3.540806,1.183499,1.434102,0.482521,0.710419,-0.379133,0.701244,0.059224,0.069868,0.276430,1.924641,0.407752,1.810700,0.730294,3.584928,4.450921,1.631568,2.172806,1.369295,1.183548,-0.198421,0.633070,0.497267,0.695066,0.465986,1.016191,0.521708,1.065691,0.828376,2.968389,3.231846,1.234270,1.569505,0.817593,0.880834,-0.259826,0.616172,0.204836,0.429963,3
0.005266,0.002982,0.005984,0.004645,0.006951,0.001209,0.004058,0.002419,1327.000000,0.681079,0.868456,0.564201,1.000000,166.610170,0.593581,51.730452,37.877530,-48.763943,0.470750,0.794719,0.579316,0.735639,0.842660,2.881601,2.862472,1.195239,1.511511,0.641861,0.817067,-0.226701,0.579172,0.335147,0.062127,0.035180,2.342419,0.592934,2.764433,0.528993,8.797274,9.127557,2.497377,3.568582,0.988586,1.320874,-0.140110,0.646828,0.098378,0.043346,0.499273,0.855195,0.716855,1.513189,0.845813,3.051499,5.185473,1.226309,1.547355,0.700340,0.815132,-0.271241,0.620536,0.224874,0.042416,0.417748,1.169618,0.369217,0.655486,0.805112,2.895620,2.425265,1.254732,1.626373,0.911633,0.954342,-0.120331,0.450073,0.639666,0.298052,0.455329,1.413105,0.547869,1.567427,0.808412,3.088319,4.837720,1.294859,1.677091,1.124867,0.965044,-0.166238,0.512442,0.371655,0.179599,3
0.004075,0.001319,0.004500,0.002325,0.007140,0.001280,0.003621,0.002415,612.000000,0.694482,0.935780,0.741818,1.000000,95.840620,0.820061,33.419593,24.045719,6.638519,0.620636,0.408240,0.856959,1.315603,0.890262,2.868914,5.136374,0.983359,1.133505,0.345271,0.619381,-0.429546,0.712732,0.022113,0.025438,0.037369,1.852060,0.708347,3.138861,0.543104,9.840824,10.845450,2.547510,3.452732,0.708682,1.209146,-0.219872,0.757859,0.049297,0.021001,0.598308,0.466530,0.849813,1.552628,0.887857,2.971385,5.744710,1.048458,1.256914,0.396739,0.637961,-0.427287,0.708333,0.014424,0.016227,0.590259,0.821946,0.710241,1.143509,0.853112,2.859213,4.530904,1.034560,1.227787,0.678395,0.776407,-0.276124,0.618036,0.077942,0.078421,0.570270,0.904455,0.720720,1.618751,0.856132,3.012882,5.570419,1.105532,1.373317,0.756336,0.778767,-0.322796,0.648413,0.079776,0.016582,2
0.006426,0.002212,0.005342,0.001695,0.008084,0.001654,0.004183,0.002837,783.000000,0.719646,0.890785,0.639706,1.000000,115.154330,0.729291,39.661728,27.538753,30.856602,0.256704,1.086893,0.630326,1.447017,0.755403,3.596465,4.782668,1.672650,2.148466,0.746758,1.032402,-0.245921,0.677095,0.032186,0.254152,0.033136,3.284241,0.403111,2.830599,0.450841,10.026510,7.713583,2.413862,3.620822,1.184090,1.450526,-0.066894,0.471937,0.071734,0.068444,0.499288,0.508445,0.664825,0.757652,0.873452,2.783889,2.525405,1.128913,1.378831,0.422732,0.688334,-0.294302,0.616274,0.057768,0.190082,0.204320,1.693944,0.455466,1.524731,0.708630,3.733224,4.509845,1.759508,2.360832,1.129602,1.188954,-0.154367,0.577294,0.060407,0.285721,0.465579,0.687756,0.563894,0.787193,0.849602,2.818844,2.466045,1.177625,1.477954,0.558130,0.781237,-0.221507,0.557094,0.030425,0.209043,2
0.005750,0.002280,0.005303,0.001864,0.009958,0.003348,0.005106,0.004059,981.000000,0.798637,0.900000,0.703226,1.000000,130.710680,0.710619,47.355147,28.498974,7.746871,0.508220,0.351661,0.882847,0.921789,0.896860,3.043528,4.366948,1.212217,1.336175,0.298650,0.591834,-0.524413,0.810913,0.010889,0.027139,0.040089,1.489118,0.784467,3.469124,0.572967,8.455899,12.328238,2.592246,3.342525,0.567694,1.109679,-0.308450,0.839360,0.048657,0.112317,0.675778,0.250935,0.766082,0.536082,0.936854,2.486537,1.894546,0.786245,0.898596,0.229772,0.425487,-0.448831,0.637419,0.017364,0.028839,0.497791,0.544099,0.852348,0.677653,0.867373,2.988820,3.909192,1.211565,1.359546,0.447652,0.713487,-0.414833,0.762052,0.008160,0.042243,0.639073,0.403352,0.637014,0.554511,0.914020,2.503897,1.818964,0.842091,0.997810,0.360529,0.537089,-0.317233,0.561997,0.036393,0.101951,2
0.009013,0.007779,0.010722,0.010630,0.012182,0.003710,0.005695,0.005046,822.000000,0.816043,0.972781,0.752747,1.000000,112.083260,0.807765,42.841519,24.762004,10.192800,0.637935,0.985215,0.666416,1.707336,0.892858,2.735215,4.299513,0.921225,1.093986,0.883742,0.656378,-0.299353,0.597878,0.131924,0.115221,0.076880,1.797043,0.674721,2.889812,0.619410,10.116935,9.213477,2.356181,3.066005,0.934441,1.247890,-0.232880,0.744920,0.099740,0.206238,0.458228,1.353268,0.773690,3.090484,0.819919,3.504485,10.553269,1.361299,1.694029,1.098331,0.931618,-0.269939,0.646033,0.208482,0.106734,0.623734,1.218208,0.603915,1.819155,0.881307,2.721098,3.825393,0.933597,1.109489,1.084540,0.710176,-0.251583,0.569463,0.485280,0.323016,0.434438,1.880624,0.686970,3.165609,0.793034,3.514477,10.040436,1.404469,1.769525,1.496168,1.038121,-0.204985,0.584524,0.345206,0.436216,4
0.008787,0.006631,0.011151,0.011137,0.010437,0.002551,0.005615,0.004114,815.000000,0.835770,0.974880,0.789729,1.000000,111.254830,0.812751,43.607088,23.943798,-7.062650,0.601104,0.892328,0.590773,0.607942,0.881445,2.698520,2.977750,0.968488,1.143249,0.780018,0.691335,-0.322573,0.629365,0.316828,0.186892,0.053037,1.510094,0.691890,2.414032,0.612240,9.878869,8.289500,2.447555,3.264325,0.706622,1.175558,-0.213145,0.735581,0.033249,0.057906,0.460112,1.890000,0.724485,3.347610,0.820707,3.626000,11.808124,1.375144,1.684875,1.563959,0.953154,-0.274487,0.649655,0.107153,0.066929,0.582639,1.153957,0.476317,0.526962,0.867832,2.693525,2.733411,0.989717,1.186324,1.003033,0.758362,-0.237489,0.567853,0.324484,0.692572,0.429730,2.825655,0.593736,3.302431,0.786861,3.646597,11.033745,1.440533,1.778027,2.273707,1.085312,-0.192743,0.570140,0.187214,0.251064,4
0.007434,0.004064,0.006855,0.003608,0.011622,0.003340,0.005639,0.004768,936.000000,0.844320,0.941650,0.711246,1.000000,123.982760,0.752984,47.754262,25.588587,5.293431,0.621611,0.481176,0.427683,0.529434,0.898605,2.445882,1.120013,0.827307,1.005632,0.421870,0.602250,-0.187057,0.453602,0.139770,0.343405,0.060033,2.035294,0.635369,2.931881,0.613137,10.414118,9.087330,2.420483,3.219751,1.090968,1.292639,-0.202497,0.718292,0.031718,0.064898,0.678773,0.360668,0.552001,0.402532,0.920959,2.402643,1.249461,0.743065,0.889338,0.325576,0.504150,-0.279906,0.501315,0.135210,0.321069,0.597295,0.563910,0.375759,0.562259,0.882898,2.471178,1.178994,0.864096,1.064300,0.483703,0.666537,-0.145418,0.413697,0.025759,0.229217,0.662613,0.472301,0.432239,0.416869,0.909796,2.414881,1.191400,0.767513,0.937757,0.423197,0.560131,-0.221042,0.457505,0.144987,0.166137,3
0.006770,0.002207,0.006951,0.003796,0.015158,0.004680,0.007383,0.006813,765.000000,0.561275,0.894737,0.642857,1.000000,115.982760,0.702470,36.242393,29.995276,57.635457,0.329034,0.526395,0.840315,0.771174,0.821870,3.250377,3.958428,1.499192,1.698975,0.378466,0.798257,-0.355762,0.759895,0.029056,0.082674,0.064434,1.797888,0.656494,2.392926,0.606246,10.024133,8.343309,2.418753,3.138390,0.894958,1.219353,-0.232762,0.753636,0.034261,0.047706,0.475580,0.429189,0.866086,1.291003,0.880375,3.190270,5.479473,1.298962,1.500138,0.356143,0.656122,-0.465212,0.790264,0.048333,0.059139,0.298458,0.926298,0.765873,0.508960,0.765524,3.224456,3.360005,1.509368,1.745046,0.629939,0.987041,-0.245102,0.681764,0.017676,0.207021,0.453611,0.588032,0.828496,1.157794,0.851100,3.186421,5.237974,1.330917,1.559297,0.468852,0.763611,-0.391269,0.759060,0.066708,0.295477,3
0.006775,0.003023,0.005890,0.003122,0.018076,0.011814,0.008482,0.010620,1243.000000,0.808058,0.955419,0.746098,1.000000,139.154330,0.795185,52.166777,30.731616,-19.885501,0.487893,0.314636,0.834527,0.646414,0.900526,2.914110,2.970712,1.180746,1.329436,0.267012,0.570682,-0.477469,0.774602,0.257403,0.272827,0.192003,2.666082,0.506684,2.693939,0.703556,5.265556,8.142451,2.028553,2.672349,1.882524,1.283677,-0.209630,0.682454,0.842771,0.900328,0.629108,0.354435,0.813809,0.941640,0.921412,2.738213,3.448118,0.941829,1.090719,0.318992,0.503938,-0.503472,0.728944,0.103556,0.128792,0.462889,0.479031,0.759329,0.492615,0.873601,2.905871,2.610898,1.212656,1.384380,0.395562,0.683374,-0.390510,0.735440,0.330008,0.471343,0.616708,0.581650,0.697781,0.925067,0.902461,2.743239,3.251431,0.964857,1.141863,0.517643,0.599348,-0.431028,0.697452,0.128334,0.152271,3
0.006799,0.003236,0.005901,0.002353,0.009544,0.002544,0.004759,0.003534,343.000000,0.751470,0.950139,0.710145,1.000000,71.112698,0.828859,25.878387,17.073718,39.203495,0.483597,2.232143,0.163741,1.318571,0.808849,2.882143,3.096824,1.171644,1.464262,1.841518,1.000663,-0.142725,0.469081,0.400360,0.369444,0.052934,3.450000,0.473822,3.527755,0.528251,11.300000,9.217143,2.368421,3.353425,1.684898,1.511435,-0.135558,0.630967,0.052759,0.113873,0.598956,0.805362,0.324249,0.579337,0.887460,2.533267,1.573620,0.901632,1.104511,0.712419,0.670830,-0.196374,0.478513,0.172691,0.132045,0.410317,2.626050,0.014346,1.081650,0.761002,2.903361,2.650325,1.252264,1.554233,2.047684,1.140279,-0.059111,0.328109,0.251352,0.790706,0.569441,0.996743,0.193872,0.566445,0.867613,2.536373,1.460403,0.931332,1.138507,0.863648,0.750161,-0.122556,0.397954,0.098566,0.289668,2
0.005217,0.002536,0.005976,0.005704,0.010421,0.003331,0.005173,0.004509,1021.000000,0.567519,0.976099,0.726174,1.000000,119.639610,0.881568,39.905988,32.857017,47.221400,0.625308,0.566703,0.197860,0.258574,0.889568,2.381477,0.831322,0.779890,0.967535,0.493141,0.643589,-0.076571,0.281557,0.109985,0.074157,0.037354,1.514884,0.785377,3.436673,0.574642,9.146637,12.574969,2.603102,3.428854,0.590573,1.125379,-0.275062,0.816978,0.086119,0.051200,0.665798,0.819095,0.418443,0.623448,0.884852,2.480479,1.982901,0.795912,0.985018,0.717397,0.677165,-0.108226,0.332607,0.091942,0.076313,0.597717,0.587035,0.089018,0.190682,0.877816,2.370948,0.684726,0.787491,0.980468,0.500530,0.684218,-0.027775,0.174836,0.135174,0.105506,0.651303,0.929469,0.319323,0.535055,0.877313,2.475476,1.767031,0.810936,1.001288,0.809916,0.713852,-0.077400,0.288285,0.095574,0.064120,4
