%
@relation Huotari500_Normalized.arff

@attribute feature1 REAL
@attribute feature2 REAL
@attribute feature3 REAL
@attribute feature4 REAL
@attribute feature5 REAL
@attribute feature6 REAL
@attribute feature7 REAL
@attribute feature8 REAL
@attribute feature9 REAL
@attribute feature10 REAL
@attribute feature11 REAL
@attribute feature12 REAL
@attribute feature13 REAL
@attribute feature14 REAL
@attribute feature15 REAL
@attribute feature16 REAL
@attribute feature17 REAL
@attribute feature18 REAL
@attribute feature19 REAL
@attribute feature20 REAL
@attribute feature21 REAL
@attribute feature22 REAL
@attribute feature23 REAL
@attribute feature24 REAL
@attribute feature25 REAL
@attribute class {1,2,3,4}

@data
0.94878,-0.92989,1.8241,1.4923,-1.8412,-1.1249,-0.79038,-1.0066,-1.3485,-1.5245,0.05784,-1.0597,0.80321,-0.5719,0.82297,-0.97119,-0.47293,-0.28885,-0.44362,-1.0207,-0.67664,-1.0294,0.69848,2.9576,2.3292,2
1.1148,-0.26178,0.91963,0.41146,1.3274,0.2199,1.4643,0.25289,1.731,0.79759,-0.84126,1.3599,-0.152,0.23264,-1.3056,-0.20873,0.099457,0.54941,0.8455,1.1718,1.3958,0.95824,-0.2829,1.1095,1.855,1
0.15303,1.0027,-0.65365,-0.53356,0.7925,-0.24444,0.11294,0.36383,0.2712,0.31791,-0.23983,-0.82287,1.3624,0.58763,0.76946,-0.041019,0.43973,0.399,0.016971,-0.59412,-0.50217,-1.6314,1.2645,-1.2778,-1.2635,1
0.84573,-0.012655,-0.093937,-0.71791,-1.4978,-1.2615,-0.37438,-0.95115,-1.1588,-1.4635,-0.50087,2.708,-1.7806,-0.15372,-1.1622,-0.55383,-0.48178,0.075083,0.46164,3.6873,2.1189,1.6488,-1.2413,1.8055,0.048592,1
0.48507,-0.49581,-0.23186,-1.04,0.032105,-0.038065,-0.72382,-0.52696,-0.32107,0.024333,0.36801,-1.351,0.0033698,-1.1948,1.1502,-0.17581,-1.1135,-0.65098,-0.87371,-1.3625,-1.3089,-0.35662,0.080589,-0.89837,0.052306,1
1.3552,1.5312,2.3967,2.4567,2.4282,1.5895,1.2112,0.41114,2.4426,2.1229,-1.0646,0.53975,1.2095,1.5111,-0.93115,1.351,1.6861,1.4533,1.4208,0.2408,0.78953,-0.62758,1.1502,-0.45532,0.43111,2
0.1015,-0.79023,0.19313,-0.22114,1.1526,0.11614,-0.059407,-0.28387,1.4784,0.81692,-0.95582,0.54736,0.78616,0.79627,-0.84528,0.79053,0.75307,1.0003,1.0709,0.35775,0.82651,-0.18786,0.76435,-0.74223,-1.1442,1
-0.7973,1.5651,-1.2663,-0.17651,-2.2131,-0.80625,-0.61447,-0.98052,-2.8163,-2.0133,-0.56127,0.6892,0.91003,0.634,-0.7097,0.44347,0.50129,0.55173,0.24311,0.79093,0.85851,-1.5602,1.2525,0.50549,-0.71657,1
-1.2782,-1.7414,-1.2278,-1.2593,-1.2166,-0.97357,0.50754,-1.0327,-0.80555,-1.2535,0.65743,-1.3235,-0.69751,-1.3575,1.23,-1.3876,-1.2965,-1.2249,-1.2632,-1.2614,-1.1324,0.50454,-0.76548,-0.020373,0.44729,1
-0.25058,-0.34482,-0.22544,-0.1998,0.0082544,-0.12358,0.36016,2.5957,0.0019136,-0.025142,-0.77839,0.10314,0.58265,0.13651,-0.50812,-0.24315,0.14501,0.54461,0.57487,-0.040528,0.43513,-0.0032694,0.45903,0.25957,-1.0532,1
0.052841,-1.1262,0.67586,0.40176,0.78492,-0.54886,2.1858,1.5434,1.2219,0.068566,-0.75323,0.13302,0.41389,0.067737,-0.67882,0.46158,-0.031321,0.59163,0.62549,-0.18295,0.40241,0.24827,0.30438,-1.0122,0.20488,2
-0.63987,-0.042852,-1.2101,-1.1293,-0.28641,-0.20339,-0.85932,-0.86631,-0.51041,-0.21944,0.15605,-1.3737,0.8988,-0.67109,1.2033,0.18877,-0.6691,-0.10651,-0.51182,-1.3829,-1.1663,-1.36,0.93238,-0.94985,-0.82534,1
0.71406,-0.20139,0.9485,0.052467,0.017144,-0.80283,0.85579,4.6269,0.79108,-0.28169,-0.96689,-0.39775,1.5723,1.6257,-0.57364,2.7428,1.6941,1.4412,1.1106,-1.0201,-0.24065,-1.4526,1.4859,-1.3016,-0.49141,1
-0.97763,-0.016429,-0.66487,-0.20562,0.6223,2.9532,-1.7579,-1.1698,-0.61264,1.7402,1.029,-1.1048,-0.82803,-1.3482,1.4419,-1.0169,-1.2568,-1.1279,-1.3137,-0.6854,-1.1619,-0.083854,-0.26766,1.4526,0.35073,3
2.6233,1.4142,1.4938,0.18442,-0.40696,-0.74012,0.6157,-0.24961,0.28433,-0.6313,0.022581,-1.1576,0.27087,-1.0006,0.89057,-0.56445,-0.89993,-0.34429,-0.51985,-1.1617,-0.85962,-0.39322,0.29659,0.87896,0.12507,1
-0.83737,0.59506,-0.27837,0.29115,0.63921,0.06911,-0.34348,-0.0081509,0.073114,0.38311,0.19022,-1.4619,0.54752,-1.0105,1.4233,-0.621,-0.96664,-0.6177,-0.95728,-1.4174,-1.5091,-1.3106,0.63887,-0.49293,-1.2527,1
1.7732,-0.59395,0.66464,-0.74702,-0.86619,-1.5026,0.65374,-0.063621,-0.3155,-1.2519,-0.80045,1.4061,-0.83936,-0.16187,-1.3133,0.30237,-0.37826,0.37823,0.74399,1.2579,1.3038,1.331,-0.71474,-0.19207,-0.70297,2
-0.053069,-0.526,1.7391,1.6805,-1.8614,-1.5875,-0.024939,-0.17293,-1.2499,-1.8629,-0.89809,0.7292,0.60032,0.62064,-0.84562,0.31791,0.59927,0.83894,0.94536,0.67128,1.0092,-0.13915,0.68244,0.023925,2.8991,2
-1.0979,-1.4923,-1.6255,-1.7328,-1.4772,-1.5334,0.18425,-0.050569,-1.1942,-1.61,-0.43188,-0.5525,0.11554,-0.64355,0.063587,-0.3107,-0.64888,0.039554,-0.019185,-0.67219,-0.18176,0.26764,0.031797,-1.4932,-1.0684,1
2.6605,1.3462,0.70473,-0.41907,0.9948,2.8639,0.59668,-0.64606,0.017029,1.602,2.0161,-1.7052,-0.20803,-1.4178,2.2632,-1.0103,-1.3513,-1.6164,-1.8317,-1.5153,-2.2956,-1.5791,0.29713,-1.0897,-0.19796,1
5.5458,2.4182,4.3452,1.8688,1.7366,2.7485,0.49566,-0.01794,1.3969,2.3333,-0.90439,-0.39584,1.3157,0.8602,-0.30581,1.0447,0.91714,1.1671,0.90336,-0.73656,-0.14684,-1.0776,1.242,0.28006,-0.7887,4
-0.55399,0.2025,-0.90864,-0.83434,-0.028172,-0.28149,-0.4552,-0.51881,-0.082811,-0.10574,-0.58238,0.062422,0.30147,-0.2359,-0.20448,0.39193,-0.20893,0.45811,0.41432,0.19873,0.50137,-0.24508,0.56704,-0.046501,-1.0233,1
-0.098868,-0.2882,-1.0883,-1.2865,0.30444,-0.32966,0.014284,-0.13867,0.35394,0.045958,3.6521,-1.8954,-1.0792,-1.6329,2.365,-1.965,-1.5569,-2.7242,-2.64,-1.8839,-2.4742,0.70216,-1.6962,-1.0764,-1.066,1
0.3534,-0.8091,0.46256,-0.1183,1.235,0.38209,2.5412,0.6836,1.8579,0.72616,-0.9311,1.5741,-0.33717,0.2041,-1.6088,0.55217,0.035741,0.69988,1.085,1.1163,1.4035,1.1486,-0.40671,-0.31848,0.77026,2
-0.69425,-1.7301,-1.1508,-1.5834,0.61232,-0.35959,1.2052,0.71133,0.70517,0.11182,-0.89733,0.60186,0.53482,0.4672,-1.0878,0.76685,0.42028,0.85993,0.9849,0.15229,0.79456,0.26156,0.4101,-0.73709,-1.1851,1
-0.010133,-0.71851,0.36794,0.31055,1.1091,0.57363,2.3867,0.53676,1.443,0.70683,-0.23013,-0.8193,0.23212,-0.79953,0.58947,-0.69438,-0.7264,-0.18756,-0.29076,-0.72388,-0.44089,-0.3308,0.34606,1.5307,0.81344,2
-0.26203,-1.2545,0.43851,0.23875,-1.8664,-1.9102,-1.33,-1.1306,-1.7395,-1.8678,-1.1041,0.52842,1.2601,1.8654,-1.2945,1.7931,1.7959,1.4937,1.4636,-0.23473,0.58674,-0.60522,1.1574,-0.73843,-0.83912,2
0.87722,1.0518,0.57483,0.24846,1.0273,-0.041201,0.81063,0.3622,0.55242,0.45487,-0.93889,1.1172,0.19772,0.47348,-1.6758,1.12,0.32154,0.87545,1.1332,0.25096,0.98317,0.70525,0.076124,-0.6173,-0.58401,2
-1.0177,-0.89592,-0.3345,0.0253,2.0952,0.51634,1.4168,0.84675,2.052,1.3952,-0.94346,1.6954,0.028213,0.5937,-1.564,0.69952,0.44303,0.898,1.245,1.3702,1.5469,0.91688,-0.10321,-0.15601,1.6018,2
2.7922,0.98385,1.3302,0.22129,-2.4601,-2.0476,4.204,2.475,-1.3577,-2.6404,-0.84771,6.3137,-3.2631,0.14795,-2.2787,-0.44416,-0.43612,0.14211,0.90704,7.6292,3.5148,1.7553,-1.2497,-0.62645,-0.98836,3
-1.0835,-0.88082,-1.3016,-1.2224,-0.86793,-1.111,-0.45164,-0.76679,-0.80317,-1.0029,-0.73138,0.79935,-0.21277,-0.10827,-0.80686,-0.099688,-0.22757,0.43696,0.61822,0.8534,1.0082,0.78288,-0.17987,0.10646,-1.0331,1
-0.43663,-0.65057,-0.060259,0.085455,0.46987,0.56879,0.33995,-0.33118,0.82927,0.58462,-0.71948,1.8461,-0.84084,-0.038485,-1.1205,-0.43464,-0.22489,0.31247,0.6475,2.2932,1.632,1.0422,-0.44189,4.4929,0.82514,2
1.6787,0.1874,1.2981,0.33966,0.42954,0.46133,0.022604,-0.42255,0.53651,0.50237,-0.73756,-0.50352,1.0574,0.28562,0.066096,0.44294,0.29939,0.77476,0.53441,-0.58038,-0.095001,-1.0581,1.1164,1.1338,-1.0168,1
3.2559,0.81776,4.8825,5.4237,-0.014946,-0.25612,0.7096,0.42909,0.31098,-0.16144,-0.90548,0.98961,1.2188,2.1992,-1.0665,0.32931,2.1814,1.2179,1.2152,0.84012,1.2088,-0.72881,1.1394,-1.0837,5.2326,2
0.53087,1.3538,1.5659,1.8455,0.88747,1.2777,-0.92944,-0.63954,0.31217,1.1688,-0.044271,-1.0659,0.20683,-0.99828,0.93181,-0.53667,-0.88326,-0.2986,-0.52377,-0.94437,-0.8777,-0.43031,0.33208,0.31619,0.17763,1
0.095777,-1.2734,-0.97119,-1.595,-1.5941,-1.9732,1.1957,0.63302,-1.6417,-1.9924,-0.60659,2.1807,-1.5403,-0.35878,-1.1702,-0.13851,-0.50665,0.20197,0.49089,2.8266,1.642,1.3092,-0.76822,-0.3513,-1.514,1
-0.70284,-1.0318,-0.96317,-1.1254,2.8231,1.2272,2.6434,1.9219,2.2203,1.9224,-1.0071,0.59285,0.72351,0.68748,-1.2179,1.49,0.68933,1.0119,1.1022,-0.015693,0.63166,-0.10719,0.71489,-1.1189,-1.4235,1
-0.97763,-1.0243,-1.1941,-1.1739,0.2962,2.0088,-0.78087,-0.28713,-0.55934,1.0623,-0.8772,-0.9294,1.8206,1.6732,0.17392,1.8629,1.6209,1.4761,0.81998,-1.286,-0.66059,-2.4201,1.8046,-1.2482,-1.1768,3
0.92015,2.8221,0.24125,0.67536,0.19255,0.47529,-0.46471,-0.74884,-0.26181,0.29104,0.27383,-0.8657,0.11841,-0.9598,0.73642,-0.93066,-0.8268,-0.55907,-0.67204,-0.70766,-0.43358,-0.40235,0.25701,-0.55976,-0.61472,1
-1.1179,-1.8056,-1.3192,-1.5193,0.5553,0.11044,-0.58951,-0.30182,-0.097131,0.35329,-1.1111,2.2421,0.12103,0.89348,-1.9568,1.6093,0.83649,1.1428,1.5899,1.6701,1.8076,0.97505,-0.038698,-1.4717,-0.90937,1
-0.21623,-0.05795,-0.891,-1.0827,-1.1476,-0.73357,-0.66439,-1.266,-0.98614,-0.97828,0.31269,-0.3484,-1.7039,-1.1553,0.52712,-1.2456,-1.2238,-0.99677,-0.8506,0.14996,-0.13567,1.5471,-1.5704,-0.82435,-0.96111,1
-1.1923,-1.0507,-1.3561,-1.2748,-0.99585,-0.47988,0.16999,-0.85163,-0.83618,-0.85836,0.51781,-0.68364,-0.89031,-1.1445,0.74733,-0.83718,-1.1201,-0.775,-0.83259,-0.33481,-0.39043,0.61754,-0.62296,0.38612,-0.29333,1
2.6491,0.55731,5.9779,6.7685,-1.8369,-1.2846,-0.99957,-1.5205,-1.5896,-1.627,-0.92213,0.79836,1.0259,1.4223,-1.0148,0.37537,1.4573,1.047,1.1373,0.57797,1.0582,-0.30805,0.861,3.2349,6.8111,2
-1.261,-1.4055,-1.4988,-1.5659,1.3801,-0.054028,1.4952,0.96911,1.1717,0.65965,-0.93109,-0.0075895,1.1726,0.91572,-0.84476,2.0294,0.80363,1.1359,0.98694,-0.62193,0.19007,-0.62441,1.0575,-1.4264,-1.0679,1
1.9764,3.3241,2.0583,2.3151,0.75369,2.6792,-0.77493,-0.72111,0.20597,1.8372,-1.0348,0.042608,1.6655,2.6987,-0.80503,1.4876,2.8079,1.6224,1.3115,-0.48851,0.26837,-1.7718,1.6613,-0.43433,-1.0508,3
-1.49,-0.91101,-1.0081,-0.67134,-0.54139,-0.48073,-1.387,-0.9022,-0.80396,-0.43929,-1.0685,1.4821,0.73983,1.5637,-1.7675,1.365,1.3618,1.3066,1.5297,0.71343,1.3082,0.29105,0.58434,-0.5437,-0.91252,1
0.58811,-0.22026,-0.29441,-0.95853,-0.62097,-0.75694,-0.083179,-0.57754,-0.56451,-0.7404,-0.33105,-0.58346,0.2524,-0.68266,0.39086,-0.60576,-0.60477,-0.026612,-0.147,-0.42044,-0.31692,-0.17144,0.32009,-0.29081,-1.0252,1
0.83428,0.79889,0.42568,-0.11636,-0.32869,-0.71475,-0.643,-0.48291,-0.44836,-0.47075,0.49064,-1.7929,0.85558,-1.2432,1.7577,-0.53771,-1.044,-0.79298,-1.2028,-1.9246,-2.0156,-1.69,0.72408,-0.21742,-0.31813,1
-0.10745,1.852,-0.70978,-0.36086,-0.77881,-0.54857,-0.69173,-0.86142,-0.82544,-0.68241,1.15,-1.5681,-1.4313,-1.5552,1.5447,-1.4317,-1.4978,-1.7756,-1.7902,-1.5693,-1.6251,1.1359,-1.5978,0.53937,-0.44288,1
-0.59979,-0.52978,-0.020165,0.31831,-1.8274,-1.3783,-0.35298,-1.1306,-1.6568,-1.7489,-0.89202,1.7182,0.18407,0.74424,-1.1174,0.33613,0.64071,0.94327,1.1024,2.0544,1.6256,0.25184,0.44562,1.3208,-0.37144,2
-1.6303,-1.1299,-1.0931,-0.48699,-1.2638,-0.58791,-0.63586,-1.0751,-1.1178,-0.9714,3.0868,-1.9277,-1.5776,-1.6876,2.2164,-1.9439,-1.6107,-2.6405,-2.565,-2.0055,-2.4295,1.1446,-2.0783,-0.74019,0.98118,1
-1.2925,-0.83552,-1.4299,-1.3408,-0.98415,-1.2763,0.38036,3.1243,-0.6369,-1.1044,-1.0595,0.97833,0.74191,1.0535,-1.4378,2.2421,0.98538,1.1786,1.3453,0.34006,1.0005,0.2032,0.57007,-1.5867,-1.2276,1
0.96309,0.37991,2.4897,2.5247,-1.6821,-1.5422,-1.204,-1.297,-1.5693,-1.63,-0.87084,0.3894,0.35785,0.11365,-0.78366,0.29544,0.079481,0.6657,0.78079,0.16654,0.62836,0.28912,0.30961,0.65973,1.4128,2
-0.7057,-1.7943,-1.0642,-1.4087,-0.82608,-1.0582,0.032113,-0.72927,-0.70174,-1.014,-0.41518,1.6363,-1.4002,-0.33937,-0.80207,-0.5985,-0.59202,-0.026887,0.2402,2.3387,1.5516,1.2727,-0.82255,0.2552,-0.6625,1
-0.84023,0.0024437,-0.43714,-0.077546,1.2958,2.364,-0.0011673,-0.55959,1.3663,2.0594,-0.73031,-0.58169,1.4077,0.7937,0.24216,0.31936,0.85607,0.8741,0.53191,-0.57317,-0.10385,-1.8308,1.4618,-0.72294,-0.28483,1
0.52228,1.2518,0.37436,0.9024,1.366,1.4889,0.11412,0.13868,0.56436,1.3556,0.60211,-1.2221,1.6327,0.44065,1.5403,-0.90993,0.57703,-0.35295,-0.78754,-0.87825,-1.1404,-2.7347,1.4036,-0.76047,-0.33714,1
2.1195,1.0103,1.1281,-0.056201,2.7823,2.0482,-0.15568,-0.076673,2.4291,2.6763,1.9347,-1.5624,-1.1547,-1.5188,1.9077,-1.1841,-1.4601,-1.8049,-1.8533,-1.3749,-1.7472,0.26714,-0.88809,-0.0093161,1.3686,1
-0.32786,-0.8242,-0.36818,-0.52192,1.698,2.9466,-0.32684,-0.39318,0.38019,2.1357,-0.23809,-0.60509,-0.02337,-0.83286,0.1111,0.56826,-0.75752,-0.22584,-0.32177,-0.71844,-0.43947,0.31253,-0.12385,-0.82477,-0.90918,1
1.6844,4.181,0.64218,0.6482,1.2947,1.1064,-1.0019,-0.726,1.3989,1.4817,0.46373,-1.2683,1.1977,-0.41377,1.3458,0.22792,-0.23733,-0.031407,-0.41334,-1.0844,-1.0594,-2.2097,1.3003,-0.75336,-0.94594,1
-0.38511,-0.23158,1.08,2.1113,-1.8402,-0.92226,-1.4132,-1.638,-1.6958,-1.3934,0.35839,-1.2015,0.47604,-0.89382,1.2413,-1.1022,-0.81198,-0.66288,-0.84172,-1.0091,-1.0107,-1.4775,0.75109,0.70001,5.9697,2
0.24176,-0.49958,0.39039,-0.060082,0.51996,-0.22277,1.2575,3.2303,0.60891,0.16096,-1.0341,0.80273,0.86771,1.1991,-1.3856,1.3731,1.0966,1.1834,1.3265,0.11175,0.85498,0.0055812,0.73066,-1.1141,-0.48159,2
-0.084555,-0.5109,0.91963,1.3584,-0.61099,-0.73984,-0.66914,-0.60527,-0.79999,-0.68044,-1.0152,0.93949,0.80375,0.9879,-0.97752,0.78057,1.0878,1.1646,1.2563,0.87925,1.1522,-0.19396,0.82979,0.67536,-0.051931,2
0.80852,-0.63169,-0.21261,-1.1448,-0.54616,-0.91514,-0.53246,-0.61833,-0.63929,-0.71452,-0.67592,0.054527,0.22343,-0.33879,-0.39254,0.6788,-0.26319,0.48791,0.47022,0.018453,0.26312,0.052939,0.40387,-0.81963,-0.76164,1
2.3056,-0.50713,3.6829,2.5712,-0.059828,-1.27,2.1371,1.2399,0.74335,-0.78365,-1.0672,1.4943,0.39584,0.93688,-1.6327,1.09,0.79544,1.1267,1.4176,0.93316,1.3844,0.5661,0.29093,3.3889,-1.0247,2
-2.2743,-1.7981,-2.1307,-1.7056,-0.87877,-0.51494,-0.3827,-0.99194,-0.72361,-0.73352,1.3289,-0.90583,-2.4527,-1.4655,1.085,-1.7196,-1.4661,-1.8606,-1.6965,-0.51574,-0.75346,2.0083,-2.5436,-1.0874,-0.64229,1
2.4143,2.6145,1.9701,1.4108,1.0878,2.5379,-1.2432,-0.58406,0.1117,1.8575,-0.94098,0.24886,1.7054,1.9922,-0.84337,3.1755,2.8634,1.4513,1.1833,-0.17021,0.54748,-1.3715,1.5038,-1.1315,-1.0276,1
-0.13322,2.7541,0.23964,2.0143,0.92954,2.0903,-0.04871,-0.30182,0.52299,1.5522,1.2349,-0.63243,0.87388,-0.16712,1.4884,-1.216,-0.063723,-0.75866,-0.93576,0.28374,-0.81305,-2.2429,1.1039,1.409,1.3902,1
-0.82879,0.38368,-0.41629,0.31055,-0.58584,-0.48016,0.070147,2.3102,-0.72083,-0.5674,0.29921,-0.7797,-0.63747,-1.0996,0.81614,-1.1061,-1.084,-0.76936,-0.7907,-0.46911,-0.47483,0.35385,-0.39295,0.25457,-0.35822,1
-0.65704,0.26667,-0.74827,-0.51028,-0.61403,-0.4414,-0.435,-0.92831,-0.083606,-0.49073,1.1886,-1.6018,-0.24269,-1.3943,1.8367,-1.4973,-1.3039,-1.4919,-1.6323,-1.4915,-1.7203,-0.58804,-0.20461,-0.78942,-0.027131,1
1.0175,0.49314,0.61171,-0.2095,1.9939,1.1027,-0.48848,0.186,1.5592,1.7776,-0.72261,-0.35796,0.88323,-0.17318,-0.31511,1.597,0.09791,0.67863,0.56012,-0.68102,0.0092349,-0.39278,0.76705,-1.2285,-1.2098,2
-0.93756,-1.179,-1.4411,-1.498,1.7565,0.28004,2.9203,0.9169,2.2402,0.9352,0.52656,-0.58214,-2.3267,-1.3633,0.46209,-1.5066,-1.3836,-1.3949,-1.1923,-0.37047,-0.22875,2.1392,-2.5568,-0.85174,0.59911,1
1.3638,-0.44674,0.46256,0.058288,-0.26147,-1.0785,2.6089,0.974,0.74455,-0.87146,6.8993,-2.1928,-4.0946,-1.8868,3.3497,-2.1992,-1.7689,-4.3448,-4.0395,-2.2833,-4.5271,2.5138,-4.3636,1.0663,0.59609,1
-1.6331,0.32329,-0.70817,0.13009,-1.6351,0.090773,-1.1683,-1.2171,-1.5534,-0.69846,-0.96697,-0.40741,1.6621,1.4999,-0.071353,1.3792,1.9265,1.457,1.0821,-0.53411,0.045437,-1.7403,1.5995,-0.54434,-0.70203,3
1.2436,2.237,1.266,0.99166,1.1687,0.21961,-0.33634,-0.22514,0.88575,0.8451,-0.953,0.26434,1.0494,1.0364,-0.94493,1.7642,0.90369,1.2129,1.1446,-0.25939,0.48987,-0.36869,0.9375,-0.80294,-0.78776,1
-1.3755,-1.7037,-1.0578,-0.5879,0.65894,2.0031,-0.28524,-0.59549,-0.20652,1.1803,-0.53798,-0.27823,0.6226,-0.10121,0.24377,-0.50593,-0.073477,0.29769,0.13208,0.02593,-0.10116,-0.79531,0.80651,0.37253,-1.1372,1
0.090052,-0.30708,-0.69855,-1.1041,-0.044651,-0.69908,0.72386,2.0296,0.29984,-0.34788,0.47933,-0.71325,-0.23679,-0.90724,1.0244,-0.82217,-0.9144,-0.55505,-0.76438,-0.17688,-0.56752,-0.57614,0.30214,-0.06467,0.30302,1
-0.89748,2.8561,-0.55261,1.0809,3.1875,2.7334,-0.51701,0.3312,2.0333,3.1308,-0.93837,-0.87966,2.1647,4.6998,0.064244,1.2783,5.1104,1.686,1.0069,-1.2882,-0.63655,-3.1289,2.0274,-0.8435,0.069112,1
-0.89748,-0.22781,-1.3192,-1.238,1.7203,0.76946,-0.51225,-0.22024,1.5787,1.4896,-0.73455,-0.85089,1.3487,0.19637,0.20118,0.69601,0.41378,0.89363,0.52534,-1.114,-0.52704,-1.3452,1.259,-1.4445,-1.3029,1
0.34195,-0.49581,0.23323,-0.37832,-0.40024,-0.95248,0.39938,1.1486,0.20477,-0.67291,-0.63909,0.57712,-0.55746,-0.45011,-0.73882,0.080817,-0.52235,0.21034,0.46416,0.53843,0.86112,1.057,-0.51856,-0.59688,-0.016871,2
1.0232,1.4896,0.31502,-0.11248,0.12491,-0.19313,0.25913,-0.27408,0.29825,-0.029729,2.1202,-1.713,-0.86976,-1.5463,2.0634,-1.1911,-1.4677,-1.8956,-1.9902,-1.6162,-2.0729,0.020031,-0.80871,-0.20052,-0.88526,1
-0.63987,-1.5678,-0.83327,-1.0847,-1.0594,-1.278,1.2718,-0.36871,-0.76021,-1.396,-0.3305,1.1159,-1.7731,-0.71177,-0.71114,-0.8759,-0.87126,-0.32422,0.0028766,1.5326,1.2406,1.8205,-1.6459,0.63113,0.3462,1
0.36771,-0.57885,0.5636,0.1786,3.3519,1.2771,1.8685,1.1176,3.128,2.4555,-1.0601,1.0254,0.6953,1.1215,-1.4833,1.7243,0.94335,1.2051,1.3888,0.35746,1.0082,0.27525,0.54279,-0.54075,-0.47989,2
0.39919,0.91213,1.1682,1.6514,-1.2419,-1.1648,-0.73214,2.8992,-1.5824,-1.1926,-1.1616,1.7206,1.4014,4.0624,-2.4688,2.8632,3.5559,1.8015,1.6435,0.022114,0.93549,-1.0153,1.4418,-0.89027,-0.67509,2
2.2941,1.8256,1.7103,0.56864,0.17954,1.034,-0.78206,-0.79616,-0.017179,0.69995,1.2996,-1.3386,0.20584,-1.0698,1.1741,0.33431,-1.0753,-0.99881,-1.2189,-1.3295,-1.1261,-0.7842,0.21804,-0.058614,-0.54089,1
0.6883,-0.84307,-0.22705,-1.1875,-1.0371,-1.4835,1.1993,1.3525,-0.30238,-1.3842,-0.36798,0.9428,-1.5702,-0.69428,-0.69199,-0.61192,-0.84641,-0.24783,0.073137,1.2782,1.0102,1.7172,-1.4724,-0.28151,-1.1736,1
-0.31355,-0.52978,0.16427,0.27562,0.8582,1.7859,-0.9544,-0.39971,0.31018,1.4375,-1.0757,-0.77641,2.0033,3.0232,-0.14196,1.836,3.6185,1.8482,1.2608,-1.2833,-0.60093,-2.5743,1.9269,-0.88182,-0.21722,1
-1.9881,-1.7263,-1.8709,-1.6086,0.054438,-0.78858,1.664,1.5336,0.19801,-0.46616,-0.54205,1.3655,-1.8623,-0.58369,-1.1444,-0.32439,-0.84656,-0.15565,0.27521,1.4281,1.3037,1.8727,-1.6039,-1.1421,-0.87135,1
1.713,0.98007,0.85227,-0.26965,2.364,1.0334,0.72267,0.17458,2.5942,1.909,-0.67853,-0.017154,0.44037,0.051504,-0.44672,1.4178,-0.11801,0.5576,0.58122,-0.18919,0.32979,0.13762,0.40222,-0.39673,-0.27658,1
0.035666,-1.0431,-0.38903,-0.93136,-1.5501,-1.0357,0.19851,-0.70806,-1.2431,-1.455,0.65786,-1.0804,-0.62089,-1.227,1.2762,-1.2946,-1.1867,-1.0788,-1.1776,-0.73639,-1.0017,-0.15462,-0.21809,-0.42145,-0.25902,1
1.5184,0.29686,2.4592,2.0124,1.2036,0.29116,0.59074,0.045688,1.7059,0.87098,-0.92993,0.49942,0.61298,0.50006,-0.92247,0.33642,0.45477,0.86214,0.95192,0.17748,0.7711,0.081483,0.53198,2.6283,-0.64462,2
-1.1437,0.43653,-0.041014,1.3604,-0.32002,2.4538,-1.8886,-1.3084,-0.94597,1.256,1.4803,-1.5561,-0.32664,-1.3893,2.1232,-1.5456,-1.3047,-1.64,-1.8085,-1.2596,-2.0636,-1.2418,0.065621,0.20886,4.2611,1
0.032804,-0.32595,0.71596,0.65596,-0.24001,-0.3918,-0.85575,0.56124,-0.18146,-0.20011,-1.1012,0.94308,1.2828,2.4835,-1.6131,1.6903,2.1772,1.5917,1.5082,0.043332,0.8369,-0.72092,1.2615,-1.142,-1.0103,2
-1.3154,0.76114,-0.19177,0.74522,-0.92647,-0.63637,-2.1572,-1.2758,-1.3712,-0.68929,-1.0969,0.23156,1.6078,2.8517,-0.81399,2.6468,2.7288,1.6961,1.4391,-0.1614,0.5205,-1.3475,1.5311,-1.2773,-1.2925,2
1.7274,2.4484,1.0415,1.3778,0.051619,2.0225,-0.19728,-0.62322,-0.31829,1.0374,7.5124,-2.2786,-2.7507,-1.9237,3.5928,-2.2147,-1.7498,-4.6205,-4.2861,-2.4502,-5.2994,0.69152,-3.6704,-0.90985,1.4032,1
-0.33072,-0.70341,-0.28639,-0.33175,-1.1203,-1.2615,-0.074859,-0.63138,-0.99052,-1.2755,-0.52156,1.0414,-1.6679,-0.68047,-0.86101,-0.66616,-0.85471,-0.25097,0.14919,1.214,1.2201,1.622,-1.3099,-0.32778,-0.070122,1
-0.64845,-0.21271,-0.37139,-0.55879,-1.6799,-1.5707,-1.3133,-0.78311,-1.4945,-1.6008,-1.0474,0.35223,1.2089,1.5884,-1.1853,2.6676,1.4305,1.3753,1.3169,-0.39938,0.43743,-0.59125,1.1265,-1.2751,-1.2549,1
-0.67421,-0.51845,-0.79798,-0.77806,-0.26971,0.49097,-0.84624,-0.97236,-0.2447,0.19963,3.8185,-1.9189,-2.2142,-1.7541,2.2952,-2.0198,-1.6529,-2.9849,-2.8261,-1.9574,-2.4872,1.8206,-2.8832,-0.38278,0.27412,1
0.91443,0.017542,0.066437,-0.51998,0.95122,0.52119,-0.022562,-0.24145,0.72068,0.80086,1.5779,-1.2294,-1.1138,-1.3947,1.5747,-1.6981,-1.3486,-1.7621,-1.7549,-0.85243,-1.367,0.7455,-1.2423,1.3783,1.4336,1
