@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute class {1 2 3 4}
@data
0.006786,0.004903,0.006688,0.006373,0.009187,0.002080,0.003490,0.003009,931.000000,0.840691,0.973849,0.667862,1.000000,120.225400,0.796109,47.119620,25.515981,-36.334115,0.607969,0.379976,0.748180,0.800159,0.895076,2.626056,2.579104,0.930138,1.111350,0.323505,0.603071,-0.315920,0.603054,0.143864,0.015202,0.044230,2.172497,0.579395,2.636446,0.542188,10.348613,8.149881,2.418553,3.386625,0.922093,1.292988,-0.150687,0.652808,0.161594,0.097766,0.686308,0.572497,0.666555,0.858407,0.905050,2.551201,2.861334,0.791454,0.974228,0.511405,0.587195,-0.265159,0.507631,0.056472,0.015957,0.599334,0.434954,0.680440,0.750133,0.887802,2.571616,2.147631,0.914663,1.097312,0.367940,0.634638,-0.237735,0.537324,0.280827,0.102023,0.657944,0.816408,0.540042,0.887731,0.886995,2.570522,2.733508,0.837880,1.047395,0.719686,0.675054,-0.180443,0.433664,0.376987,0.063791,4
0.008074,0.004443,0.005773,0.002724,0.008527,0.002104,0.003422,0.002626,1013.000000,0.864588,0.961101,0.611715,1.000000,131.296460,0.727315,51.288972,25.771722,33.160188,0.305779,1.079470,0.677642,1.773325,0.784019,3.609272,5.518413,1.631937,2.056906,0.794083,0.988973,-0.309841,0.737788,0.149039,0.152337,0.035785,2.409492,0.642237,3.306838,0.556550,9.979029,11.053644,2.557736,3.563940,1.139518,1.354325,-0.179780,0.711659,0.045747,0.018312,0.700950,0.305257,0.745762,0.600289,0.928840,2.505948,2.096089,0.762601,0.898041,0.276944,0.467492,-0.438319,0.629375,0.036834,0.064174,0.276430,1.924641,0.407752,1.810700,0.730294,3.584928,4.450921,1.631568,2.172806,1.369295,1.183548,-0.198421,0.633070,0.497267,0.695066,0.673210,0.530495,0.570367,0.617239,0.905129,2.521782,1.939031,0.804712,0.985922,0.472036,0.585147,-0.323526,0.562913,0.107555,0.283162,3
0.005266,0.002982,0.005375,0.003820,0.006951,0.001209,0.003226,0.002161,1327.000000,0.681079,0.868456,0.564201,1.000000,166.610170,0.593581,51.730452,37.877530,-48.763943,0.470750,0.794719,0.579316,0.735639,0.842660,2.881601,2.862472,1.195239,1.511511,0.641861,0.817067,-0.226701,0.579172,0.335147,0.062127,0.035180,2.342419,0.592934,2.764433,0.528993,8.797274,9.127557,2.497377,3.568582,0.988586,1.320874,-0.140110,0.646828,0.098378,0.043346,0.588849,0.591747,0.706212,1.006969,0.880600,2.714807,3.436650,0.989247,1.228176,0.505444,0.680331,-0.254194,0.548709,0.192513,0.023368,0.417748,1.169618,0.369217,0.655486,0.805112,2.895620,2.425265,1.254732,1.626373,0.911633,0.954342,-0.120331,0.450073,0.639666,0.298052,0.556921,0.928639,0.551948,1.035684,0.856778,2.736455,3.216555,1.038535,1.315828,0.782203,0.787909,-0.167100,0.462876,0.209024,0.124638,3
0.004075,0.001319,0.003949,0.001680,0.007140,0.001280,0.002643,0.001875,612.000000,0.694482,0.935780,0.741818,1.000000,95.840620,0.820061,33.419593,24.045719,6.638519,0.620636,0.408240,0.856959,1.315603,0.890262,2.868914,5.136374,0.983359,1.133505,0.345271,0.619381,-0.429546,0.712732,0.022113,0.025438,0.037369,1.852060,0.708347,3.138861,0.543104,9.840824,10.845450,2.547510,3.452732,0.708682,1.209146,-0.219872,0.757859,0.049297,0.021001,0.767258,0.224015,0.855647,0.775928,0.940686,2.470615,2.879697,0.636622,0.743056,0.205525,0.404701,-0.454075,0.594735,0.010308,0.012222,0.590259,0.821946,0.710241,1.143509,0.853112,2.859213,4.530904,1.034560,1.227787,0.678395,0.776407,-0.276124,0.618036,0.077942,0.078421,0.749260,0.416488,0.739774,0.800244,0.925085,2.486538,2.784486,0.672807,0.810559,0.379608,0.488393,-0.356796,0.544720,0.068217,0.030004,2
0.006426,0.002212,0.004758,0.001330,0.008084,0.001654,0.003031,0.002276,783.000000,0.719646,0.890785,0.639706,1.000000,115.154330,0.729291,39.661728,27.538753,30.856602,0.256704,1.086893,0.630326,1.447017,0.755403,3.596465,4.782668,1.672650,2.148466,0.746758,1.032402,-0.245921,0.677095,0.032186,0.254152,0.033136,3.284241,0.403111,2.830599,0.450841,10.026510,7.713583,2.413862,3.620822,1.184090,1.450526,-0.066894,0.471937,0.071734,0.068444,0.715489,0.247631,0.702910,0.416761,0.933915,2.398846,1.419414,0.697579,0.824626,0.225013,0.438839,-0.358612,0.550049,0.054687,0.135257,0.204320,1.693944,0.455466,1.524731,0.708630,3.733224,4.509845,1.759508,2.360832,1.129602,1.188954,-0.154367,0.577294,0.060407,0.285721,0.694958,0.336600,0.608208,0.429565,0.922513,2.412441,1.381660,0.729828,0.881870,0.303189,0.496807,-0.287761,0.506480,0.026791,0.130000,2
0.005750,0.002280,0.004864,0.001431,0.009958,0.003348,0.003647,0.003301,981.000000,0.798637,0.900000,0.703226,1.000000,130.710680,0.710619,47.355147,28.498974,7.746871,0.508220,0.351661,0.882847,0.921789,0.896860,3.043528,4.366948,1.212217,1.336175,0.298650,0.591834,-0.524413,0.810913,0.010889,0.027139,0.040089,1.489118,0.784467,3.469124,0.572967,8.455899,12.328238,2.592246,3.342525,0.567694,1.109679,-0.308450,0.839360,0.048657,0.112317,0.822848,0.128402,0.779137,0.290682,0.967276,2.251054,1.034327,0.472713,0.530535,0.122758,0.260254,-0.500215,0.545939,0.028222,0.034113,0.497791,0.544099,0.852348,0.677653,0.867373,2.988820,3.909192,1.211565,1.359546,0.447652,0.713487,-0.414833,0.762052,0.008160,0.042243,0.800855,0.205807,0.655938,0.299084,0.955259,2.258740,0.990529,0.510860,0.591658,0.194347,0.332848,-0.365845,0.482419,0.050219,0.139134,2
0.009013,0.007779,0.008904,0.008796,0.012182,0.003710,0.003906,0.003969,822.000000,0.816043,0.972781,0.752747,1.000000,112.083260,0.807765,42.841519,24.762004,10.192800,0.637935,0.985215,0.666416,1.707336,0.892858,2.735215,4.299513,0.921225,1.093986,0.883742,0.656378,-0.299353,0.597878,0.131924,0.115221,0.076880,1.797043,0.674721,2.889812,0.619410,10.116935,9.213477,2.356181,3.066005,0.934441,1.247890,-0.232880,0.744920,0.099740,0.206238,0.577867,0.977523,0.755900,2.001879,0.866015,3.012487,7.031686,1.075806,1.330410,0.839211,0.760732,-0.273613,0.587071,0.177936,0.089490,0.623734,1.218208,0.603915,1.819155,0.881307,2.721098,3.825393,0.933597,1.109489,1.084540,0.710176,-0.251583,0.569463,0.485280,0.323016,0.556696,1.360009,0.668732,2.049261,0.846119,3.036044,6.850879,1.116691,1.396236,1.151763,0.848547,-0.211382,0.531182,0.256594,0.350730,4
0.008787,0.006631,0.009739,0.009406,0.010437,0.002551,0.004396,0.003648,815.000000,0.835770,0.974880,0.789729,1.000000,111.254830,0.812751,43.607088,23.943798,-7.062650,0.601104,0.892328,0.590773,0.607942,0.881445,2.698520,2.977750,0.968488,1.143249,0.780018,0.691335,-0.322573,0.629365,0.316828,0.186892,0.053037,1.510094,0.691890,2.414032,0.612240,9.878869,8.289500,2.447555,3.264325,0.706622,1.175558,-0.213145,0.735581,0.033249,0.057906,0.527309,1.461803,0.701024,2.434983,0.848985,3.179399,8.316282,1.179499,1.442932,1.247383,0.843335,-0.252196,0.585580,0.059184,0.243067,0.582639,1.153957,0.476317,0.526962,0.867832,2.693525,2.733411,0.989717,1.186324,1.003033,0.758362,-0.237489,0.567853,0.324484,0.692572,0.493773,2.198570,0.564291,2.512144,0.819348,3.220995,7.892663,1.249492,1.541723,1.834346,0.966190,-0.175666,0.509380,0.162736,0.321576,4
0.007434,0.004064,0.005808,0.002894,0.011622,0.003340,0.003959,0.003940,936.000000,0.844320,0.941650,0.711246,1.000000,123.982760,0.752984,47.754262,25.588587,5.293431,0.621611,0.481176,0.427683,0.529434,0.898605,2.445882,1.120013,0.827307,1.005632,0.421870,0.602250,-0.187057,0.453602,0.139770,0.343405,0.060033,2.035294,0.635369,2.931881,0.613137,10.414118,9.087330,2.420483,3.219751,1.090968,1.292639,-0.202497,0.718292,0.031718,0.064898,0.819143,0.189790,0.578712,0.225250,0.958260,2.216138,0.711209,0.462125,0.539596,0.180027,0.315676,-0.333495,0.440722,0.081335,0.209292,0.597295,0.563910,0.375759,0.562259,0.882898,2.471178,1.178994,0.864096,1.064300,0.483703,0.666537,-0.145418,0.413697,0.025759,0.229217,0.806767,0.251112,0.457279,0.231345,0.950863,2.222316,0.674268,0.482327,0.574129,0.236750,0.359029,-0.265087,0.401148,0.146213,0.134677,3
0.006770,0.002207,0.006814,0.004157,0.015158,0.004680,0.005580,0.006052,765.000000,0.561275,0.894737,0.642857,1.000000,115.982760,0.702470,36.242393,29.995276,57.635457,0.329034,0.526395,0.840315,0.771174,0.821870,3.250377,3.958428,1.499192,1.698975,0.378466,0.798257,-0.355762,0.759895,0.029056,0.082674,0.064434,1.797888,0.656494,2.392926,0.606246,10.024133,8.343309,2.418753,3.138390,0.894958,1.219353,-0.232762,0.753636,0.034261,0.047706,0.532440,0.464586,0.849905,1.528491,0.889343,3.111851,5.717854,1.198211,1.418314,0.397445,0.635171,-0.463898,0.763316,0.042012,0.055499,0.298458,0.926298,0.765873,0.508960,0.765524,3.224456,3.360005,1.509368,1.745046,0.629939,0.987041,-0.245102,0.681764,0.017676,0.207021,0.505170,0.653974,0.793374,1.515801,0.865392,3.144917,5.638149,1.246360,1.515452,0.545963,0.735476,-0.389650,0.730074,0.088505,0.286300,3
0.006775,0.003023,0.005258,0.002546,0.018076,0.011814,0.005742,0.008676,1243.000000,0.808058,0.955419,0.746098,1.000000,139.154330,0.795185,52.166777,30.731616,-19.885501,0.487893,0.314636,0.834527,0.646414,0.900526,2.914110,2.970712,1.180746,1.329436,0.267012,0.570682,-0.477469,0.774602,0.257403,0.272827,0.192003,2.666082,0.506684,2.693939,0.703556,5.265556,8.142451,2.028553,2.672349,1.882524,1.283677,-0.209630,0.682454,0.842771,0.900328,0.730967,0.228453,0.809374,0.599219,0.945627,2.467821,2.168423,0.701338,0.804183,0.212175,0.383482,-0.507368,0.648959,0.068236,0.089955,0.462889,0.479031,0.759329,0.492615,0.873601,2.905871,2.610898,1.212656,1.384380,0.395562,0.683374,-0.390510,0.735440,0.330008,0.471343,0.714112,0.382781,0.689072,0.615343,0.930914,2.481288,2.079396,0.734083,0.864828,0.352188,0.464601,-0.426907,0.612587,0.068102,0.127596,3
0.006799,0.003236,0.005419,0.002042,0.009544,0.002544,0.003830,0.003133,343.000000,0.751470,0.950139,0.710145,1.000000,71.112698,0.828859,25.878387,17.073718,39.203495,0.483597,2.232143,0.163741,1.318571,0.808849,2.882143,3.096824,1.171644,1.464262,1.841518,1.000663,-0.142725,0.469081,0.400360,0.369444,0.052934,3.450000,0.473822,3.527755,0.528251,11.300000,9.217143,2.368421,3.353425,1.684898,1.511435,-0.135558,0.630967,0.052759,0.113873,0.699112,0.517617,0.382737,0.404861,0.920765,2.377963,1.156311,0.706890,0.844454,0.474536,0.517774,-0.243437,0.475003,0.086009,0.052170,0.410317,2.626050,0.014346,1.081650,0.761002,2.903361,2.650325,1.252264,1.554233,2.047684,1.140279,-0.059111,0.328109,0.251352,0.790706,0.686320,0.630450,0.262873,0.384090,0.910888,2.371626,1.068122,0.718100,0.854364,0.572783,0.566213,-0.167705,0.412117,0.054700,0.139112,2
0.005217,0.002536,0.005490,0.006332,0.010421,0.003331,0.003551,0.003667,1021.000000,0.567519,0.976099,0.726174,1.000000,119.639610,0.881568,39.905988,32.857017,47.221400,0.625308,0.566703,0.197860,0.258574,0.889568,2.381477,0.831322,0.779890,0.967535,0.493141,0.643589,-0.076571,0.281557,0.109985,0.074157,0.037354,1.514884,0.785377,3.436673,0.574642,9.146637,12.574969,2.603102,3.428854,0.590573,1.125379,-0.275062,0.816978,0.086119,0.051200,0.744214,0.899072,0.477226,0.859905,0.910895,2.453486,2.540548,0.670492,0.818772,0.822173,0.572690,-0.170573,0.376295,0.094051,0.076777,0.597717,0.587035,0.089018,0.190682,0.877816,2.370948,0.684726,0.787491,0.980468,0.500530,0.684218,-0.027775,0.174836,0.135174,0.105506,0.724976,1.056384,0.404807,0.887267,0.902853,2.468437,2.493335,0.707205,0.865373,0.960594,0.614399,-0.112998,0.314086,0.161788,0.071858,4
0.004742,0.000784,0.004699,0.000875,0.011665,0.002872,0.005148,0.004425,628.000000,0.790778,0.930370,0.656217,1.000000,99.740115,0.777615,36.865584,22.565523,-57.146347,0.808203,0.848485,0.806409,0.024015,0.924487,2.299242,1.289242,0.510923,0.515662,0.785985,0.491373,-0.206326,0.433394,0.015832,0.003718,0.066245,3.706439,0.361890,2.907193,0.521065,11.070076,7.909862,2.311396,3.329019,1.821019,1.543226,-0.091504,0.523537,0.112001,0.049842,0.843393,0.603057,0.844288,0.059209,0.939039,2.269724,1.342930,0.443157,0.454359,0.565504,0.409422,-0.286191,0.465942,0.015939,0.000549,0.784280,1.236559,0.000000,0.000000,0.913651,2.311828,1.139323,0.556852,0.556852,1.139323,0.556852,0.000000,0.000000,0.018280,0.011889,0.834959,0.965050,0.370425,0.003120,0.934250,2.248305,0.986858,0.451015,0.453361,0.906464,0.446042,-0.033658,0.172214,0.024277,0.006932,4
0.009309,0.007380,0.008239,0.007242,0.012850,0.004035,0.005059,0.005065,977.000000,0.587022,0.970209,0.736802,1.000000,117.396970,0.875837,39.457543,31.943679,-13.445192,0.580100,0.314286,0.849259,1.097817,0.917802,2.782857,3.792849,1.017798,1.159339,0.278727,0.512245,-0.494396,0.733782,0.136187,0.064806,0.049140,2.004571,0.692852,3.310764,0.561278,10.267429,11.043911,2.474313,3.362927,0.884603,1.258400,-0.207137,0.735154,0.184011,0.039508,0.643139,0.452125,0.795070,1.102735,0.905523,2.650991,3.960346,0.875765,1.048653,0.399472,0.576543,-0.329781,0.582532,0.096275,0.182067,0.564858,0.441430,0.773032,1.080337,0.900657,2.744760,3.230783,1.013985,1.185095,0.385382,0.593045,-0.424786,0.694158,0.082352,0.196936,0.621355,0.788991,0.655884,1.145817,0.885605,2.677123,3.796609,0.917029,1.125912,0.692797,0.677135,-0.255011,0.530272,0.251777,0.417492,4
0.005925,0.003437,0.004668,0.002047,0.011832,0.003103,0.003812,0.003854,936.000000,0.818733,0.910506,0.750601,1.000000,127.396970,0.713471,47.112670,27.050897,78.851746,0.597008,0.706320,0.669205,1.124181,0.877517,2.780669,3.521906,0.992740,1.213760,0.605688,0.696074,-0.314268,0.624639,0.057908,0.091431,0.053462,2.828996,0.453566,2.724731,0.574773,10.429988,7.501604,2.346050,3.295423,1.503787,1.393099,-0.151444,0.648046,0.013884,0.055490,0.805794,0.282893,0.572309,0.330722,0.946695,2.260110,1.039994,0.503125,0.604948,0.265028,0.380813,-0.262347,0.408601,0.019573,0.047696,0.565886,1.042996,0.528871,1.219623,0.856639,2.793343,3.281842,1.040736,1.275125,0.881216,0.785853,-0.225723,0.560921,0.065190,0.135546,0.781480,0.399686,0.415113,0.341677,0.934526,2.269208,0.967024,0.542238,0.660372,0.370459,0.448320,-0.153476,0.322435,0.016471,0.228437,3
0.014196,0.009717,0.010841,0.009577,0.011913,0.003101,0.004741,0.003874,1054.000000,0.877812,0.966972,0.794872,1.000000,131.497470,0.754458,53.276252,25.519651,-83.826145,0.161782,2.804661,0.292516,2.276250,0.673417,3.930078,4.908540,1.859596,2.498600,1.904164,1.334169,-0.105610,0.508245,0.276074,0.349981,0.052832,3.884573,0.215028,2.700866,0.490593,10.339623,5.993424,2.254388,3.300573,1.809182,1.527504,-0.071908,0.467619,0.131840,0.181176,0.378601,2.081358,0.479403,1.998814,0.784857,3.354560,5.914665,1.481289,1.907621,1.648533,1.068687,-0.193800,0.579967,0.044268,0.104316,0.140593,3.619524,0.121972,2.423533,0.629590,3.997497,4.355438,1.882019,2.574538,2.361982,1.430840,-0.067243,0.423354,1.171728,0.744975,0.333989,2.848162,0.308703,2.059145,0.746912,3.405388,5.391842,1.544812,2.040354,2.178896,1.196105,-0.112499,0.465360,0.775962,0.427502,4
0.004559,0.000101,0.004511,0.000123,0.010568,0.002732,0.004956,0.003753,893.000000,0.535488,0.935079,0.693862,1.000000,121.639610,0.746105,37.647597,31.795000,-84.841567,0.044210,3.170763,0.108408,1.748293,0.476839,9.069858,3.940786,2.096230,3.372797,1.258285,1.458208,-0.018348,0.246639,0.003731,0.006268,0.039126,2.064683,0.672836,3.083037,0.552454,9.666235,10.543194,2.540188,3.463194,0.883820,1.281661,-0.217511,0.756562,0.059652,0.013644,0.067542,1.620331,0.342443,1.219226,0.591479,9.126665,3.306463,2.010732,2.965712,0.719096,1.192239,-0.048158,0.369578,0.000324,0.002029,0.044517,3.198561,0.112430,1.780417,0.487739,9.094964,4.008248,2.108667,3.386556,1.326192,1.474196,-0.017570,0.241800,0.001348,0.008332,0.066305,1.627852,0.341633,1.223881,0.580859,9.140960,3.314144,2.012692,2.972153,0.689519,1.182555,-0.045581,0.360332,0.001393,0.001391,1
0.010465,0.007674,0.010222,0.008554,0.010371,0.002833,0.004370,0.003481,1080.000000,0.840346,0.939130,0.718085,1.000000,132.568540,0.760721,51.062844,27.678621,-72.947738,0.412837,1.474973,0.413235,1.563143,0.800132,3.027689,2.961960,1.306991,1.655232,1.169479,0.988809,-0.178457,0.570070,0.523647,0.421734,0.036273,3.552716,0.412521,3.159988,0.466177,10.496273,8.529006,2.413667,3.583236,1.436450,1.510699,-0.092571,0.542487,0.059648,0.081454,0.414409,1.666233,0.538822,1.806835,0.797721,3.222511,5.559684,1.393514,1.798446,1.326145,1.012959,-0.180724,0.548995,0.341269,0.314737,0.380008,1.835503,0.304479,1.678451,0.767299,3.035503,2.699331,1.349043,1.699310,1.400996,1.095992,-0.112539,0.481649,0.968312,0.574914,0.371381,2.249944,0.396843,1.865253,0.759930,3.269153,5.210495,1.458055,1.918650,1.727631,1.142017,-0.105904,0.440525,0.201711,0.505527,4
0.007135,0.004368,0.010310,0.011010,0.008113,0.000939,0.004534,0.002419,1087.000000,0.426326,0.961947,0.773115,1.000000,123.740120,0.877864,39.434346,35.671108,74.537843,0.721827,0.710175,0.194602,0.499942,0.907968,2.350462,1.047782,0.658965,0.810938,0.642564,0.580002,-0.115662,0.317120,0.173449,0.207441,0.044924,3.440904,0.108131,1.986258,0.466476,11.044193,4.270401,2.126407,3.390295,1.376529,1.493796,-0.025926,0.292363,0.101688,0.068595,0.507394,2.811603,0.483391,2.899486,0.812332,3.268093,8.028038,1.249316,1.551292,2.340733,0.999173,-0.148230,0.476601,0.487204,0.370813,0.712330,0.731327,0.168569,0.538943,0.900298,2.343367,1.010304,0.666708,0.812353,0.654887,0.609954,-0.071410,0.259342,0.086112,0.267734,0.477600,3.744917,0.312629,3.023964,0.784213,3.276648,7.076269,1.292236,1.618587,3.035502,1.098482,-0.087626,0.382170,0.218032,0.067318,4
0.007331,0.005337,0.008529,0.008687,0.012830,0.003015,0.005826,0.004903,1112.000000,0.819318,0.947997,0.710997,1.000000,131.982760,0.790176,50.193509,28.777881,69.186846,0.665555,0.515897,0.488616,0.205616,0.904617,2.370256,1.215731,0.724925,0.866910,0.458789,0.579016,-0.127747,0.367681,0.177685,0.180584,0.075642,2.234872,0.407733,1.944546,0.596360,10.253333,5.309156,2.184846,3.080171,1.168154,1.334396,-0.091951,0.506974,0.032178,0.003633,0.562412,1.365733,0.588623,1.635524,0.852461,2.927321,5.271717,1.093053,1.373894,1.167076,0.826593,-0.208673,0.527466,0.195990,0.109374,0.654807,0.664407,0.293059,0.128844,0.897505,2.359322,0.982752,0.731502,0.871547,0.593296,0.619668,-0.069843,0.283114,0.472893,0.239398,0.543994,1.686595,0.501283,1.608316,0.838254,2.943297,5.060575,1.126248,1.423464,1.426479,0.888632,-0.160932,0.479726,0.473146,0.577851,4
0.011122,0.007744,0.009164,0.009675,0.009421,0.002021,0.003851,0.003275,1000.000000,0.578853,0.968992,0.772201,1.000000,120.669050,0.848887,39.833105,32.481172,58.790376,0.323662,1.780652,0.270151,1.353162,0.756933,3.080990,3.068806,1.414919,1.866341,1.332702,1.110586,-0.073799,0.374307,0.455683,0.360673,0.053643,2.218223,0.522371,2.394212,0.578014,10.434196,7.064567,2.353672,3.281096,1.095433,1.314568,-0.130743,0.607695,0.105563,0.084957,0.485901,1.522496,0.597927,1.908234,0.826879,3.075566,6.048975,1.235129,1.558306,1.261058,0.919179,-0.183469,0.523392,0.303896,0.253680,0.283496,2.255215,0.031800,1.442093,0.713132,3.069939,2.357072,1.421428,1.901716,1.603381,1.223492,-0.026742,0.235383,0.341398,0.317601,0.433688,2.363848,0.386197,1.972652,0.787535,3.096199,5.332872,1.310369,1.672327,1.900237,1.071783,-0.076967,0.359104,0.123036,0.952628,4
0.007135,0.004368,0.010310,0.011010,0.008113,0.000939,0.004534,0.002419,1087.000000,0.426326,0.961947,0.773115,1.000000,123.740120,0.877864,39.434346,35.671108,74.537843,0.721827,0.710175,0.194602,0.499942,0.907968,2.350462,1.047782,0.658965,0.810938,0.642564,0.580002,-0.115662,0.317120,0.173449,0.207441,0.044924,3.440904,0.108131,1.986258,0.466476,11.044193,4.270401,2.126407,3.390295,1.376529,1.493796,-0.025926,0.292363,0.101688,0.068595,0.507394,2.811603,0.483391,2.899486,0.812332,3.268093,8.028038,1.249316,1.551292,2.340733,0.999173,-0.148230,0.476601,0.487204,0.370813,0.712330,0.731327,0.168569,0.538943,0.900298,2.343367,1.010304,0.666708,0.812353,0.654887,0.609954,-0.071410,0.259342,0.086112,0.267734,0.477600,3.744917,0.312629,3.023964,0.784213,3.276648,7.076269,1.292236,1.618587,3.035502,1.098482,-0.087626,0.382170,0.218032,0.067318,4
0.006744,0.002322,0.007870,0.005876,0.009790,0.001876,0.004333,0.003127,914.000000,0.658585,0.978587,0.746732,1.000000,111.982760,0.899770,39.377084,29.631506,48.515509,0.351102,1.110285,0.359505,0.649282,0.794011,2.902107,2.264271,1.293226,1.658166,0.847105,0.961084,-0.103762,0.424718,0.114843,0.239914,0.061864,2.614622,0.340473,2.008964,0.553015,11.266419,5.313160,2.164166,3.170271,1.269367,1.381317,-0.070996,0.456942,0.057404,0.089330,0.661227,0.842147,0.470563,0.793945,0.888826,2.524840,2.339127,0.822473,1.025102,0.744991,0.668728,-0.152705,0.395756,0.183433,0.241196,0.309221,1.476255,0.170413,0.622981,0.757284,2.949797,2.001550,1.339394,1.754857,1.083295,1.068913,-0.050706,0.311931,0.208880,0.211629,0.631421,1.176339,0.288242,0.825013,0.868851,2.545201,2.129095,0.869918,1.088910,1.025057,0.759970,-0.090355,0.313546,0.177539,0.192150,4
0.008457,0.003422,0.006786,0.003316,0.009053,0.001514,0.004787,0.003007,866.000000,0.739763,0.936216,0.681353,1.000000,118.325900,0.764290,40.885442,27.510477,73.941106,0.175882,1.663087,0.356765,1.486120,0.699123,3.638926,3.331371,1.729280,2.343532,1.079760,1.190587,-0.096718,0.476034,0.497095,0.239498,0.040494,3.563758,0.235294,2.533353,0.492498,10.377181,5.740956,2.256176,3.473891,1.626244,1.502050,-0.059522,0.440905,0.082974,0.056359,0.604960,0.425701,0.458115,0.451421,0.895351,2.457544,1.120070,0.852013,1.044399,0.366290,0.609921,-0.178724,0.444559,0.112500,0.029667,0.144273,1.882707,0.313043,1.554489,0.652404,3.744361,3.315100,1.760818,2.429806,1.111480,1.247978,-0.071495,0.424213,0.389778,0.247417,0.592364,0.479008,0.357512,0.472071,0.888129,2.440624,0.950193,0.849752,1.047541,0.409368,0.641649,-0.123406,0.381578,0.051395,0.137746,3
0.008199,0.004916,0.005057,0.002438,0.010586,0.002123,0.003809,0.003014,683.000000,0.634659,0.971550,0.713689,1.000000,98.325902,0.869973,33.869657,26.174222,-22.148705,0.332354,2.106845,0.329422,1.580926,0.743133,3.228715,4.176404,1.467983,1.928515,1.572164,1.156451,-0.109488,0.448689,0.602471,0.878370,0.058358,2.247079,0.400881,2.026310,0.558765,10.050083,5.216189,2.213087,3.218047,1.033035,1.337128,-0.082462,0.496165,0.061351,0.264279,0.829342,0.337361,0.422359,0.292016,0.950273,2.213755,0.830703,0.444064,0.533203,0.319822,0.363812,-0.191334,0.326621,0.149414,0.214351,0.264708,3.176147,0.041573,1.690922,0.681936,3.311927,3.451326,1.558802,2.085573,2.226863,1.338382,-0.037788,0.278579,1.186561,0.391700,0.813288,0.465094,0.230316,0.302133,0.941567,2.221473,0.743439,0.473193,0.570337,0.438139,0.413728,-0.119019,0.263880,0.416927,0.111739,3
0.006487,0.002371,0.007390,0.004733,0.011179,0.002922,0.005494,0.004292,588.000000,0.657032,0.963934,0.779841,1.000000,91.355339,0.866290,31.869285,24.025072,-36.139998,0.350681,1.033333,0.298582,0.715325,0.766843,2.849020,1.912499,1.264706,1.642247,0.729754,0.990174,-0.090358,0.380530,0.221291,0.028141,0.043883,2.301961,0.561063,2.565106,0.548851,9.341176,8.158108,2.429792,3.398468,1.052826,1.302424,-0.167757,0.682436,0.129659,0.089709,0.531262,0.683426,0.550892,0.761219,0.869793,2.700807,2.359894,1.057134,1.306276,0.578033,0.722889,-0.235003,0.544229,0.086960,0.062678,0.312837,1.211790,0.139931,0.594764,0.751004,2.884279,1.600146,1.295122,1.723599,0.840702,1.060751,-0.049291,0.290062,0.207181,0.410575,0.503903,0.933424,0.413531,0.819068,0.848683,2.728261,2.245451,1.096334,1.390133,0.778171,0.811593,-0.162757,0.475280,0.221052,0.080930,3
