%
@relation HK2_Normalized.arff

@attribute feature1 REAL
@attribute feature2 REAL
@attribute feature3 REAL
@attribute feature4 REAL
@attribute feature5 REAL
@attribute feature6 REAL
@attribute feature7 REAL
@attribute feature8 REAL
@attribute feature9 REAL
@attribute feature10 REAL
@attribute feature11 REAL
@attribute feature12 REAL
@attribute feature13 REAL
@attribute feature14 REAL
@attribute feature15 REAL
@attribute feature16 REAL
@attribute feature17 REAL
@attribute feature18 REAL
@attribute feature19 REAL
@attribute feature20 REAL
@attribute feature21 REAL
@attribute feature22 REAL
@attribute feature23 REAL
@attribute feature24 REAL
@attribute feature25 REAL
@attribute class {WildType,HitMain1,HitMain2,Mitotic,NO_TET,Garbage}

@data
0.85688,-0.32008,0.58008,-0.81015,-0.58863,-1.178,0.4797,-0.6581,-0.32672,-1.1361,-0.21142,0.15825,0.07072,-0.68059,0.31726,0.18541,-0.71692,0.23167,0.4375,0.22622,0.57108,0.43987,0.13517,0.70269,-0.71703,WildType
-3.0703,-1.5578,-3.3628,-1.8501,-5.1224,-2.4314,-7.3978,-2.892,-6.0851,-2.9651,-2.751,-2.6189,-3.8229,-2.7715,-5.9565,-4.0395,-2.4987,-5.8246,-5.958,-3.2672,-5.4037,2.6999,-3.9825,-1.5258,-1.5734,Garbage
-3.0703,-1.5578,-3.3628,-1.8501,-5.1224,-2.4314,-7.3978,-2.892,-6.0851,-2.9651,-2.751,-2.6189,-3.8229,-2.7715,-5.9565,-4.0395,-2.4987,-5.8246,-5.958,-3.2672,-5.4037,2.6999,-3.9825,-1.5258,-1.5734,Garbage
-3.0703,-1.5578,-3.3628,-1.8501,-5.1224,-2.4314,-7.3978,-2.892,-6.0851,-2.9651,-2.751,-2.6189,-3.8229,-2.7715,-5.9565,-4.0395,-2.4987,-5.8246,-5.958,-3.2672,-5.4037,2.6999,-3.9825,-1.5258,-1.5734,Garbage
-3.0703,-1.5578,-3.3628,-1.8501,-5.1224,-2.4314,-7.3978,-2.892,-6.0851,-2.9651,-2.751,-2.6189,-3.8229,-2.7715,-5.9565,-4.0395,-2.4987,-5.8246,-5.958,-3.2672,-5.4037,2.6999,-3.9825,-1.5258,-1.5734,Garbage
-3.0703,-1.5578,-3.3628,-1.8501,-5.1224,-2.4314,-7.3978,-2.892,-6.0851,-2.9651,-2.751,-2.6189,-3.8229,-2.7715,-5.9565,-4.0395,-2.4987,-5.8246,-5.958,-3.2672,-5.4037,2.6999,-3.9825,-1.5258,-1.5734,Garbage
-3.0703,-1.5578,-3.3628,-1.8501,-5.1224,-2.4314,-7.3978,-2.892,-6.0851,-2.9651,-2.751,-2.6189,-3.8229,-2.7715,-5.9565,-4.0395,-2.4987,-5.8246,-5.958,-3.2672,-5.4037,2.6999,-3.9825,-1.5258,-1.5734,Garbage
-0.15112,-0.70386,-0.31943,-1.093,0.28461,-0.087104,0.32732,-0.47667,0.48474,0.11486,-0.72021,0.20796,0.50796,0.20178,0.2319,0.22083,0.34686,0.83393,0.98435,0.15838,0.55355,0.029456,0.47748,-0.90479,-0.24315,WildType
-1.2241,-1.4248,-1.4671,-1.7341,-0.78717,-1.2653,0.20144,-0.85088,-0.56899,-1.2495,-0.42783,4.2136,-2.95,-1.1805,-0.98877,0.66554,-1.5459,-0.51396,0.85206,4.0764,2.6636,2.5485,-2.7529,-1.4017,-1.0938,NO_TET
-1.1542,-1.433,-1.3941,-1.7367,-0.20874,-0.062727,0.39137,-0.21586,-0.040171,-0.35912,-1.2829,7.8633,-3.2267,-0.42607,-1.6631,0.47548,-1.1779,-0.070718,1.6897,7.2314,3.7194,2.5606,-2.7338,-0.96997,-1.4439,NO_TET
3.9972,4.5265,4.0329,3.1542,2.7049,3.4902,1.0252,1.6098,1.7951,3.1613,-1.2343,2.1806,0.29355,1.7288,-0.52191,0.2739,1.3081,1.1357,1.4889,2.0132,1.7929,0.20256,0.47525,0.64545,-0.69796,Mitotic
-1.141,-1.4125,-1.3836,-1.7237,-0.54738,-0.81029,0.30524,-0.9983,-0.30719,-0.91674,-0.51942,4.2252,-2.8754,-1.1923,-1.097,0.21919,-1.5172,-0.48619,0.86284,3.7447,2.6073,2.5566,-2.7797,-1.0522,-0.61818,NO_TET
0.69368,1.056,0.46063,0.11383,0.31039,-0.45682,0.53271,0.10166,0.35319,-0.059865,0.096955,-0.43672,0.43473,-0.51668,0.70049,-0.41593,-0.58115,0.33517,0.18076,-0.27902,0.055642,-0.27594,0.50729,0.55438,-0.64163,WildType
0.66244,1.2753,0.60288,0.5491,3.1192,5.5907,0.82201,1.4964,1.6557,4.1223,-0.78769,1.7499,0.59471,1.7341,-0.59036,-0.13454,0.89508,0.85756,0.94175,1.093,1.3568,-0.11076,0.60887,-0.77518,-1.3332,Mitotic
2.4429,2.9297,2.3276,1.8471,1.7664,0.98752,1.3211,5.1365,1.98,1.6204,-0.61735,-0.73581,1.1143,2.4257,0.73602,0.29741,2.38,1.1788,0.59577,-0.82975,-0.40133,-1.7641,1.0975,1.0398,-0.67495,WildType
-0.65965,-1.0794,-0.97918,-1.3445,-0.26117,-0.64575,0.14181,-0.97562,-0.19777,-0.545,0.27299,0.29172,0.37521,0.21263,0.24803,-0.74561,-0.051631,0.23792,0.43583,0.35012,0.66747,0.31415,0.23158,-0.63952,-1.3739,NO_TET
-1.0436,-1.1754,-1.2991,-1.5543,-0.22851,-0.40604,0.28094,-0.31791,-0.14437,-0.46879,0.42985,0.37583,-1.1558,-1.6386,0.052572,-0.38773,-1.5945,-0.59925,-0.12616,0.11814,0.57465,1.6856,-1.135,-1.0172,-0.97085,NO_TET
-0.021626,2.0004,0.35594,1.6138,0.63786,0.74375,0.33616,-0.21586,0.43134,0.67062,1.1474,-0.76623,0.75891,-0.49897,0.90748,2.2847,-0.1916,0.17515,-0.25882,-0.63754,-0.26938,-0.94802,0.71639,1.1144,-0.25784,WildType
0.63078,1.2671,0.68476,0.40966,1.0298,0.69906,0.47308,0.18103,0.96537,1.0219,-0.41238,-0.41329,0.60725,-0.21506,0.57189,0.48003,0.0020483,0.73621,0.62679,-0.44275,0.0053606,-0.42436,0.6429,-0.18626,-0.67714,WildType
0.97076,1.8894,0.93634,0.80714,1.1226,0.1201,0.72043,1.2696,1.0565,0.85463,0.93565,-1.0941,0.69087,-1.037,1.1743,2.1051,-0.64247,0.17554,-0.30275,-0.9645,-0.65768,-1.0151,0.73893,0.93906,-0.84482,WildType
0.86469,0.26106,0.71051,-0.36706,-0.12021,-1.0662,0.77343,0.21505,0.12264,-0.73459,-0.3969,0.15211,0.59012,0.41484,0.33214,0.14028,0.421,0.67243,0.68489,0.24241,0.58146,-0.2725,0.58403,3.2872,0.90626,WildType
-0.47671,-1.1479,-0.76644,-1.4605,-0.068641,-0.89764,0.66301,0.39649,0.24899,-0.58217,3.1895,-0.53636,-0.84641,-1.7907,0.80696,-1.5397,-1.7531,-1.1104,-1.0441,-0.30905,-0.082024,1.2043,-0.81702,-0.74778,-0.81808,NO_TET
1.3268,0.93404,1.1643,0.0082661,0.26484,-0.05257,0.6365,-0.14782,0.64495,0.018202,-0.66112,0.21324,0.37555,-0.072376,0.32846,0.83948,-0.051708,0.66027,0.81885,0.35355,0.63745,0.063711,0.42781,0.8939,-0.12501,WildType
1.3272,1.9593,1.6193,1.1759,0.25195,0.10994,1.1621,0.41917,0.55638,-0.12492,-0.18727,-0.77385,0.73593,-0.30935,0.83345,1.5201,-0.066826,0.69768,0.39568,-0.76098,-0.35641,-0.80576,0.76258,0.65452,3.1637,WildType
0.53746,0.062324,0.45725,-0.50259,-0.13568,-0.9017,1.171,0.32845,0.20991,-0.84983,-0.28066,-0.38062,0.63313,-0.32455,0.61858,0.94781,-0.019431,0.6965,0.51048,-0.3001,0.095437,-0.62656,0.72409,1.3307,0.67173,WildType
-0.77475,-0.56131,-0.95301,-1.0304,0.56824,2.4339,0.36487,-0.68078,0.37403,1.2691,-1.1684,1.9567,-0.074287,0.3305,-0.53654,0.56373,0.19703,0.72721,1.3211,1.5945,1.5989,0.8663,-0.025622,-0.58133,-0.72076,NO_TET
0.068404,-0.096669,-0.0079128,-0.57818,-0.12967,-0.091167,0.71601,-0.55605,0.071845,-0.4279,-0.33462,-0.48754,0.8736,0.31979,0.6472,0.79855,0.58594,0.95441,0.55096,-0.46774,-0.038591,-1.1778,0.91831,0.61049,0.40695,WildType
-0.85903,-1.3576,-1.102,-1.6794,-0.4769,-0.25368,0.43554,-1.1911,-0.12614,-0.66767,-0.18432,2.1219,-1.8024,-1.2596,-0.6129,0.32242,-1.4321,-0.43852,0.5515,1.6793,1.65,2.1511,-1.744,-1.311,-1.1493,NO_TET
0.86757,0.95734,0.76834,0.033027,-0.25515,-0.3065,0.96115,-0.31791,0.13567,-0.66767,0.83282,-1.2493,0.74444,-0.82982,1.2486,0.65951,-0.62295,0.21729,-0.25755,-1.2039,-0.93965,-1.078,0.73509,-0.81939,-0.76416,WildType
0.69532,0.75586,0.70629,-0.0073725,0.22616,0.020561,0.95231,0.067637,0.5668,-0.10819,1.7039,-1.3363,0.75165,-1.269,1.3689,2.134,-0.88002,-0.03576,-0.63074,-1.2527,-1.0276,-1.2764,0.7669,-0.97658,0.72806,WildType
0.39769,0.74901,0.4602,0.44093,0.28203,0.39231,0.86398,-0.0571,0.7244,0.14088,0.53233,-1.7464,1.2253,0.96906,1.8439,0.23786,1.1826,0.81611,-0.12857,-1.7041,-1.7593,-2.9314,1.2348,0.44347,1.255,WildType
1.8867,3.6273,1.9042,2.3084,0.75733,0.35575,0.43995,0.13568,0.80646,0.67248,0.028699,-1.4146,1.094,0.77772,1.4794,0.86883,0.85942,0.90888,0.22422,-1.304,-1.1207,-2.0349,1.108,0.68815,-0.18463,WildType
0.15309,-0.026767,0.10015,-0.60425,0.78913,0.33543,0.48854,-0.023081,0.78041,0.66133,0.056579,-0.35525,0.33742,-0.82517,0.48942,0.92842,-0.62047,0.36247,0.34386,-0.46711,0.0064136,0.032122,0.36772,-0.72303,-0.78016,WildType
-0.51617,-0.70797,-0.29115,-0.063411,0.074893,-0.35322,0.34057,-0.63543,0.13176,-0.19741,-0.79611,-0.41392,0.97192,2.0953,0.57216,1.5355,1.9795,1.2336,0.9568,-0.44355,0.0041782,-1.1141,0.9525,-1.243,-0.46059,HitMain1
-1.0214,-1.3206,-1.2831,-1.6403,0.22788,-0.078979,0.35603,-0.61275,0.24768,0.029354,-0.18999,1.7615,-1.2366,-0.96725,-0.46131,0.21317,-1.2279,-0.28175,0.56774,1.4505,1.512,1.8454,-1.2065,-0.84093,-1.2689,NO_TET
2.0145,1.4713,2.6539,2.1781,0.19092,-0.80623,0.72043,0.48721,0.32974,-0.33496,-0.65953,0.091423,0.58293,0.64998,0.3048,1.294,0.40884,0.90976,0.84272,0.073646,0.4713,-0.39762,0.68637,2.2648,-0.20085,HitMain1
-0.23005,-0.49552,-0.045902,-0.07123,0.33876,0.065252,0.2434,-0.51069,0.18126,0.19478,-1.0857,-0.32757,0.93717,1.8809,0.47158,1.1661,1.9353,1.2981,1.1184,-0.44317,0.031693,-0.96452,0.92428,-0.16736,-0.5007,HitMain1
0.70313,1.2301,0.7274,0.44224,0.20553,0.10385,0.47529,-0.53337,0.22294,0.018202,0.03583,-0.46112,0.59943,-0.13914,0.60456,1.0584,-0.21872,0.5427,0.30312,-0.48423,-0.039256,-0.59564,0.68181,1.9678,1.2563,WildType
-0.28144,0.078771,0.016569,0.64163,0.37313,0.18714,0.27211,-0.89624,0.26852,0.25984,-0.14652,-0.4136,0.88887,1.3249,0.61638,2.11,0.91445,0.78959,0.32043,-0.36971,0.051584,-1.2896,0.92642,-0.93634,-0.44875,HitMain1
-0.55523,-1.1945,-0.7141,-1.4057,1.1828,0.41669,0.65196,0.70266,1.1086,1.0126,-0.078472,0.0044553,0.44093,-0.061177,0.31623,0.083137,-0.024938,0.39347,0.55617,-0.073159,0.3658,0.18152,0.30871,-0.66389,-1.059,WildType
-1.0638,-1.4262,-1.2996,-1.7315,0.11357,-0.070853,0.9236,2.5284,0.47302,-0.18254,0.037257,3.0289,-3.1423,-1.4785,-0.76221,0.79479,-1.7636,-0.86782,0.3815,2.8039,2.1783,2.5863,-2.9507,-0.53428,-1.3369,NO_TET
0.55802,1.8441,0.59275,0.85796,-0.30758,-0.17649,0.21027,-1.1684,-0.18735,-0.45206,-0.34032,-0.42983,0.70763,0.2785,0.7623,0.53301,0.3269,0.76167,0.62833,-0.1683,0.13855,-0.59523,0.71448,1.49,-0.00095249,WildType
0.55802,1.8441,0.59275,0.85796,-0.30758,-0.17649,0.21027,-1.1684,-0.18735,-0.45206,-0.34032,-0.42983,0.70763,0.2785,0.7623,0.53301,0.3269,0.76167,0.62833,-0.1683,0.13855,-0.59523,0.71448,1.49,-0.00095249,WildType
-1.0736,-1.3563,-1.3236,-1.6755,0.73498,0.84735,0.46645,-0.31791,0.67491,0.77843,-0.86175,3.2864,-1.4321,-0.5937,-0.89401,0.31727,-0.92819,0.040352,1.1558,2.833,2.247,1.994,-1.3554,-1.2641,-1.3779,NO_TET
1.7259,0.76408,1.4982,-0.080353,0.23218,-0.040382,0.70276,-0.20452,0.33495,-0.074735,0.20243,0.29971,-0.18982,-0.85549,0.19637,-0.52583,-1.0034,0.0070586,0.17299,0.26663,0.6314,0.65842,-0.063645,-1.065,2.0112,WildType
-0.63169,-0.72716,0.044006,2.1273,0.17116,-0.42026,0.3207,-0.10246,0.0015095,-0.15094,-1.1099,0.065575,0.82627,1.7715,0.1983,0.51517,1.715,1.2704,1.2124,-0.17963,0.3051,-0.74798,0.86074,1.4276,0.66559,HitMain2
-1.1965,-1.4399,-1.4397,-1.7446,0.21929,-0.49948,0.32953,-0.023081,0.1526,-0.10076,-0.89472,5.7398,-3.5021,-1.0489,-1.4083,0.90931,-1.5524,-0.51968,1.0499,4.9544,3.0938,2.6113,-3.0244,-1.1411,-1.08,NO_TET
0.73068,0.33234,0.71769,-0.27974,4.4359,6.8807,0.89931,1.1222,3.3411,6.1279,-0.40196,0.058906,0.30992,-0.53014,0.28201,0.35146,-0.33117,0.52321,0.67126,-0.032174,0.41202,0.22286,0.31872,0.75692,-0.47702,Mitotic
-1.1994,-1.4454,-1.4346,-1.7433,0.72209,0.14448,0.3207,-0.31791,0.74785,0.59813,0.72654,2.0872,-3.4212,-1.7644,-0.50554,-0.54571,-1.9482,-1.2598,-0.15231,1.9092,1.7406,2.6323,-3.2199,-1.1177,-1.334,NO_TET
-0.64731,-0.93275,-0.24429,0.92312,0.2975,0.29277,0.19702,-0.72614,0.05882,0.21151,-1.2709,0.9656,0.77882,2.8947,-0.28156,0.99483,2.6987,1.3602,1.4124,0.47177,0.89422,-0.60789,0.83675,0.25321,0.70307,HitMain1
-0.22717,-0.64766,-0.033661,-0.023011,0.65677,0.56498,0.72043,0.41917,0.53814,0.50147,-1.2581,1.5326,0.44954,1.6724,-0.51157,1.7627,1.431,1.0124,1.3879,0.91886,1.2377,0.0984,0.52123,-1.2369,-0.23066,HitMain1
-1.1965,-1.4399,-1.4397,-1.7446,0.21929,-0.49948,0.32953,-0.023081,0.1526,-0.10076,-0.89472,5.7398,-3.5021,-1.0489,-1.4083,0.90931,-1.5524,-0.51968,1.0499,4.9544,3.0938,2.6113,-3.0244,-1.1411,-1.08,NO_TET
0.41331,0.91348,0.26603,0.039543,-0.47088,-0.96874,0.30745,-0.61275,-0.33845,-0.90002,-0.93819,0.47622,0.51042,0.37451,0.15248,0.37176,0.52377,0.91238,1.0482,0.51165,0.79922,-0.088548,0.55665,0.26285,0.61737,WildType
0.56418,-0.24881,0.29009,-0.7489,0.17116,0.032749,0.57688,-0.45399,0.19819,-0.08217,-0.21818,0.56766,0.18016,-0.25021,0.17302,0.38822,-0.2129,0.5378,0.77551,0.72867,0.91815,0.26769,0.2946,-0.23104,-0.58223,WildType
0.19132,-0.037732,0.52563,0.83711,1.2765,2.0479,0.61663,0.033618,0.79083,1.5294,-0.90494,0.11735,0.72206,1.2657,0.063126,1.1118,0.93353,1.0234,0.90367,-0.34822,0.19572,-0.60565,0.80049,-0.97318,2.1883,HitMain1
1.6635,2.3006,1.7527,1.1994,2.1952,1.6741,0.86618,0.89544,1.8771,2.2784,-0.12656,-0.48407,0.44565,-0.54285,0.74631,1.3046,-0.47958,0.37528,0.29138,-0.30312,0.056726,-0.28198,0.50887,-1.011,-0.9268,WildType
-0.067258,-0.52019,-0.46379,-0.84143,-0.71669,-1.1658,0.14402,-0.86222,-0.51689,-1.1305,0.16555,0.55893,0.051321,-0.19082,0.29347,-0.84301,-0.51506,0.18246,0.40649,0.95249,0.96602,0.54453,0.077334,-0.63631,-0.72514,WildType
-0.18524,0.56808,-0.072495,0.21678,-0.033402,0.20542,0.071141,-0.73748,-0.17172,-0.05243,1.5144,-0.87455,0.54014,-0.75345,1.0359,1.3546,-0.83059,-0.021748,-0.40853,-0.68305,-0.35404,-0.6937,0.61004,-1.2829,-0.27274,WildType
0.081559,1.7126,0.72951,2.4049,1.7157,2.5598,0.29199,-0.011741,0.90155,2.1688,1.0453,-0.032687,0.49123,0.087194,0.54482,2.8569,-0.36301,0.059683,-0.13713,0.26627,0.48441,-0.1271,0.405,0.49165,-0.73545,Mitotic
0.035516,0.516,0.44923,1.1043,1.157,0.75187,0.51062,-0.0571,1.1555,1.1427,3.779,-1.5133,0.99819,-0.26468,1.7967,-0.32848,-0.054346,-0.43147,-1.019,-1.2216,-1.2694,-2.0697,0.90979,0.8871,0.53299,WildType
0.35494,-0.46263,0.46569,-0.089475,0.62325,0.12213,0.24782,-0.39729,0.69445,0.5275,1.0307,-0.71745,0.92326,0.79074,0.95361,-0.66359,1.0431,0.46894,0.1243,-0.47103,-0.1556,-1.131,0.82873,0.81247,0.86396,WildType
0.081559,1.7126,0.72951,2.4049,1.7157,2.5598,0.29199,-0.011741,0.90155,2.1688,1.0453,-0.032687,0.49123,0.087194,0.54482,2.8569,-0.36301,0.059683,-0.13713,0.26627,0.48441,-0.1271,0.405,0.49165,-0.73545,Mitotic
-0.18524,0.56808,-0.072495,0.21678,-0.033402,0.20542,0.071141,-0.73748,-0.17172,-0.05243,1.5144,-0.87455,0.54014,-0.75345,1.0359,1.3546,-0.83059,-0.021748,-0.40853,-0.68305,-0.35404,-0.6937,0.61004,-1.2829,-0.27274,WildType
-0.12604,-0.088445,0.027544,0.1034,-0.42361,-0.85295,0.20807,-0.97562,-0.26811,-0.78291,1.9493,-0.81564,0.7211,-0.15314,1.2045,-0.64877,-0.11364,0.10621,-0.24183,-0.33834,-0.24399,-0.93305,0.71016,-0.66767,1.0735,WildType
0.035516,0.516,0.44923,1.1043,1.157,0.75187,0.51062,-0.0571,1.1555,1.1427,3.779,-1.5133,0.99819,-0.26468,1.7967,-0.32848,-0.054346,-0.43147,-1.019,-1.2216,-1.2694,-2.0697,0.90979,0.8871,0.53299,WildType
-0.48452,-0.80665,-0.18646,0.19202,0.061141,0.38419,0.64313,-0.44265,0.32583,-0.0096794,-0.65437,-0.6313,1.0322,2.1851,0.71364,1.1963,2.2413,1.1793,0.77551,-0.65222,-0.22069,-1.3961,1.0148,-1.106,-0.43801,HitMain1
0.90909,0.36523,0.95491,-0.21589,0.33618,0.27449,0.77785,-0.15916,0.69575,0.15389,-0.083872,-0.82777,0.66674,-0.5165,0.86891,1.4192,-0.29453,0.54053,0.26817,-0.8199,-0.42186,-0.6649,0.68274,-0.71226,0.37408,WildType
-0.27774,-0.59284,0.30613,1.3089,0.38861,0.026655,0.78447,0.28309,0.47953,0.073964,-1.0906,0.64399,0.69048,1.7281,-0.044986,1.0985,1.6814,1.2237,1.2825,0.41341,0.80965,-0.45702,0.7519,-0.23878,0.66537,HitMain2
0.033461,-0.2351,-0.020998,-0.64595,0.31125,0.40653,0.38695,-0.80552,0.73613,0.31002,2.9988,-0.9529,0.68558,-0.5377,1.2648,-0.94727,-0.38039,-0.27101,-0.57372,-0.55355,-0.40934,-0.6738,0.5069,-0.73758,2.5339,WildType
-0.03437,1.6331,-0.51317,0.54258,0.89398,0.76,0.43995,0.12434,0.89894,0.93084,3.6886,-1.3373,0.46251,-1.462,1.6292,-1.8801,-1.2679,-0.95425,-1.4327,-0.98444,-1.0401,-1.0942,0.47973,-0.56527,-1.3308,NO_TET
-0.78338,-1.0575,-1.0813,-1.3823,0.093802,0.55279,0.48633,-0.69212,0.28155,0.12601,-0.56845,0.77436,0.47276,0.74072,-0.001506,0.037205,0.81269,0.59991,0.97014,0.75199,0.99776,0.22208,0.35731,-1.1867,-0.81764,NO_TET
0.41372,0.47077,0.19808,-0.20416,-0.58691,-1.31,0.87281,2.5737,-0.39706,-1.2457,-1.0624,1.4162,0.33683,0.9697,-0.068301,0.76782,0.91712,0.96237,1.3182,1.7824,1.527,0.091738,0.49529,-0.34308,-0.57632,WildType
0.35206,0.36386,0.039785,-0.26411,0.69286,0.38215,0.72705,2.5624,0.78171,0.54608,0.57685,-0.71638,0.90768,0.88516,1.0465,-0.7207,0.7865,0.45914,0.14827,-0.33919,-0.14159,-1.0271,0.81309,-0.82298,-0.060352,WildType
0.76603,0.53382,0.72866,-0.1416,0.064579,-0.37557,0.56804,-0.56739,0.38705,-0.28106,0.29568,-0.94112,0.74103,-0.66288,0.95805,0.73814,-0.32791,0.5322,0.11486,-0.928,-0.55535,-0.91931,0.77531,-1.1531,-0.41346,WildType
-0.92768,-1.433,-1.1628,-1.7315,0.076612,-0.59902,0.46866,-0.60141,0.36621,-0.30894,-0.57776,4.454,-3.3693,-1.2477,-1.2241,0.46124,-1.6547,-0.67134,0.7767,3.6614,2.6246,2.6304,-3.1511,-1.068,-1.1267,NO_TET
-0.90137,-1.333,-1.1489,-1.6677,0.0018365,-0.78388,0.91698,1.2129,0.21252,-0.56544,-0.43428,4.8487,-3.627,-1.2324,-1.1961,0.51731,-1.6916,-0.73575,0.79732,4.3994,2.848,2.6379,-3.1948,-0.61193,-0.92921,NO_TET
0.92883,-0.01306,0.76117,-0.65246,-0.16404,-1.1597,0.75576,0.12434,0.2021,-0.79593,-0.51718,0.15188,0.4303,-0.056393,0.29911,0.65447,0.065272,0.70189,0.78834,0.17956,0.53701,-0.011027,0.46321,-0.17284,1.4181,WildType
-0.94864,-1.0876,-1.2122,-1.4904,-0.31188,-0.95858,0.61663,2.3129,-0.16,-0.78291,0.1917,2.7488,-3.1947,-1.6068,-0.7207,0.87124,-1.8146,-0.96898,0.23328,2.4587,2.0262,2.5634,-2.8636,-1.0435,-1.0285,NO_TET
0.076626,0.66677,0.09086,-0.068624,0.1024,-0.013973,0.27653,-0.87356,0.27113,-0.022691,0.49518,-0.79897,0.49682,-0.72412,0.93979,2.0056,-0.68204,0.22261,0.011841,-0.65905,-0.30017,-0.41507,0.52148,0.0079701,0.95645,WildType
0.246,0.62976,0.62947,0.9153,0.6052,-0.23743,0.78889,0.69132,0.58503,0.19478,-0.26826,-1.0242,0.88541,0.092484,0.98378,1.4757,0.29272,0.84256,0.3775,-1.0655,-0.71748,-1.2761,0.91287,-0.47779,-1.1997,WildType
-0.92233,-1.3796,-1.1628,-1.7042,1.0006,0.25621,0.78005,0.5439,1.1112,0.74869,-0.56394,4.5279,-3.4185,-1.2352,-1.1757,0.35081,-1.6617,-0.68533,0.78192,3.9405,2.704,2.6436,-3.2324,-0.71755,-1.1024,NO_TET
0.246,0.62976,0.62947,0.9153,0.6052,-0.23743,0.78889,0.69132,0.58503,0.19478,-0.26826,-1.0242,0.88541,0.092484,0.98378,1.4757,0.29272,0.84256,0.3775,-1.0655,-0.71748,-1.2761,0.91287,-0.47779,-1.1997,WildType
0.076626,0.66677,0.09086,-0.068624,0.1024,-0.013973,0.27653,-0.87356,0.27113,-0.022691,0.49518,-0.79897,0.49682,-0.72412,0.93979,2.0056,-0.68204,0.22261,0.011841,-0.65905,-0.30017,-0.41507,0.52148,0.0079701,0.95645,WildType
0.58803,1.1629,0.4754,0.11252,0.58027,0.22167,0.59013,-0.30657,0.76478,0.39924,1.0284,-0.91192,0.26378,-1.3128,1.0965,-0.20464,-1.1535,-0.18093,-0.40275,-0.67986,-0.40908,-0.30281,0.37326,0.31103,0.027542,WildType
-0.86149,-1.1644,-1.1197,-1.5243,0.34477,-0.085073,0.83085,1.1449,0.11222,-0.10262,-0.42827,4.1034,-3.2965,-1.3115,-1.0299,0.25192,-1.6744,-0.72987,0.60236,3.748,2.6218,2.5006,-2.6006,-1.123,-0.9371,NO_TET
-0.99181,-1.4275,-1.2274,-1.7328,0.43932,-0.48933,0.72263,0.46453,0.8768,-0.0041032,-0.71216,5.0712,-3.3581,-1.1167,-1.3436,0.94911,-1.5773,-0.54997,0.99703,4.194,2.8437,2.6456,-3.2346,-1.4315,-0.73939,NO_TET
0.7019,0.14182,0.59106,-0.45829,0.47713,0.12213,0.68509,0.23773,0.40399,0.19292,-1.0854,1.2729,0.26951,0.66685,-0.18726,0.32732,0.52035,0.8981,1.3013,1.249,1.3234,0.41555,0.30608,0.06144,2.0579,WildType
-0.23786,-0.28307,-0.18267,-0.45959,-0.79663,-1.3608,0.25223,-0.74882,-0.53513,-1.3015,-0.69936,-0.23923,0.61653,0.22226,0.38935,1.1118,0.2625,0.84035,0.80898,-0.41425,0.076161,-0.35345,0.63748,-1.3669,-0.12501,WildType
0.92883,-0.01306,0.76117,-0.65246,-0.16404,-1.1597,0.75576,0.12434,0.2021,-0.79593,-0.51718,0.15188,0.4303,-0.056393,0.29911,0.65447,0.065272,0.70189,0.78834,0.17956,0.53701,-0.011027,0.46321,-0.17284,1.4181,WildType
0.076626,0.66677,0.09086,-0.068624,0.1024,-0.013973,0.27653,-0.87356,0.27113,-0.022691,0.49518,-0.79897,0.49682,-0.72412,0.93979,2.0056,-0.68204,0.22261,0.011841,-0.65905,-0.30017,-0.41507,0.52148,0.0079701,0.95645,WildType
-0.23786,-0.28307,-0.18267,-0.45959,-0.79663,-1.3608,0.25223,-0.74882,-0.53513,-1.3015,-0.69936,-0.23923,0.61653,0.22226,0.38935,1.1118,0.2625,0.84035,0.80898,-0.41425,0.076161,-0.35345,0.63748,-1.3669,-0.12501,WildType
0.53006,0.3063,0.56278,-0.2224,0.68771,-0.030225,0.43333,-0.011741,0.68793,0.47173,0.29235,-0.73471,0.61392,-0.36817,0.83732,1.9944,-0.41622,0.2331,0.0032718,-0.67503,-0.27473,-0.49532,0.57854,0.09337,-0.96274,WildType
0.7981,0.88881,1.3213,1.3845,0.29492,-0.55433,0.67405,2.0974,0.34668,-0.11191,-0.76847,-0.23074,0.76315,0.23412,0.40968,1.4597,0.68718,0.95599,0.79513,-0.36131,0.11589,-0.61799,0.78067,0.51451,-0.038872,WildType
0.58145,-0.017172,0.87682,0.19854,0.87336,-0.32884,0.78005,0.96347,1.0774,0.4643,-0.44393,-0.79909,0.8647,0.54894,0.8664,1.3437,0.49202,0.91834,0.57056,-0.76453,-0.36581,-1.0047,0.878,-0.16925,-0.40732,WildType
1.0221,0.034911,0.75652,-0.55863,1.267,0.41669,0.83306,0.90678,1.4004,1.0498,-0.69437,0.22106,0.32694,0.013152,0.19341,-0.047078,-0.15117,0.61639,0.79474,0.10827,0.53666,0.27492,0.3208,-0.88627,0.15533,WildType
1.5775,-0.040473,1.3268,-0.52214,-0.02137,-0.85295,0.61884,0.090316,0.12004,-0.53013,-0.8557,1.7095,0.13686,0.74483,-0.21244,0.24858,0.50803,0.82234,1.2325,1.977,1.6594,0.52736,0.22146,-0.8073,1.8231,WildType
0.10746,-0.5572,-0.27426,-0.88835,0.29922,-0.29634,0.33395,-0.31791,0.43915,0.055376,-0.20167,0.99505,-0.11685,-0.28777,0.085354,-0.32472,-0.43367,0.2863,0.6848,1.3576,1.2123,0.86212,-0.13431,-1.0828,-1.276,WildType
