@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute class {1 2 3 4}
@data
0.010049,0.010209,0.007380,0.008470,0.007979,0.001418,0.003212,0.002447,605.000000,0.778697,0.969551,0.711765,1.000000,94.669048,0.830658,35.487962,22.265151,20.649689,0.432360,1.692453,0.678316,2.615468,0.792018,3.560377,8.819940,1.443872,1.802665,1.321043,1.014724,-0.293394,0.689824,0.471019,0.835076,0.055393,2.543396,0.404814,2.258968,0.539038,11.411321,5.993079,2.201684,3.222658,1.166095,1.366411,-0.110675,0.560944,0.090925,0.009098,0.602578,1.579212,0.510875,1.614287,0.858678,2.896057,4.878085,1.031209,1.312545,1.367414,0.803158,-0.213882,0.519663,0.499829,0.947371,0.363741,3.360417,0.405933,2.813954,0.716567,3.681250,7.933815,1.559778,1.999288,2.438016,1.280347,-0.187858,0.597829,2.729731,4.361926,0.553051,2.249148,0.335930,1.693437,0.823757,2.947368,4.524682,1.119060,1.433587,1.883034,0.944757,-0.129745,0.424949,0.203087,1.973172,4
0.010709,0.007904,0.009095,0.008416,0.010798,0.002734,0.003954,0.003604,460.000000,0.752995,0.916335,0.657143,1.000000,87.941125,0.730739,30.808491,20.272780,65.587898,0.423778,1.433511,0.597492,0.361638,0.796041,2.960106,3.192557,1.269838,1.526833,1.124540,0.992106,-0.191912,0.587726,0.455074,0.317198,0.047533,3.242021,0.395042,2.757809,0.494162,10.837766,7.465701,2.315365,3.326332,1.409454,1.456170,-0.133621,0.615861,0.052630,0.092419,0.519996,0.953560,0.696616,1.571539,0.851607,2.997789,5.332591,1.175618,1.465371,0.799311,0.807367,-0.279329,0.615580,0.304954,0.627060,0.393730,2.043750,0.572150,0.158350,0.754854,2.962500,2.892344,1.302190,1.471219,1.536094,1.137840,-0.138035,0.533715,0.915745,1.261745,0.486766,1.337918,0.586991,1.619702,0.828035,3.034388,5.140954,1.226886,1.562325,1.099921,0.906433,-0.211697,0.556305,0.403161,0.557829,4
0.006964,0.002180,0.005768,0.002387,0.009547,0.002539,0.003484,0.003023,632.000000,0.758699,0.943284,0.766061,1.000000,98.426407,0.803385,35.839972,23.347638,-17.070860,0.158887,1.772152,0.360776,1.268864,0.663034,3.688969,3.751361,1.751325,2.417126,1.062049,1.234845,-0.083820,0.441174,0.174076,0.470252,0.039747,3.157324,0.466689,3.097384,0.528844,9.996383,8.669065,2.455729,3.520459,1.518183,1.459382,-0.125401,0.613537,0.060300,0.124667,0.401851,0.991682,0.505724,0.996880,0.815352,3.004753,3.020774,1.324644,1.706000,0.776337,0.910576,-0.186396,0.544823,0.105844,0.074137,0.126808,2.415170,0.161049,1.349740,0.601387,3.784431,3.334768,1.769049,2.533257,1.337883,1.358557,-0.045151,0.335135,0.392359,0.509299,0.353731,1.292142,0.369943,1.013465,0.778979,3.036980,2.809110,1.378120,1.825042,0.968873,1.023588,-0.099020,0.417292,0.129924,0.137262,3
0.010156,0.004894,0.005691,0.003199,0.016135,0.006052,0.004490,0.005831,587.000000,0.505927,0.976705,0.809655,1.000000,88.183766,0.927420,29.576242,25.511765,88.253356,0.129720,2.220000,0.435138,1.943824,0.642117,4.328000,5.512416,1.982156,2.705773,1.328864,1.320000,-0.157850,0.619341,0.491642,0.249077,0.046560,2.990000,0.541599,3.415936,0.514336,10.054000,10.019084,2.497309,3.407310,1.315564,1.439571,-0.166700,0.680485,0.130906,0.281568,0.599482,0.546355,0.607100,0.695227,0.890027,2.633312,2.234785,0.946892,1.172460,0.473380,0.643554,-0.283965,0.567239,0.304025,0.143076,0.126861,2.361991,0.399471,1.908975,0.621391,4.307692,5.289941,1.980159,2.699426,1.352921,1.361963,-0.143216,0.597630,1.078147,0.919173,0.562605,0.674822,0.539135,0.732014,0.870092,2.672103,2.253680,1.008786,1.270561,0.570183,0.723855,-0.216649,0.515608,0.379676,0.160424,3
0.004910,0.000876,0.004979,0.001181,0.016674,0.005348,0.007312,0.007253,1396.000000,0.591415,0.931288,0.738624,1.000000,149.296460,0.776601,47.871552,38.602048,42.688869,0.508096,0.333070,0.803992,0.895000,0.904636,2.797159,3.021997,1.114712,1.277826,0.287658,0.557663,-0.408735,0.701995,0.010006,0.003486,0.044771,2.160221,0.647939,3.156775,0.567063,10.537490,10.098634,2.499290,3.413329,1.013107,1.307977,-0.187147,0.711297,0.144923,0.117614,0.687556,0.287992,0.731497,0.535636,0.934089,2.484305,1.857128,0.770034,0.897289,0.263670,0.442179,-0.432437,0.626362,0.008174,0.011789,0.492624,0.342930,0.778964,0.838425,0.890277,2.769687,2.663298,1.125952,1.307051,0.285508,0.606015,-0.345555,0.660745,0.009275,0.015616,0.672432,0.390383,0.646209,0.548768,0.921432,2.496381,1.816171,0.798095,0.952351,0.353385,0.507449,-0.360105,0.588355,0.009127,0.006340,2
0.011082,0.008586,0.007619,0.007192,0.009451,0.002121,0.003293,0.002939,1271.000000,0.758940,0.947094,0.741108,1.000000,139.639610,0.807495,50.523373,32.898831,-83.155601,0.374618,1.346085,0.542859,0.895330,0.795135,3.193061,4.008101,1.427174,1.810960,1.044759,0.994993,-0.205203,0.609173,1.437451,0.093545,0.054242,1.924377,0.518244,2.026914,0.581608,9.984875,6.059380,2.293036,3.214670,0.911883,1.238411,-0.148283,0.635324,0.134093,0.011403,0.611678,0.883602,0.594699,1.090014,0.878646,2.703200,3.476622,0.956668,1.197335,0.771545,0.710066,-0.232306,0.519729,0.846126,0.396635,0.339231,1.334308,0.592877,0.877620,0.766572,3.236842,4.264569,1.480743,1.880789,0.975009,1.054882,-0.163804,0.568156,0.160668,1.057398,0.586333,1.064001,0.526273,1.122951,0.863819,2.727153,3.428044,0.999455,1.262730,0.915751,0.773440,-0.180995,0.471546,0.951605,0.511742,4
0.007998,0.004955,0.007334,0.005334,0.010993,0.003342,0.003760,0.003753,1173.000000,0.893178,0.942926,0.572195,1.000000,144.852810,0.692912,58.646718,26.373585,-55.986002,0.567582,0.947214,0.275583,0.721312,0.862772,2.554252,1.652726,0.940664,1.176629,0.811404,0.765560,-0.110924,0.375390,0.095161,0.042774,0.044206,2.171066,0.582941,2.719837,0.575939,9.561095,8.214987,2.424989,3.381724,1.046180,1.322194,-0.174203,0.692250,0.125441,0.191233,0.588854,0.628143,0.509479,0.644345,0.894621,2.575439,1.932563,0.929642,1.145485,0.553806,0.633683,-0.239499,0.521218,0.121438,0.139882,0.559975,1.088649,0.191980,0.746939,0.851252,2.550270,1.590176,0.945979,1.178888,0.924295,0.812458,-0.079478,0.322718,0.235636,0.230649,0.566664,0.853898,0.352948,0.670231,0.878295,2.584954,1.783761,0.958925,1.200970,0.745356,0.709566,-0.166567,0.450551,0.266944,0.236670,4
0.013458,0.007940,0.007264,0.005498,0.011300,0.003767,0.003635,0.003795,1128.000000,0.720835,0.940000,0.743083,1.000000,137.882250,0.734895,46.477651,32.213983,-88.647418,0.181061,1.678788,0.437101,1.542599,0.692234,3.698990,4.283130,1.771011,2.374573,1.076988,1.192898,-0.124409,0.520363,0.800647,0.799564,0.038480,2.870707,0.566267,3.389574,0.557822,9.656566,10.356800,2.483941,3.554618,1.464447,1.422426,-0.169498,0.695357,0.272086,0.153631,0.618135,0.524710,0.576644,0.619703,0.895195,2.556491,1.954103,0.894389,1.103182,0.458277,0.622803,-0.254182,0.524163,0.303013,0.406432,0.145672,2.288889,0.217736,1.468814,0.636748,3.751111,3.560277,1.781306,2.493973,1.371551,1.324756,-0.058737,0.375969,0.385667,1.109067,0.587857,0.745208,0.418873,0.641175,0.876361,2.578652,1.819491,0.937914,1.184250,0.642453,0.708685,-0.177536,0.453921,0.179689,0.582519,4
0.010123,0.009233,0.009050,0.008328,0.009131,0.001950,0.003583,0.002966,690.000000,0.303982,0.978723,0.741935,1.000000,97.497475,0.893735,30.668308,29.217020,32.794825,0.521239,1.718333,0.510915,0.629664,0.828512,2.915000,3.941108,1.135967,1.332774,1.435664,0.913070,-0.269024,0.641209,0.158395,0.492594,0.059556,2.398333,0.414301,2.191042,0.552055,10.548333,5.750997,2.223555,3.226371,1.110108,1.352869,-0.090299,0.517305,0.153324,0.203618,0.495115,1.388258,0.558187,1.566218,0.837809,3.011353,4.896076,1.213168,1.523703,1.163380,0.873809,-0.245363,0.589360,0.042999,0.484735,0.491344,2.305556,0.365653,0.593536,0.798689,2.931481,3.763824,1.184479,1.381385,1.878227,1.029975,-0.161944,0.538361,0.214697,0.881460,0.463526,1.782016,0.449268,1.600527,0.816487,3.042234,4.688952,1.264713,1.621151,1.467714,0.960609,-0.168958,0.509408,0.304665,0.614135,4
0.015235,0.015370,0.006749,0.007123,0.012387,0.003991,0.003572,0.003873,1052.000000,0.782469,0.895319,0.699468,1.000000,137.639610,0.687782,48.585759,30.253860,2.931916,0.335752,2.710498,0.779217,6.166869,0.754284,4.928950,21.834825,1.722671,2.095256,2.071177,1.174662,-0.324558,0.751137,0.478154,0.747300,0.041330,2.195122,0.586051,2.684213,0.541819,9.066808,8.408050,2.451350,3.451642,0.945848,1.290557,-0.153523,0.661359,0.153611,0.177262,0.793856,0.463833,0.807564,1.205165,0.942439,2.511117,4.356828,0.578763,0.679548,0.436816,0.409843,-0.370884,0.515870,0.249394,0.191316,0.274682,5.780712,0.550375,6.522102,0.664151,5.098737,19.925957,1.893250,2.310757,4.034430,1.465153,-0.195073,0.635238,0.569899,3.165492,0.773869,0.908826,0.634989,1.244929,0.926160,2.528983,4.070890,0.627243,0.744424,0.848098,0.500554,-0.263242,0.449461,0.489626,0.514228,4
0.008884,0.006318,0.006907,0.006647,0.013010,0.003983,0.004222,0.004531,776.000000,0.728303,0.970000,0.769841,1.000000,105.840620,0.854277,38.317838,26.257510,70.019657,0.415670,0.708084,0.711555,1.333761,0.831248,3.094311,4.109369,1.338101,1.663734,0.550708,0.832675,-0.276904,0.651476,0.240655,0.171529,0.040186,3.538922,0.464124,3.445164,0.502989,10.952096,9.650400,2.426404,3.533451,1.642117,1.483132,-0.118326,0.600011,0.248837,0.262634,0.760992,0.462977,0.784433,1.073859,0.931615,2.542998,3.832459,0.664926,0.799634,0.428759,0.463426,-0.375945,0.556245,0.218926,0.045210,0.339089,1.229866,0.499202,1.388527,0.770227,3.156040,3.598135,1.437833,1.854221,0.898662,1.023357,-0.154032,0.525915,0.222022,0.289809,0.724616,0.821498,0.638764,1.137007,0.909702,2.577231,3.726765,0.741057,0.907472,0.748318,0.576079,-0.242124,0.470495,0.145953,0.600728,4
0.024505,0.011816,0.008431,0.010560,0.014648,0.008786,0.003635,0.005083,400.000000,0.807192,0.930233,0.668896,1.000000,79.355339,0.778467,29.831940,17.609458,31.536936,0.032871,4.735736,0.349887,3.306784,0.418555,7.420420,9.396820,2.460915,3.664609,1.877301,1.595260,-0.074304,0.498765,0.507228,1.201141,0.044306,2.354354,0.605609,2.997809,0.527577,6.162162,9.583313,2.423245,3.366597,0.982712,1.332563,-0.158093,0.662832,0.233173,0.512835,0.603513,1.196581,0.760579,2.498910,0.871157,3.245128,8.799058,1.090521,1.357740,1.045214,0.746898,-0.377930,0.684717,0.230498,0.477121,0.031309,6.882353,0.082730,3.139234,0.373367,7.484429,7.557716,2.379760,3.691921,2.700399,1.782281,-0.058138,0.450429,1.494680,0.691506,0.548357,2.088889,0.609088,2.671451,0.832594,3.346667,8.598341,1.212238,1.538962,1.763567,0.907743,-0.262709,0.610671,0.732104,0.235255,4
0.011082,0.008586,0.007619,0.007192,0.009451,0.002121,0.003293,0.002939,1271.000000,0.758940,0.947094,0.741108,1.000000,139.639610,0.807495,50.523373,32.898831,-83.155601,0.374618,1.346085,0.542859,0.895330,0.795135,3.193061,4.008101,1.427174,1.810960,1.044759,0.994993,-0.205203,0.609173,1.437451,0.093545,0.054242,1.924377,0.518244,2.026914,0.581608,9.984875,6.059380,2.293036,3.214670,0.911883,1.238411,-0.148283,0.635324,0.134093,0.011403,0.611678,0.883602,0.594699,1.090014,0.878646,2.703200,3.476622,0.956668,1.197335,0.771545,0.710066,-0.232306,0.519729,0.846126,0.396635,0.339231,1.334308,0.592877,0.877620,0.766572,3.236842,4.264569,1.480743,1.880789,0.975009,1.054882,-0.163804,0.568156,0.160668,1.057398,0.586333,1.064001,0.526273,1.122951,0.863819,2.727153,3.428044,0.999455,1.262730,0.915751,0.773440,-0.180995,0.471546,0.951605,0.511742,4
0.006993,0.002939,0.005381,0.001907,0.010431,0.003026,0.003262,0.003128,643.000000,0.733043,0.974242,0.727376,1.000000,96.083261,0.857299,34.887452,23.729819,-65.472114,0.369976,1.186691,0.697679,0.422815,0.781390,3.105360,3.388160,1.390975,1.636971,0.887335,0.997183,-0.248416,0.670039,0.161098,0.097100,0.041605,3.027726,0.453629,2.973141,0.486115,9.959335,8.002043,2.389812,3.400790,1.206973,1.423447,-0.144353,0.643460,0.055450,0.260201,0.644511,0.409165,0.651854,0.587634,0.912550,2.499416,1.941372,0.833198,0.989226,0.365278,0.542260,-0.311816,0.553264,0.097856,0.096141,0.339878,1.924211,0.541456,0.201467,0.715154,3.061053,2.794167,1.403685,1.633754,1.336971,1.199607,-0.123914,0.521330,0.030046,0.151982,0.601613,0.670499,0.451859,0.611786,0.883932,2.521771,1.775945,0.891379,1.096924,0.583324,0.673882,-0.185048,0.447962,0.213631,0.199849,3
0.008130,0.003737,0.005571,0.002148,0.012222,0.003548,0.003693,0.003955,917.000000,0.775505,0.981799,0.789836,1.000000,115.497470,0.849075,43.217363,27.284902,-9.977614,0.263973,1.186603,0.675388,1.772377,0.760478,3.782297,6.081792,1.732196,2.212842,0.837429,1.043357,-0.279457,0.723785,0.178632,0.062063,0.049664,1.710526,0.696532,2.869737,0.591064,10.177033,9.554783,2.486028,3.324926,0.781009,1.220358,-0.206521,0.732372,0.171724,0.248848,0.684236,0.279053,0.730627,0.517671,0.928151,2.465945,1.792809,0.769943,0.907851,0.251752,0.467431,-0.371554,0.583046,0.077659,0.058882,0.235104,1.859335,0.500237,1.749003,0.712095,3.820972,5.505033,1.763075,2.347270,1.262766,1.209258,-0.192062,0.639084,0.088084,0.259453,0.664083,0.424092,0.604566,0.535443,0.913694,2.482600,1.720825,0.802782,0.976601,0.379533,0.542721,-0.290498,0.532595,0.203126,0.175560,3
0.005286,0.001291,0.005246,0.001388,0.009012,0.002112,0.005522,0.003578,711.000000,0.676474,0.963415,0.746849,1.000000,102.083260,0.840820,35.289908,25.989842,-65.439505,0.781558,0.256158,0.621683,0.054168,0.947544,2.220033,0.595264,0.507523,0.548604,0.240584,0.367412,-0.244179,0.437402,0.022346,0.040812,0.039767,3.280788,0.427984,2.740491,0.523299,9.924466,8.161782,2.412238,3.476374,1.598038,1.460038,-0.157337,0.671271,0.032151,0.062452,0.798546,0.272011,0.443165,0.244248,0.949227,2.231926,0.704979,0.496268,0.579741,0.256139,0.365649,-0.308430,0.436532,0.059592,0.093577,0.770597,0.382625,0.357876,0.026958,0.934392,2.208873,0.509053,0.509981,0.558412,0.355561,0.444425,-0.081406,0.271395,0.038579,0.104834,0.770527,0.406368,0.208489,0.257277,0.937205,2.242608,0.620444,0.536929,0.643628,0.379551,0.431459,-0.180150,0.346945,0.126570,0.124476,2
0.015702,0.013009,0.007812,0.007707,0.009257,0.002412,0.003154,0.002656,729.000000,0.772713,0.906716,0.679404,1.000000,110.911690,0.731453,39.959717,25.364646,66.133085,0.290367,1.097087,0.888706,3.595176,0.754650,4.679612,15.560782,1.871579,2.247757,0.750170,1.039665,-0.423964,0.852948,0.184120,0.429576,0.050905,2.550162,0.512064,2.658456,0.548791,9.831715,7.900483,2.408619,3.312503,1.185273,1.391696,-0.173620,0.683693,0.059746,0.066215,0.677852,0.359611,0.868372,1.365968,0.918570,2.762259,5.104456,0.868099,1.025533,0.321943,0.515139,-0.457650,0.675444,0.067990,0.239478,0.255231,2.224265,0.791352,3.112643,0.676565,4.742647,14.452152,1.933418,2.419576,1.426133,1.282891,-0.317728,0.797689,0.558785,1.619761,0.645123,0.674449,0.762577,1.420307,0.890716,2.796368,5.006956,0.928854,1.136941,0.591789,0.648808,-0.345692,0.615218,0.420494,0.363776,4
0.021366,0.017218,0.010297,0.012335,0.008303,0.002116,0.003142,0.002428,296.000000,0.500322,0.976898,0.822222,1.000000,62.041631,0.935937,20.942609,18.132936,28.663554,0.198381,3.363636,0.782020,6.128014,0.629957,5.975207,24.255584,2.106195,2.521210,2.081688,1.446278,-0.359004,0.830142,0.223776,0.460006,0.028960,4.016529,0.438756,3.776996,0.425915,9.801653,10.241650,2.510456,3.693385,1.472372,1.526424,-0.132999,0.641385,0.054725,0.119729,0.561903,1.292711,0.804830,3.209846,0.859297,3.487471,11.902463,1.178652,1.426356,1.111262,0.796735,-0.370258,0.700385,0.131471,0.471220,0.161655,6.800971,0.586158,4.906330,0.540443,5.927185,19.960717,2.181509,2.641354,3.897752,1.717106,-0.268691,0.775405,1.254569,1.588737,0.526921,2.368641,0.647196,3.147752,0.823189,3.499701,10.960951,1.253064,1.540962,1.984256,0.951334,-0.245987,0.608435,0.379479,0.300997,4
0.012344,0.010951,0.008444,0.008643,0.009075,0.002280,0.003099,0.002525,741.000000,0.843318,0.933249,0.735119,1.000000,110.911690,0.743494,42.816829,23.010431,5.492965,0.403784,2.559578,0.569611,2.864251,0.774110,3.654600,9.324138,1.501262,1.928547,2.011129,1.117612,-0.226207,0.626189,0.855199,0.195345,0.038040,2.289593,0.642159,3.271027,0.543093,10.594268,10.497524,2.514665,3.514985,0.989374,1.338269,-0.166957,0.688336,0.056428,0.073914,0.691259,0.565561,0.815265,1.530758,0.913993,2.764173,5.557382,0.839739,1.009923,0.512642,0.551136,-0.393880,0.625131,0.227144,0.311282,0.347019,4.555556,0.266370,2.944538,0.707664,3.722222,7.857480,1.585423,2.085038,3.342678,1.330436,-0.119302,0.486354,4.138843,1.412160,0.661968,1.030576,0.674056,1.580928,0.888887,2.791966,5.293053,0.897197,1.106826,0.917457,0.673452,-0.287132,0.556895,0.640600,0.463382,4
0.006786,0.004903,0.005943,0.005805,0.009187,0.002080,0.003189,0.002828,931.000000,0.840691,0.973849,0.667862,1.000000,120.225400,0.796109,47.119620,25.515981,-36.334115,0.607969,0.379976,0.748180,0.800159,0.895076,2.626056,2.579104,0.930138,1.111350,0.323505,0.603071,-0.315920,0.603054,0.143864,0.015202,0.044230,2.172497,0.579395,2.636446,0.542188,10.348613,8.149881,2.418553,3.386625,0.922093,1.292988,-0.150687,0.652808,0.161594,0.097766,0.764875,0.438626,0.700559,0.693626,0.930849,2.436950,2.480629,0.631617,0.766167,0.405263,0.465901,-0.315539,0.505570,0.061486,0.005812,0.599334,0.434954,0.680440,0.750133,0.887802,2.571616,2.147631,0.914663,1.097312,0.367940,0.634638,-0.237735,0.537324,0.280827,0.102023,0.740181,0.594956,0.592052,0.623163,0.917598,2.439188,2.277545,0.668999,0.821292,0.543750,0.536543,-0.216399,0.437200,0.427667,0.072978,4
0.008074,0.004443,0.005331,0.002238,0.008527,0.002104,0.002866,0.002167,1013.000000,0.864588,0.961101,0.611715,1.000000,131.296460,0.727315,51.288972,25.771722,33.160188,0.305779,1.079470,0.677642,1.773325,0.784019,3.609272,5.518413,1.631937,2.056906,0.794083,0.988973,-0.309841,0.737788,0.149039,0.152337,0.035785,2.409492,0.642237,3.306838,0.556550,9.979029,11.053644,2.557736,3.563940,1.139518,1.354325,-0.179780,0.711659,0.045747,0.018312,0.798605,0.183424,0.765556,0.391191,0.955183,2.323143,1.381339,0.543553,0.627360,0.172480,0.331071,-0.479572,0.571694,0.031032,0.027413,0.276430,1.924641,0.407752,1.810700,0.730294,3.584928,4.450921,1.631568,2.172806,1.369295,1.183548,-0.198421,0.633070,0.497267,0.695066,0.781635,0.316611,0.604547,0.400354,0.940970,2.331149,1.284645,0.571754,0.684376,0.294602,0.411981,-0.372027,0.518372,0.095168,0.161648,3
0.005266,0.002982,0.005192,0.003795,0.006951,0.001209,0.003411,0.002300,1327.000000,0.681079,0.868456,0.564201,1.000000,166.610170,0.593581,51.730452,37.877530,-48.763943,0.470750,0.794719,0.579316,0.735639,0.842660,2.881601,2.862472,1.195239,1.511511,0.641861,0.817067,-0.226701,0.579172,0.335147,0.062127,0.035180,2.342419,0.592934,2.764433,0.528993,8.797274,9.127557,2.497377,3.568582,0.988586,1.320874,-0.140110,0.646828,0.098378,0.043346,0.606336,0.482942,0.781997,1.104872,0.892625,2.757803,3.946422,0.983138,1.197502,0.416168,0.623500,-0.337135,0.625223,0.184513,0.016456,0.417748,1.169618,0.369217,0.655486,0.805112,2.895620,2.425265,1.254732,1.626373,0.911633,0.954342,-0.120331,0.450073,0.639666,0.298052,0.568811,0.839045,0.643069,1.171020,0.864275,2.800623,3.860560,1.048029,1.311660,0.709205,0.750926,-0.238958,0.554181,0.166692,0.083084,3
0.004075,0.001319,0.004117,0.001829,0.007140,0.001280,0.002873,0.002016,612.000000,0.694482,0.935780,0.741818,1.000000,95.840620,0.820061,33.419593,24.045719,6.638519,0.620636,0.408240,0.856959,1.315603,0.890262,2.868914,5.136374,0.983359,1.133505,0.345271,0.619381,-0.429546,0.712732,0.022113,0.025438,0.037369,1.852060,0.708347,3.138861,0.543104,9.840824,10.845450,2.547510,3.452732,0.708682,1.209146,-0.219872,0.757859,0.049297,0.021001,0.716682,0.288525,0.851894,0.974050,0.926031,2.596125,3.607675,0.757605,0.892372,0.259254,0.475603,-0.442259,0.630495,0.037616,0.017820,0.590259,0.821946,0.710241,1.143509,0.853112,2.859213,4.530904,1.034560,1.227787,0.678395,0.776407,-0.276124,0.618036,0.077942,0.078421,0.689260,0.552286,0.728858,1.018445,0.904469,2.626174,3.521494,0.811701,0.989692,0.490799,0.583755,-0.336145,0.574113,0.147418,0.107402,2
0.006426,0.002212,0.005273,0.001637,0.008084,0.001654,0.003973,0.002773,783.000000,0.719646,0.890785,0.639706,1.000000,115.154330,0.729291,39.661728,27.538753,30.856602,0.256704,1.086893,0.630326,1.447017,0.755403,3.596465,4.782668,1.672650,2.148466,0.746758,1.032402,-0.245921,0.677095,0.032186,0.254152,0.033136,3.284241,0.403111,2.830599,0.450841,10.026510,7.713583,2.413862,3.620822,1.184090,1.450526,-0.066894,0.471937,0.071734,0.068444,0.507012,0.479513,0.672588,0.732278,0.875385,2.761055,2.449599,1.110277,1.352408,0.397947,0.677088,-0.297184,0.613419,0.075028,0.167020,0.204320,1.693944,0.455466,1.524731,0.708630,3.733224,4.509845,1.759508,2.360832,1.129602,1.188954,-0.154367,0.577294,0.060407,0.285721,0.464172,0.669543,0.564593,0.768786,0.848609,2.808456,2.405934,1.174147,1.472110,0.540712,0.780049,-0.219072,0.551429,0.065872,0.096023,2
0.005750,0.002280,0.004700,0.001224,0.009958,0.003348,0.003152,0.002860,981.000000,0.798637,0.900000,0.703226,1.000000,130.710680,0.710619,47.355147,28.498974,7.746871,0.508220,0.351661,0.882847,0.921789,0.896860,3.043528,4.366948,1.212217,1.336175,0.298650,0.591834,-0.524413,0.810913,0.010889,0.027139,0.040089,1.489118,0.784467,3.469124,0.572967,8.455899,12.328238,2.592246,3.342525,0.567694,1.109679,-0.308450,0.839360,0.048657,0.112317,0.873636,0.090030,0.782658,0.207115,0.977056,2.176028,0.738431,0.355746,0.396288,0.087255,0.197349,-0.521360,0.493768,0.018395,0.022370,0.497791,0.544099,0.852348,0.677653,0.867373,2.988820,3.909192,1.211565,1.359546,0.447652,0.713487,-0.414833,0.762052,0.008160,0.042243,0.857291,0.144682,0.661563,0.213750,0.968547,2.181894,0.710319,0.386661,0.443461,0.139018,0.253932,-0.387666,0.438230,0.035559,0.083926,2
0.009013,0.007779,0.008538,0.008348,0.012182,0.003710,0.003702,0.003777,822.000000,0.816043,0.972781,0.752747,1.000000,112.083260,0.807765,42.841519,24.762004,10.192800,0.637935,0.985215,0.666416,1.707336,0.892858,2.735215,4.299513,0.921225,1.093986,0.883742,0.656378,-0.299353,0.597878,0.131924,0.115221,0.076880,1.797043,0.674721,2.889812,0.619410,10.116935,9.213477,2.356181,3.066005,0.934441,1.247890,-0.232880,0.744920,0.099740,0.206238,0.611584,0.875807,0.757065,1.802588,0.878004,2.903119,6.334404,0.995231,1.225146,0.762512,0.711708,-0.275749,0.569725,0.331307,0.210328,0.623734,1.218208,0.603915,1.819155,0.881307,2.721098,3.825393,0.933597,1.109489,1.084540,0.710176,-0.251583,0.569463,0.485280,0.323016,0.587148,1.224145,0.669234,1.850717,0.858840,2.929468,6.177725,1.041952,1.296658,1.051588,0.798252,-0.212540,0.515770,0.381696,0.431316,4
0.008787,0.006631,0.009623,0.009388,0.010437,0.002551,0.004357,0.003643,815.000000,0.835770,0.974880,0.789729,1.000000,111.254830,0.812751,43.607088,23.943798,-7.062650,0.601104,0.892328,0.590773,0.607942,0.881445,2.698520,2.977750,0.968488,1.143249,0.780018,0.691335,-0.322573,0.629365,0.316828,0.186892,0.053037,1.510094,0.691890,2.414032,0.612240,9.878869,8.289500,2.447555,3.264325,0.706622,1.175558,-0.213145,0.735581,0.033249,0.057906,0.534670,1.445598,0.704645,2.444517,0.852183,3.173270,8.343248,1.167134,1.425509,1.238544,0.831251,-0.261167,0.590482,0.075383,0.246903,0.582639,1.153957,0.476317,0.526962,0.867832,2.693525,2.733411,0.989717,1.186324,1.003033,0.758362,-0.237489,0.567853,0.324484,0.692572,0.501890,2.180505,0.569628,2.533678,0.822930,3.216935,7.952611,1.236824,1.523131,1.826857,0.953569,-0.185214,0.517072,0.158344,0.381247,4
