%
@relation WildDetailed500_Normalized.arff

@attribute feature1 REAL
@attribute feature2 REAL
@attribute feature3 REAL
@attribute feature4 REAL
@attribute feature5 REAL
@attribute feature6 REAL
@attribute feature7 REAL
@attribute feature8 REAL
@attribute feature9 REAL
@attribute feature10 REAL
@attribute feature11 REAL
@attribute feature12 REAL
@attribute feature13 REAL
@attribute feature14 REAL
@attribute feature15 REAL
@attribute feature16 REAL
@attribute feature17 REAL
@attribute feature18 REAL
@attribute feature19 REAL
@attribute feature20 REAL
@attribute feature21 REAL
@attribute feature22 REAL
@attribute feature23 REAL
@attribute feature24 REAL
@attribute feature25 REAL
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
-0.77116,-0.77953,-0.096024,1.6908,-0.082134,-0.34365,0.28961,-0.63434,0.047365,-0.33716,-0.62386,0.64783,0.76642,2.2677,0.097153,1.3359,1.9714,1.1231,1.0296,0.46648,0.78706,-0.78572,0.88767,0.68149,0.20948,5
-0.49305,-0.66144,-0.24221,-0.03175,0.65168,-0.23476,0.5179,0.54716,0.69603,0.33615,-0.69748,-0.24044,0.82026,1.1087,0.47575,1.3955,0.89127,1.0255,0.80829,-0.38075,0.12918,-0.79772,0.86845,-0.034136,0.076851,5
1.767,1.4428,1.6551,0.57608,-0.10158,-0.54611,0.61528,2.6808,0.056873,-0.51108,-0.64517,0.40116,0.42541,0.30069,0.20936,0.0025304,0.2387,0.7002,0.83324,0.27424,0.66988,-0.0060719,0.48428,-0.78071,3.4692,3
-0.75322,-0.78078,-0.87705,-1.0796,-0.76482,-0.63288,0.47799,-1.0244,-0.30126,-1.095,0.94225,-0.89252,0.94464,0.14463,0.97451,0.40674,0.38496,0.52966,0.13855,-0.8455,-0.4217,-1.2254,0.86893,-0.74866,-0.85925,9
1.0172,1.3197,1.1452,0.54659,1.4813,1.0651,0.69351,0.69629,1.4968,1.4993,0.34126,-0.92529,0.74516,-0.4478,0.98082,1.6587,-0.40357,0.49632,0.12048,-0.90371,-0.48742,-0.93602,0.78427,0.10567,1.6002,3
-0.35806,-0.043344,-0.62106,-0.45473,0.52638,-0.38788,0.63923,0.69629,0.48262,0.093629,4.087,-1.0113,-0.16726,-1.628,1.0936,-1.4264,-1.567,-1.04,-1.1361,-0.92797,-0.54168,0.55347,-0.36854,-1.2506,-0.7984,9
-2.5186,-1.478,-2.6707,-1.5717,-3.9809,-1.8629,-5.1,-2.5729,-4.6348,-2.2965,-2.4059,-2.2434,-2.9305,-2.4863,-4.4475,-3.293,-2.2186,-4.3865,-4.4012,-2.7268,-4.1558,2.1544,-3.0355,-1.3713,-1.3553,10
0.78311,0.63505,0.61363,0.0056723,1.1068,0.51043,0.88189,0.82247,1.3943,0.86586,0.67364,-1.0188,0.92373,-0.42873,1.1175,-0.46007,0.034704,0.50041,0.044987,-0.91258,-0.53032,-1.2805,0.89707,-0.1349,-0.77184,1
1.0406,0.74937,0.96571,0.16103,0.76258,-0.11567,0.77173,0.77658,0.92422,0.37285,-0.80762,0.18929,0.78458,1.3396,0.36159,0.34739,1.4528,1.1111,1.0751,0.20744,0.57751,-0.54676,0.79268,0.32211,-0.47927,3
-0.535,-0.91395,-0.34722,0.048765,0.71793,-0.088446,0.69191,0.86835,0.59989,0.33774,-0.19742,0.38249,0.74399,1.3893,0.43651,-0.1219,1.5323,0.94443,0.7869,0.72413,0.81514,-0.76306,0.83365,1.4726,0.25036,6
0.76924,0.97676,0.91286,0.47288,0.94549,1.0208,0.93936,0.63893,0.98127,0.86108,-0.20446,-0.75211,0.85208,0.074082,0.89147,1.3723,0.3459,0.83446,0.51316,-0.68107,-0.2414,-1.0762,0.89927,0.58589,2.2392,3
0.26175,-0.18656,0.35695,-0.21999,-0.025964,-0.84214,0.52588,0.15715,0.082228,-0.5398,-0.28848,0.20453,0.71287,0.79903,0.50602,0.21958,1.0493,0.90819,0.81322,0.52918,0.68198,-0.54489,0.75896,1.8923,-0.52166,4
-1.233,-1.316,-1.3702,-1.4697,-1.7204,-1.8119,-0.099928,-2.0338,-1.3207,-2.2406,-0.32965,1.8673,-1.14,-0.87284,-0.2557,1.0427,-1.042,0.077124,0.76446,1.6822,1.5059,1.6512,-1.1456,-1.2792,-0.71645,10
0.44005,0.25188,0.35969,-0.16783,0.15335,-0.49677,0.49076,-0.026383,0.10864,-0.27653,0.16077,-0.57146,0.88656,0.76461,0.87084,0.4488,0.81973,0.84957,0.5674,-0.34828,0.024171,-1.1788,0.94158,0.7596,-1.0552,3
0.073644,0.27952,0.2763,0.42752,-0.5459,-0.97655,0.36783,-0.6114,-0.22731,-1.028,2.4514,-0.62025,0.907,0.53632,1.1117,0.19226,0.85125,0.28482,-0.10646,-0.095535,-0.0084595,-1.2243,0.85845,-0.093081,-0.61265,4
1.3207,0.0031382,1.1665,-0.38443,-0.69497,-1.0684,0.24171,-1.0702,-0.39951,-1.1589,-0.56162,0.51061,0.34796,0.11846,0.32296,0.3628,0.025231,0.63506,0.78792,0.72852,0.83417,0.16355,0.39078,-0.76708,0.32157,3
-0.93287,-1.3675,-1.0593,-1.4753,0.070534,-0.12758,0.41732,-0.65728,0.17625,-0.1824,-0.76824,4.5682,-2.5088,-0.7328,-0.91416,0.97142,-1.2323,-0.11507,1.057,3.7672,2.413,2.0673,-2.2063,-0.92605,-1.116,9
0.1924,1.3197,0.1912,0.48762,0.020845,0.14294,0.32952,-1.1849,0.080115,-0.10422,0.37617,-0.85089,0.89866,0.1667,0.97013,1.8946,0.10234,0.62498,0.179,-0.76663,-0.34347,-1.3342,0.93647,0.31309,2.0611,3
0.80646,0.49309,1.1256,0.63845,0.61063,0.46279,0.5594,-0.29021,0.5851,0.47017,0.21819,-0.66419,0.71135,-0.38625,0.80043,1.29,-0.10986,0.59999,0.34186,-0.6448,-0.18325,-0.68153,0.73097,-0.50293,1.9114,4
1.3461,0.21545,1.2262,-0.31185,0.38379,-0.41,0.75577,0.67334,0.48685,-0.097835,-0.71619,0.64473,0.28495,0.073751,0.12566,0.40267,0.079656,0.76605,0.99269,0.52848,0.82533,0.29379,0.32888,-0.048136,-0.72907,3
-0.67981,-1.0949,-0.43953,0.058971,0.55734,0.49001,0.56739,-0.35904,0.61257,0.44624,-0.6993,-0.6372,0.99387,1.396,0.67376,0.15469,1.5729,1.1096,0.78546,-0.79821,-0.31435,-1.2917,1.0011,0.093148,-0.4593,6
-0.72514,-0.81093,-0.92544,-1.0319,0.22968,-0.5393,0.72703,0.60452,0.37592,-0.27015,2.1516,-0.57791,0.13432,-1.1956,0.73789,-1.2724,-1.0733,-0.51594,-0.554,-0.57398,-0.10761,0.43869,-0.10339,-1.0835,-0.6573,9
-0.15473,0.060927,-0.48551,-0.45247,0.49973,0.18717,1.5173,7.0627,1.1767,0.087247,8.0616,-0.84504,0.092146,-1.3324,1.5587,-1.8921,-1.5795,-1.6504,-1.9109,-0.035799,-0.6301,0.051941,-0.19612,-0.56925,-1.1927,9
-0.14288,-0.013193,0.083791,0.47515,0.89292,0.20589,0.65679,0.66187,0.64954,0.58824,0.011078,-0.06343,0.82283,1.3125,0.70179,0.57142,1.3495,0.93766,0.70699,0.37706,0.50719,-0.98542,0.90053,0.72939,0.96228,4
-0.7671,-1.0622,-0.82695,-1.1578,1.1687,1.5704,0.561,-0.12962,0.87245,1.3557,-0.050674,0.45498,-0.038242,-0.74969,0.22802,0.62193,-0.66245,0.32853,0.57441,0.41429,0.74691,0.68943,-0.040745,-0.72619,-0.46947,9
-0.62331,-1.0157,-0.12794,1.0592,1.1147,0.51213,0.51949,0.099797,0.95697,0.99191,-0.82029,-0.38471,1.0001,2.2081,0.57358,0.97966,2.1712,1.2777,0.96781,-0.47802,0.024094,-1.3001,1.0356,0.47187,0.91687,6
2.5553,1.3021,1.874,1.1737,-0.3097,-0.95443,0.55142,-0.29021,0.010389,-0.86528,1.5019,-0.019338,0.33103,-0.19726,0.67416,-1.2373,-0.44978,-0.13711,-0.14882,0.41423,0.52575,0.11473,0.22276,-0.7634,-1.2336,1
2.7613,5.3486,3.5353,4.3965,4.0241,9.5922,0.8771,1.006,3.2315,7.398,1.0546,-1.0658,1.0319,0.33817,1.2641,2.7811,0.054949,0.34216,-0.30756,-0.83035,-0.52851,-1.9676,1.0431,0.026651,0.56666,8
1.545,3.0521,1.8994,2.0922,1.3733,0.74351,0.8771,1.7172,1.1588,1.1818,0.43734,-0.68945,0.78719,0.075925,0.87651,1.7785,-0.0095556,0.50461,0.21129,-0.57716,-0.14889,-0.92689,0.80635,2.0393,1.7533,3
-0.59929,-0.68154,-0.78268,-0.98545,0.74098,0.040856,0.7414,0.76511,0.72138,0.39359,3.7332,-0.75355,-1.0052,-1.7154,0.9899,-1.7181,-1.7862,-1.3351,-1.392,-0.534,-0.3669,1.2721,-1.0312,-0.824,-0.86867,9
0.67113,-0.030781,0.71108,-0.21886,-0.028844,-0.39809,0.34069,-0.80641,0.15301,-0.32919,0.36993,-0.44941,0.7556,0.353,0.73025,0.15838,0.38619,0.57451,0.37196,-0.33212,0.083448,-0.56021,0.68799,-0.12016,0.50185,4
-0.70045,-1.0572,-0.84617,-1.2758,-0.28809,-0.89148,0.55781,-0.18698,-0.024474,-0.83018,1.2477,0.49383,-1.2959,-1.3364,0.17393,-0.2505,-1.5119,-0.642,-0.1705,0.36582,0.72666,1.5853,-1.1738,-0.78274,-0.81988,9
-0.69605,-1.2117,-0.82283,-1.3824,0.72369,1.1365,0.52748,-0.64581,0.92211,0.9233,-0.90243,3.2942,-1.3618,-0.42994,-0.67131,0.63385,-0.81874,0.23902,1.1683,2.6931,2.0035,1.7695,-1.3059,-0.99881,-0.68895,9
-0.73901,-0.92023,-0.87328,-1.1624,-0.077093,-0.4066,0.36464,-0.70317,0.020954,-0.40098,0.80971,-0.49527,0.42181,-0.59118,0.69183,-0.27832,-0.63455,0.056074,0.01009,-0.4875,-0.017393,0.051215,0.28728,-1.2101,-1.028,1
-1.035,-1.3612,-1.1691,-1.4765,-0.44076,-1.1144,0.4269,-0.34757,-0.044546,-1.0009,-0.70819,3.9647,-2.2456,-0.76397,-0.75407,0.73745,-1.2011,-0.081264,1.003,3.4667,2.2626,2.0604,-2.1784,-1.039,-1.013,9
-1.0144,-1.3813,-1.1413,-1.4855,0.36363,0.12252,0.61209,-0.060796,0.44776,0.11278,-0.53633,3.9014,-2.4849,-0.90086,-0.73886,0.84392,-1.3178,-0.21318,0.87719,3.397,2.2706,2.0354,-2.0836,-0.84076,-0.69384,9
0.44208,0.25063,0.35386,-0.18824,-0.049728,-0.29771,0.39018,-0.70317,0.28718,-0.3228,0.19501,-0.786,0.92729,0.56433,0.93746,0.13956,0.68427,0.7679,0.41523,-0.68157,-0.25538,-1.1897,0.91156,-0.18297,0.50412,3
-0.13443,1.3976,0.38165,2.564,0.48245,-0.21435,0.71905,5.4338,0.40762,0.17021,0.4335,-0.13436,0.93811,1.9065,0.75058,-0.21369,2.0708,0.73615,0.51452,0.32343,0.4548,-1.0499,0.8796,3.8161,1.7113,6
-0.67406,-1.0685,-0.27515,0.60329,1.0859,0.49682,0.75417,1.006,1.0742,0.8882,-1.0807,0.21856,0.84852,2.0017,0.26577,0.84919,2.0091,1.2601,1.2423,0.060422,0.51465,-0.72405,0.88687,3.7901,2.3345,6
-0.49034,-0.45917,-0.082641,0.97638,1.4986,1.9072,0.62326,0.12274,1.3394,1.8375,0.12488,-1.0686,1.0744,1.0277,1.1719,0.27939,1.2504,0.917,0.39655,-0.94766,-0.58327,-1.8922,1.1009,1.0843,0.62073,6
0.69988,-0.24058,0.34116,-0.34814,-0.57686,-1.2215,0.37741,-0.64581,-0.25372,-1.1397,-0.81195,0.92462,0.25724,0.28337,0.22113,0.57025,0.24611,0.81106,1.086,1.2774,1.0489,0.25266,0.37446,0.06736,-0.46627,1
1.6266,0.98932,0.9084,1.0093,-0.83179,-1.31,0.29918,-0.97847,-0.45973,-1.3918,1.1832,0.33948,0.14555,-0.20431,0.61584,-1.1466,-0.47399,0.0013028,-0.040028,0.99832,0.80401,-0.058714,0.34132,-0.39057,-0.55971,1
-2.5186,-1.478,-2.6707,-1.5717,-3.9809,-1.8629,-5.1,-2.5729,-4.6348,-2.2965,-2.4059,-2.2434,-2.9305,-2.4863,-4.4475,-3.293,-2.2186,-4.3865,-4.4012,-2.7268,-4.1558,2.1544,-3.0355,-1.3713,-1.3553,10
2.061,3.4479,1.9866,1.6545,-0.13542,-0.67201,0.44606,0.28333,0.13082,-0.5398,2.4273,-0.92346,0.14873,-1.5028,1.1107,-0.011964,-1.2987,-0.42686,-0.66124,-0.72342,-0.36292,-0.13173,0.20757,11.165,2.1081,1
-0.55936,-0.86872,-0.57061,-0.92988,0.18503,-0.037406,0.52109,3.7131,0.20795,-0.032418,-0.62204,1.0817,0.086375,0.050477,-0.012862,0.36073,-0.015767,0.59725,0.95476,0.97831,1.1068,0.64094,0.069569,-0.76579,0.80215,3
-2.5186,-1.478,-2.6707,-1.5717,-3.9809,-1.8629,-5.1,-2.5729,-4.6348,-2.2965,-2.4059,-2.2434,-2.9305,-2.4863,-4.4475,-3.293,-2.2186,-4.3865,-4.4012,-2.7268,-4.1558,2.1544,-3.0355,-1.3713,-1.3553,10
-0.78739,-1.3034,-0.92304,-1.43,0.22968,-0.55291,0.67275,0.51275,0.29246,-0.26856,-0.87425,4.1617,-1.9157,-0.5331,-0.75245,0.70012,-0.99066,0.12154,1.1925,3.7505,2.3769,1.9535,-1.7703,-0.98205,-0.4983,9
0.36968,-0.10239,0.44514,-0.26989,0.84612,-0.18032,0.95373,1.4304,0.9612,0.36646,0.078288,-0.41131,0.58667,-0.20485,0.66045,0.41358,-0.13792,0.60225,0.4653,-0.37625,0.085337,-0.42052,0.62578,1.6861,-0.53409,4
0.71477,0.32475,0.52303,-0.20752,-0.22616,-0.6618,0.27843,-0.72611,0.030462,-0.5749,-0.5436,0.0091192,0.70878,0.68709,0.40481,0.38561,0.67681,0.89514,0.83804,-0.043868,0.40531,-0.46417,0.72135,0.18783,-0.79407,3
2.4774,1.4768,1.9197,0.98772,0.073414,-0.34024,0.6073,0.82247,0.48368,-0.29089,1.0266,-0.37758,0.49185,-0.68339,1.0041,-0.64762,-0.38666,0.21191,0.081938,0.24748,0.2044,-0.5249,0.60384,-0.92421,1.6003,1
-2.5186,-1.478,-2.6707,-1.5717,-3.9809,-1.8629,-5.1,-2.5729,-4.6348,-2.2965,-2.4059,-2.2434,-2.9305,-2.4863,-4.4475,-3.293,-2.2186,-4.3865,-4.4012,-2.7268,-4.1558,2.1544,-3.0355,-1.3713,-1.3553,10
1.4185,-0.31973,0.84046,0.31639,-0.63663,-0.88638,0.2034,-1.3455,-0.3562,-1.0264,0.64818,0.49517,0.21975,-0.12843,0.54375,-1.0094,-0.16638,0.19492,0.27485,1.1669,0.85267,0.098662,0.30396,-0.10321,0.57118,3
2.2944,3.2142,2.8376,2.6037,3.1534,6.4413,0.80366,1.5107,2.3082,5.0461,-0.95734,1.5108,-0.138,0.0047106,-0.2168,1.4466,-0.17973,0.62797,1.0944,1.1771,1.2745,0.84558,-0.065104,1.972,0.76127,8
-0.073189,-0.047113,-0.062738,-0.37989,0.45148,0.30967,0.50513,-0.32463,0.39916,0.27233,0.2069,-0.28378,0.69853,0.26699,0.65612,0.92139,0.31133,0.65505,0.539,-0.1341,0.25874,-0.4675,0.6663,0.085228,-0.12491,4
-0.16285,-0.63757,-0.020186,-0.14742,0.41908,-0.27219,0.80845,1.0289,0.62102,-0.019654,1.9936,0.10893,0.66398,0.77547,0.69783,0.27514,0.74718,0.39077,0.22884,0.70756,0.63832,-0.53913,0.64288,3.113,3.336,4
0.62444,0.39133,0.43038,-0.20752,0.41116,-0.56822,0.76215,1.2469,0.46783,-0.10581,0.8546,-0.69645,0.3773,-0.85263,0.87162,1.0201,-0.90704,0.073189,-0.094153,-0.59875,-0.1624,-0.088295,0.36708,-0.10303,-0.96588,1
-0.66424,-1.1062,-0.70719,-1.1,0.75754,0.28245,0.65838,0.24892,0.83337,0.53399,0.35122,-0.072319,0.5012,-0.25184,0.51709,0.23718,-0.039359,0.47949,0.40439,0.020281,0.3967,-0.13333,0.49341,0.16001,-1.0454,9
-0.43554,-0.97425,-0.16809,0.01928,0.1231,-0.47295,0.58814,-0.060796,0.25866,-0.31323,-0.38496,-0.42141,0.93879,1.5541,0.66645,1.6391,1.4765,1.0011,0.73895,-0.38567,0.075469,-1.0673,0.93711,-1.2508,-0.3361,5
0.73372,0.40766,0.91252,0.19165,0.76546,-0.12247,0.78929,0.69629,0.87351,0.35849,0.11986,-0.85817,0.77088,-0.34477,0.91705,1.6884,-0.15649,0.60672,0.26832,-0.85825,-0.42207,-0.95249,0.80209,-0.56391,-0.45064,4
0.63628,-0.12877,0.28866,-0.42865,-0.893,-1.2998,0.35027,-0.95553,-0.48403,-1.4684,0.11917,0.66019,-0.1345,-0.7236,0.29654,-0.58026,-0.62773,0.23271,0.48001,0.95658,0.91242,0.71969,-0.088867,-0.93986,-0.88694,1
-0.64767,-1.0207,-0.747,-1.2043,-0.067011,-0.24157,0.46043,1.6369,0.075889,-0.32919,-0.53713,0.56488,0.22283,-0.10139,0.10419,0.7386,-0.1497,0.60136,0.83975,0.33338,0.73072,0.38995,0.2408,-0.63777,-0.302,9
0.99626,2.174,1.4993,1.9743,1.0809,2.1777,0.37262,-0.20992,0.78794,1.6269,-0.62019,-0.54601,1.0048,1.7487,0.76633,0.58199,1.8999,1.1261,0.8471,-0.46394,-0.017687,-1.156,0.97344,3.5042,-0.31782,8
-0.6568,-0.80088,-0.2103,0.78814,0.68985,0.33179,0.54025,0.18009,0.82703,0.54995,-0.78963,-0.26098,0.93582,1.8412,0.65644,0.53845,1.8091,1.2168,0.99501,-0.088992,0.28002,-1.026,0.96083,-0.55691,-0.81969,6
0.26683,-0.49435,0.10266,-0.79834,0.05037,-0.70944,0.41253,-0.11815,0.30725,-0.37227,0.41953,-0.41735,0.50535,-0.45074,0.73775,-0.30899,-0.36781,0.32934,0.26063,-0.25615,0.11832,-0.1981,0.46852,-1.0646,-0.8617,3
1.2537,0.61369,0.92865,0.11567,0.62575,-0.011886,0.58495,0.019501,0.73089,0.34094,-0.079169,0.70732,0.39056,0.52911,0.39359,-0.30821,0.39554,0.65036,0.7957,1.244,1.0372,0.12744,0.41036,0.8773,0.49639,3
1.7876,1.7255,1.7814,0.73144,0.64376,-0.21435,0.92818,1.3387,0.74991,0.15905,-0.21087,0.14965,0.45568,0.095621,0.40832,-0.44832,-0.25041,0.50548,0.46231,0.22857,0.57412,-0.022965,0.47215,0.94435,0.26807,3
1.1681,0.44786,0.54225,0.59762,-0.38387,-0.7894,0.3822,-0.3361,-0.07624,-0.80625,1.591,0.38413,0.22285,-0.11388,0.66407,-1.112,-0.26481,-0.033675,-0.003956,1.1777,0.83053,0.1146,0.23327,0.11175,-0.0084888,1
-2.5186,-1.478,-2.6707,-1.5717,-3.9809,-1.8629,-5.1,-2.5729,-4.6348,-2.2965,-2.4059,-2.2434,-2.9305,-2.4863,-4.4475,-3.293,-2.2186,-4.3865,-4.4012,-2.7268,-4.1558,2.1544,-3.0355,-1.3713,-1.3553,10
-0.048492,-0.90013,-0.075434,-0.9673,-0.17143,-0.87277,0.45085,-0.20992,-0.022361,-0.66425,-0.053619,-0.17915,0.48769,-0.38377,0.52253,0.91632,-0.17855,0.59841,0.56305,-0.17455,0.27341,-0.11731,0.50786,-0.68032,-0.94459,2
-0.6727,-1.0835,-0.82283,-1.2792,-0.10158,-0.63288,0.52588,-0.43934,0.062155,-0.56532,-0.68977,2.1034,-0.89553,-0.69289,-0.33418,0.22541,-0.79557,0.2569,0.97427,1.8512,1.6015,1.5121,-0.86974,-0.86397,-1.1196,9
-0.95791,-1.3511,-1.0926,-1.4651,0.064053,-0.2858,0.32632,-0.65728,0.080115,-0.21909,0.13173,1.8026,-2.0176,-1.289,-0.28607,1.1585,-1.479,-0.4256,0.3654,1.4879,1.4221,1.9727,-1.9207,-0.98831,-1.0444,9
1.0856,0.80339,0.5673,0.62371,-0.94053,-1.2624,0.41892,0.59305,-0.55481,-1.4764,0.45233,2.1586,0.044225,0.82911,0.0099685,-0.85071,0.59004,0.42054,0.46406,2.9216,1.7898,-0.21275,0.51593,-0.43828,0.32138,1
-2.5186,-1.478,-2.6707,-1.5717,-3.9809,-1.8629,-5.1,-2.5729,-4.6348,-2.2965,-2.4059,-2.2434,-2.9305,-2.4863,-4.4475,-3.293,-2.2186,-4.3865,-4.4012,-2.7268,-4.1558,2.1544,-3.0355,-1.3713,-1.3553,10
-1.0503,-1.375,-1.1828,-1.4844,-0.58334,-0.88978,0.31355,-1.0358,-0.2907,-1.0216,-0.82107,4.8778,-2.5,-0.62069,-0.93803,0.66794,-1.1842,-0.059303,1.1436,4.1415,2.5172,2.071,-2.2157,-1.0961,-0.94176,9
0.063494,-0.66646,-0.099456,-0.90947,1.5202,0.91535,0.71266,0.67334,1.3986,1.4594,-0.53641,0.9099,0.47424,1.1683,0.17352,-0.24643,0.56791,0.75031,0.85058,1.1199,1.0961,-0.024282,0.53681,-0.78679,-0.568,1
-2.5186,-1.478,-2.6707,-1.5717,-3.9809,-1.8629,-5.1,-2.5729,-4.6348,-2.2965,-2.4059,-2.2434,-2.9305,-2.4863,-4.4475,-3.293,-2.2186,-4.3865,-4.4012,-2.7268,-4.1558,2.1544,-3.0355,-1.3713,-1.3553,10
-0.86792,-1.2054,-1.0054,-1.371,0.14759,-0.48316,0.44286,0.22598,0.17837,-0.22867,-0.89937,3.6398,-1.56,-0.53165,-0.70382,0.5493,-0.87122,0.20527,1.1985,3.1241,2.1388,1.8486,-1.4826,-1.216,-1.1595,9
0.22318,-0.0245,-0.14475,-0.21546,1.5554,0.64653,0.90903,2.3022,1.65,1.3669,0.96743,-0.82393,0.92557,0.50861,1.107,-0.75295,0.60783,0.43777,0.12146,-0.52218,-0.22257,-1.1856,0.85882,-0.901,-0.17992,1
0.60279,0.33354,0.55014,-0.24948,0.25201,-0.12928,0.62805,-0.26727,0.3231,-0.109,0.098785,-0.0384,0.33912,-0.4818,0.57072,0.076464,-0.35797,0.44832,0.52147,0.18671,0.47399,0.064046,0.38179,0.8132,-0.55858,1
-1.0066,-1.3737,-1.1361,-1.4833,0.22752,-0.29771,0.43648,-0.45081,0.37592,-0.08507,-0.89128,5.1795,-2.5505,-0.58502,-0.93805,1.2389,-1.1658,-0.038754,1.2025,4.5952,2.645,2.0954,-2.3423,-1.1869,-0.85567,9
-2.5186,-1.478,-2.6707,-1.5717,-3.9809,-1.8629,-5.1,-2.5729,-4.6348,-2.2965,-2.4059,-2.2434,-2.9305,-2.4863,-4.4475,-3.293,-2.2186,-4.3865,-4.4012,-2.7268,-4.1558,2.1544,-3.0355,-1.3713,-1.3553,10
1.6475,2.1413,1.6812,1.2962,2.4102,4.4626,0.73821,0.34069,1.3331,3.2256,-1.1728,2.3361,0.18649,0.45164,-0.42413,0.10022,0.84621,0.91002,1.2855,1.9524,1.681,0.51986,0.27847,-0.51509,2.0342,8
0.38863,0.48932,0.43381,-0.019276,0.43276,0.098702,0.81164,0.3751,0.51854,0.076078,-0.040974,-0.6218,0.74354,-0.12143,0.84786,0.79025,0.03578,0.71606,0.43886,-0.48519,-0.066122,-0.90576,0.81692,-1.0616,0.13958,4
-0.7989,-1.1828,-0.93608,-1.3495,0.31106,0.12252,0.47639,-0.40492,0.22696,0.066505,0.60808,0.553,-1.167,-1.3853,0.19305,0.37794,-1.4349,-0.38879,0.053316,0.52092,0.79593,1.5485,-1.1046,-1.1042,-1.1418,9
-0.41388,-0.3348,-0.11455,0.25856,3.1325,4.8165,0.84996,2.004,2.4804,4.3744,-0.57383,0.31268,0.47231,0.31324,0.28708,1.735,0.292,0.82981,0.84669,0.28189,0.64279,-0.28052,0.63005,-0.25665,-0.59343,5
-0.63955,-0.29083,0.040553,2.3202,0.25417,0.076584,0.30876,-0.58846,0.23224,0.10001,1.2453,-1.1524,1.0816,0.8242,1.3584,-0.26533,1.073,0.54341,0.023043,-0.90726,-0.6458,-1.9444,1.0562,0.097017,2.7203,10
-0.5756,-0.46546,-0.74528,-0.84256,1.1731,0.87792,0.75736,0.57011,0.91577,1.0318,2.1053,-0.040462,-0.76439,-1.6728,0.59107,-0.81764,-1.4544,-0.64081,-0.43397,0.2239,0.45454,1.2372,-0.77845,-0.95165,-0.68386,9
1.365,1.1426,1.2172,0.33453,0.50189,0.010232,0.72863,0.43245,0.55024,0.15426,0.66403,-0.94312,0.74784,-0.39238,1.0444,0.90614,-0.41552,0.43413,0.066655,-0.85254,-0.45008,-0.89566,0.76837,0.45142,-0.38658,3
-2.5186,-1.478,-2.6707,-1.5717,-3.9809,-1.8629,-5.1,-2.5729,-4.6348,-2.2965,-2.4059,-2.2434,-2.9305,-2.4863,-4.4475,-3.293,-2.2186,-4.3865,-4.4012,-2.7268,-4.1558,2.1544,-3.0355,-1.3713,-1.3553,9
-0.34216,-0.31721,0.29277,1.7475,2.1913,2.0178,0.62486,0.68482,1.8803,2.5204,-0.8202,-0.58181,1.0836,2.6109,0.76165,0.6745,2.8303,1.2919,0.94055,-0.5428,-0.082972,-1.4795,1.076,0.7572,1.9112,6
1.7791,1.1803,1.4955,0.51711,-0.15271,-0.81662,0.46043,-0.30169,0.17731,-0.63074,0.15049,0.41843,0.5969,0.86242,0.50969,-0.54244,0.83868,0.57589,0.64192,0.94448,0.84398,-0.10978,0.50244,1.196,-0.32875,3
-0.54177,-0.74938,-0.25799,0.64865,0.53718,1.3441,0.59612,0.088326,0.52488,0.76056,0.38232,-0.59161,0.97896,1.4322,0.84841,-0.19986,1.5209,0.77348,0.44595,-0.42375,-0.022809,-1.1511,0.915,0.37461,-0.57441,6
0.16432,0.17022,0.14522,-0.2903,0.49541,0.14124,0.50034,-0.095209,0.42663,0.26914,0.77394,0.34345,0.072971,-0.54181,0.44822,0.061467,-0.52636,0.20712,0.32689,0.67734,0.78069,0.43731,0.088274,-0.20416,2.4564,3
-0.9887,-1.3737,-1.1128,-1.4753,0.25705,-0.0016775,0.35506,-0.24433,0.094905,0.013852,-0.98381,5.4748,-2.1497,-0.2484,-1.0305,0.89556,-0.89444,0.19873,1.3835,4.6723,2.6577,1.9997,-1.9005,-0.84224,-0.45874,9
-0.25724,-0.8436,-0.41001,-1.0864,0.34994,-0.63117,0.6983,1.201,0.39177,-0.15687,-0.062194,0.1283,-0.048976,-0.8746,0.38831,0.35916,-0.81987,0.23228,0.40669,0.15122,0.50281,0.5233,0.046955,-0.89289,-0.56216,1
-0.79281,-0.86495,-0.43129,0.40031,-0.47389,-0.89829,0.22734,-0.8867,-0.28119,-0.87964,-0.7008,1.1955,0.57679,1.987,-0.074229,1.757,1.4493,1.054,1.0275,1.0142,1.1597,-0.42593,0.74641,0.38456,0.37413,5
-0.34283,-0.22048,0.2039,1.9641,0.54222,0.71119,0.46362,-0.35904,0.43508,0.52283,0.3863,0.030125,0.77623,1.1032,0.53752,-0.39733,1.2162,0.66065,0.48114,0.25558,0.52529,-0.67845,0.73712,1.9682,-0.49528,6
1.337,1.3737,1.312,0.51824,0.88068,2.8277,0.31355,-0.76052,0.63158,1.7849,-0.39045,0.041172,0.41512,-0.60184,0.23797,0.94225,-0.32242,0.52834,0.49561,-0.32817,0.21363,-0.044063,0.46082,-0.60019,1.1552,8
0.76112,0.42399,0.62461,-0.1667,-0.037486,-0.61246,0.66796,-0.2558,0.17942,-0.54937,0.28768,-0.89339,0.77482,-0.41181,1.0089,0.052611,-0.20348,0.51866,0.1963,-0.79903,-0.38589,-0.97124,0.79448,0.055018,0.90331,3
